"district","hour","sex1","sex2"
"7716","8am",29005.032,29562.885
"7801","8am",29095.883,32351.899
"7802","8am",25506.17,26937.042
"7803","8am",31037.73,44739.263
"7804","8am",18700.113,19943.918
"7805","8am",34678.743,36683.615
"7806","8am",33437.67,38456.64
"7807","8am",16125.3,23996.954
"7808","8am",18215.981,25771.733
"7809","8am",24181.319,28541.398
"7810","8am",8324.651,9485.09
"7811","8am",26980.462,35652.497
"7812","8am",63144.458,66958.158
"7813","8am",15035.402,15463.735
"7814","8am",8371.488,9032.273
"7815","8am",12269.131,15914.618
"7816","8am",43887.505,52519.879
"9101","8am",26665.196,29156.096
"9102","8am",16589.473,23449.761
"9103","8am",22766.321,26200.262
"9104","8am",16263.252,21311.885
"9105","8am",29757.43,31721.183
"9106","8am",34177.75,40077.779
"9107","8am",28916.543,36529.635
"9108","8am",18861.188,25652.262
"9109","8am",30407.467,29955.341
"9110","8am",22385.783,26388.581
"9111","8am",30109.878,25411.276
"9112","8am",18753.238,20144.755
"9113","8am",33621.48,37169.945
"9114","8am",15573.529,21052.308
"9201","8am",49553.789,49874.031
"9202","8am",29894.653,41859.546
"9203","8am",61416.851,74831.813
"9204","8am",45874.973,45702.373
"9205","8am",47056.776,58359.222
"9206","8am",41498.477,45387.193
"9207","8am",32649.164,40381.358
"9208","8am",35637.396,47652.808
"9209","8am",54916.237,62819.077
"9210","8am",48821.775,59281.132
"9211","8am",31527.927,39655.304
"9212","8am",28886.987,38043.71
"9302","8am",17672.676,21743.005
"9303","8am",47824.529,55156.333
"9304","8am",53061.746,52038.395
"9305","8am",28321.17,31822.061
"9306","8am",33664.442,44331.49
"9307","8am",25415.01,37186.002
"9308","8am",24719.138,26663.227
"9309","8am",36981.01,43593.661
"9310","8am",38636.787,49400.74
"9311","8am",48155.809,52753.563
"9312","8am",80415.377,79628.834
"9402","8am",44875.966,52332.368
"9403","8am",51163.605,56421.676
"9404","8am",28296.175,34040.303
"9405","8am",31107.875,30185.619
"9406","8am",33024.645,37988.064
"9407","8am",40353.743,51988.414
"9408","8am",28081.166,38344.344
"9409","8am",62832.537,68020.886
"9410","8am",16557.866,18697.085
"9411","8am",21135.01,21508.824
"9412","8am",12262.365,14491.58
"9413","8am",21000.487,25539.124
"9414","8am",10423.43,13713.647
"9501","8am",27451.296,30832.822
"9502","8am",23902.254,30347.184
"9503","8am",18271.568,22590.412
"9504","8am",19532.965,20316.334
"9505","8am",23463.054,29019.258
"9506","8am",18297.502,25435.644
"9507","8am",26668.71,31054.438
"9508","8am",34635.649,45213.58
"9509","8am",20198.066,25519.096
"9510","8am",25665.248,33832.343
"9511","8am",26991.161,37413.889
"9512","8am",21164.331,34545.43
"9513","8am",15793.716,20284.857
"7501","9am",74269.76,68136.06
"7502","9am",84877.442,100889.409
"7503","9am",86408.379,91247.693
"7504","9am",45731.367,50840.925
"7505","9am",52790.469,61072.976
"7506","9am",56315.392,69871.458
"7507","9am",73117.123,83400.118
"7508","9am",42425.765,55688.095
"7509","9am",81117.703,104370.852
"7510","9am",55025.036,80853.33
"7511","9am",56635.139,69227.015
"7512","9am",63756.718,65067.482
"7513","9am",57105.102,65097.594
"7514","9am",58456.856,67890.614
"7701","9am",51048.058,51287.104
"7702","9am",49872.123,58386.836
"7703","9am",38636.465,33117.331
"7704","9am",27995.553,35668.733
"7705","9am",14461.839,18538.975
"7706","9am",17247.606,19318.603
"7707","9am",22209.683,22667.185
"7708","9am",17794.741,28105.461
"7709","9am",22844.152,21835.38
"7710","9am",19661.907,28691.108
"7711","9am",27046.168,36336.662
"7712","9am",21601.731,27066.447
"7713","9am",11331.24,13562.145
"7714","9am",22988.433,31682.701
"7715","9am",13117.106,14863.977
"7716","9am",35388.313,30840.978
"7801","9am",18929.913,26457.569
"7802","9am",21721.612,25583.026
"7803","9am",26839.88,40634.622
"7804","9am",16432.249,18114.925
"7805","9am",33733.574,35278.712
"7806","9am",32622.793,36444.272
"7807","9am",15526.938,24317.354
