"district","hour","act1","act2","act3","act4","act5"
"7710","8am",49965.12,4326.1948,722.0862,0,1547.62827
"7711","8am",51462.76,12270.1844,1905.17898,330.385,816.11643
"7712","8am",42161.66,4950.3849,638.70685,0,50.40954
"7713","8am",20915.95,2961.3957,442.0516,0,202.53551
"7714","8am",47233.43,5828.997,902.14725,0,185.73248
"7715","8am",24479.13,3275.5138,200.83614,0,0
"7716","8am",47800.58,9880.3887,0,0,161.07783
"7801","8am",55064.4,5419.5615,0,0,0
"7802","8am",47007.1,5069.3845,0,0,366.72681
"7803","8am",65079.89,8265.8031,1036.05107,586.35152,990.50944
"7804","8am",34589.28,3647.7871,0,0,406.96367
"7805","8am",61260.37,9766.4692,172.1934,0,163.32711
"7806","8am",57491.31,13846.5169,0,0,368.85861
"7807","8am",34776.24,4082.6549,0,555.90776,361.78976
"7808","8am",38720.16,4503.8761,208.93015,0,157.02489
"7809","8am",44847.87,6277.6547,308.75221,0,544.18386
"7810","8am",16847.36,962.3793,0,0,0
"7811","8am",55225.7,5126.3892,0,0,1623.72501
"7812","8am",97115.74,25442.5997,5747.24955,357.19257,1554.05888
"7813","8am",25214.07,5155.5188,0,0,0
"7814","8am",15967.35,1241.5007,0,0,194.91247
"7815","8am",24097.37,2064.7391,119.27976,0,1902.36243
"7816","8am",70527.78,23993.4999,1056.65375,0,469.91069
"9101","8am",41800.64,10401.916,2433.40337,0,296.34045
"9102","8am",34661.25,4827.606,0,0,283.35454
"9103","8am",43962.47,3727.3924,247.92385,0,759.60237
"9104","8am",33240.64,3381.0574,445.09923,188.21933,446.91225
"9105","8am",49526.07,11446.453,0,207.56369,0
"9106","8am",59805.99,11713.0988,909.02716,0,1423.19647
"9107","8am",59648.74,3525.3881,547.0846,0,341.31561
"9108","8am",40288.06,2692.9064,692.65471,0,676.65268
"9109","8am",51143.78,7072.3732,89.31858,0,1069.44492
"9110","8am",45296.42,3352.3426,0,0,0
"9111","8am",41173.85,12021.0772,1397.03466,126.96823,0
"9112","8am",34999.23,3706.6985,0,0,192.06403
"9113","8am",57482.19,11449.3761,379.38014,0,344.98242
"9114","8am",31414.98,3281.6141,798.97996,0,206.54802
