CODE_SECT;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9
9305;54124.8408678346;52539.6314578632;51263.9279688456;57042.9274520048;57510.392588367;58343.4742837344;56424.465941065;59048.9598243331;59731.5797154249;70964.6887142676;70975.5658817192;75948.8755097581;79384.5355608735;81432.2459538413;82331.7005979442;82018.3305338229;82369.7047980193;82369.7047980193;79184.4710877861;79411.765011172;76620.4115606802;72642.3323701207;58738.7399902637;56398.6894651594
9306;71470.8045663842;70590.1800582917;75103.4678423323;70854.1689054787;68632.9068542499;70384.405948835;65928.8199773376;71012.3064042745;71257.5122361888;78894.9945603597;89332.2048468033;91020.4214723396;89467.4315739414;88079.194973066;90960.0887090601;90560.3084062287;92530.1518503774;91964.4206002817;92577.1667417546;92307.3093572828;91236.7151264761;86994.427063663;76538.3714467751;70504.5887598496
9307;57882.0900782131;55216.2091062027;53778.3338432862;51719.142512847;52224.8581568025;53023.1121845911;56101.4891496591;58337.3703190975;63159.223206496;68103.5219058893;72367.415915548;75071.0051118029;73476.9061239339;75980.1527970846;74146.990420146;75152.3797818532;75152.3797818532;75470.9881869154;79217.139844614;78751.14355114;76409.4431189847;71093.823138049;62601.0116640826;58046.4598506343
9308;50194.7004503647;49544.1327431273;49765.1792669115;49483.5116240815;52842.1813028305;52058.4032317681;48795.4319144835;47453.6937269707;49161.5573981063;53599.1615002265;52612.098493077;56463.5402332396;57106.0957174964;58200.8210328685;58644.6290675929;59087.3709263282;59087.3709263282;59236.3585275063;58929.3848623371;58300.7160383135;57051.2120805575;53127.7771372571;51030.7886962111;48809.3509053118
9309;94543.2540467982;88624.2358932096;91440.5735126855;93935.3063247251;91883.541798412;88143.3565059803;84711.5263703591;81138.1834478829;78128.4705642247;80547.1018817601;85053.4668379827;83945.8454680286;84461.1279226418;84438.4202989795;84756.9416401904;84481.1901109016;85129.3644814471;85129.3644814471;86751.4139195358;87628.1632870751;87047.3804754156;83533.1439964661;80574.6709726691;91330.4532977037
9310;75813.6032596107;80072.0251098775;78330.8699540061;82928.9281600998;82240.0476819066;81135.1317192101;79993.1947181329;83255.4157127466;84470.8253616841;101013.890692656;106640.97958453;107815.650020639;105051.577937463;102781.032032295;102989.670583463;103380.756935577;103380.756935577;103705.222089097;103818.308380964;102866.351783975;100252.800688543;92804.2535277175;87907.2500229653;83403.0954402579
9311;99466.4041693202;97918.7728234826;98889.2641363656;96724.3075410439;92016.7755182933;96440.5626520836;100321.527674925;101907.420518214;96684.8551240446;110276.82046724;109790.179667653;114633.448245693;114325.217564914;116261.813773071;117706.620888173;117924.912579528;118333.550395562;118937.985118058;117424.163915812;118448.813683069;113483.065285511;108041.777508241;100873.268188491;95925.4594337251
9312;197046.418105688;200462.367951385;193600.50411849;191446.312120601;197345.101045779;203256.088774255;199311.612352976;190905.589482234;171540.786489466;156848.977040033;152079.677450874;146843.199579724;152196.421289378;153478.531149454;154929.699864926;157852.62489282;158690.787526135;159200.391439216;159238.427824214;158890.335738364;154303.887542401;151858.347478005;158055.667209987;173185.511816967
9402;94722.4850302309;94173.1808862426;93029.3673522979;91991.116936879;89989.8700149786;89493.7306583292;89590.7599639668;87854.7459840728;91155.9155052345;95513.0212970922;97942.8046719251;98190.2208710417;99310.3411524694;100728.44884142;100319.006257163;102703.553356461;102286.822337737;102286.822337737;104611.519130947;103765.977264953;100436.054317529;99410.0936490821;95013.0708301963;92443.0855914854
9403;112544.09611842;107408.86278886;108816.092596346;109607.832612006;111285.862387455;108510.099978318;105255.940889923;104910.395239604;100760.954756293;98149.830345548;98008.6481742838;99794.1285456719;98506.2721994081;100069.047435417;104561.437018776;104239.701798078;106935.95489396;107351.940336145;106692.456271888;106692.456271888;106150.072906344;107913.773897501;105343.193200455;112653.327890907
9404;61830.0158961559;63588.2408094695;62959.0626147157;65401.6058821271;65295.317029945;67637.0162388124;62313.6051467408;60829.967418493;56619.1126202313;61369.6874236912;66273.0059290114;68012.1986455717;68961.8735763649;66142.3228638584;65528.7530694836;65418.0255903837;64909.9677094242;65150.8599920264;65753.8381202622;65926.9781366024;66048.2981569562;64762.3139584971;61880.8603518498;61742.4428535797
9405;65897.6908518518;66746.9939617163;65967.1808300796;65286.1875619854;67976.1749876487;66201.6508445856;63891.4689283881;60697.9621074526;61407.0506283286;57805.495228752;58697.4769662985;54840.5569152563;55738.7779620525;59504.5442499306;60152.2498058256;59000.8455687251;59581.0591637817;60162.0453418356;60621.2528319337;63757.328770323;64949.2312836798;63992.4761514385;60692.6558392746;65732.3402584578
9406;85897.6074949937;85362.9671983527;85549.2172596355;84727.0535020913;85763.207454004;86585.8083353625;87089.1122176215;85274.655407391;77961.2536564938;73566.1429402646;72062.3431599641;74933.1793696964;77645.3690290572;77528.5603836817;76346.1742148613;76964.4544729029;76964.4544729029;76528.3074818794;76545.2810492149;75447.6521700112;72720.0718200627;72372.0482876988;70234.9771287499;78239.9895630735
9407;84793.6960623173;85648.8582771154;86787.9824394955;87018.0860018704;88898.2812809241;91800.9356704278;93241.3148885173;93651.6617618563;91572.0997887684;90089.7702001071;92380.1084734418;97709.5004180626;99999.7609315797;105956.709363285;106035.946217816;106594.452914774;105802.935819998;105527.765104703;106554.318157773;105658.961035297;105407.70579766;101358.998851049;91436.301808799;79533.4355921334
9408;63241.1257949326;62169.2466070558;62696.3621646074;58158.3287144605;58260.8553534256;59779.7018233011;60373.2280402382;58112.1281464166;54639.1688427257;59895.5902846091;65942.7147653434;68631.5258992223;72912.239610056;72790.0254727986;71327.7494776775;72423.6018056134;73153.0729575093;72670.0158035468;73552.0836762564;73903.0216165997;72507.868518567;69005.6898349034;65825.7482628183;62035.4031511035
9409;116155.576667692;110824.246547972;107704.864078985;112907.316150252;106041.097374526;107930.512844462;102005.222960154;103259.51356345;117711.910793754;120090.942182595;130219.714724121;135788.536793669;138254.020148903;140265.951134027;142696.787763605;143605.261369826;143470.847241959;143470.847241959;137801.378209504;137672.682703572;137580.980570871;133649.302362313;128110.32486835;117827.130654994
9410;33516.8556392389;32890.0791260099;33174.0009167632;33430.2611986832;32281.3999324106;31547.9432382742;31425.9381580457;29343.1718936837;28806.3537607615;34620.0927488931;39879.2552461758;41569.8887883035;42493.7291014444;43683.2297847844;45033.4260176767;44656.2326718843;44782.9132069692;45332.9855153887;45350.0771174332;45021.6509705491;44572.1612141705;41673.5222163652;35254.9511730109;33649.210119224
9411;40922.643959083;40877.146491675;40951.0442987502;40567.3641702246;37756.7603483057;39677.7455484524;39183.3418991688;39849.7269945214;41299.2708250787;45247.6908268909;46646.3632080477;47523.3827873933;45521.5690290066;46795.3515342355;47586.9947666976;48152.9854751095;48101.405109549;48101.405109549;48105.2452199366;47855.6525106297;47376.8790581234;45062.3615080994;42220.4397124781;42049.2778552321
9412;24270.6835236461;22700.5235669557;21732.3612979992;20987.2685109181;21138.1454923191;20549.1792937015;22477.0954764395;23647.0210812544;23198.5680087083;28399.3659583488;33139.2801865052;34285.2586789312;34906.8864888941;35633.0892427166;34739.1968469771;34582.3125303133;34582.3125303133;34845.2963477412;34309.6399655464;34265.6326920509;33727.6900068153;32102.4351042337;26156.3209619732;22752.5463640625
9413;37794.5145735135;38576.8375225643;40123.9326147718;41494.8130580141;43027.7987505054;40370.4218726603;38248.8462472949;38228.3889557154;42562.5965789258;45778.2568294852;47939.2373129;51619.0864036503;53162.7031768436;54555.1741108787;56445.5539671541;55965.8642972079;56141.1924769765;56141.1924769765;55004.175366546;55899.5324890225;55164.0740901201;51834.5293938227;46539.6112450411;42451.1849618908
9414;22340.1373419158;22715.4995340648;21587.0256104073;21960.9129556714;21041.1246451865;21062.0619063425;19974.1564248278;20085.6349462439;20351.3399298902;22485.3940393097;25977.3911142189;27541.8044381301;27375.7510869385;27856.7515744234;28240.3980577284;28991.2801407116;28937.3593505764;29101.5254978242;29653.9631125809;29605.0344407633;29220.6858077127;26917.9992561894;23908.4730621707;22075.9059049384
9501;61070.2954091476;59963.2944604445;58957.1598191359;59671.2210492282;58820.7814217462;59710.9652201225;60113.3470953328;56829.0364896839;56755.5236647367;64897.1720632402;64904.6253916508;68363.0464263179;70902.5857162975;71934.097411585;71839.524800982;71910.5089829381;72546.7610351231;72771.6875654269;71654.1445600143;71050.594345457;67589.5046463659;63861.8465098062;56613.5182075403;60240.4405155877
9502;64366.176958705;63283.87058379;64942.5058213497;61460.6218127651;62511.7209590006;65628.9445540779;67687.5260652065;60458.5901694494;56524.9978049332;55088.7744489804;58423.2272441162;57166.4647296332;56560.4952270276;57078.1643844718;58250.7983571739;58677.4637731114;60118.0118871168;59440.0914624905;58929.538788135;59320.8882691354;59056.7448960352;56184.5707866547;53488.387042148;58929.6892662498
9503;39054.6522953797;38714.4031695695;38028.9390525794;38734.8201956537;36818.3341777496;36700.1226468568;36965.9577721084;36005.5739147597;39097.6818232522;44490.1961851792;46959.5106742954;47906.2281419448;48881.718470926;49230.086911992;50231.4048471413;50226.3557414562;50904.9381076593;51082.7321256804;49778.9834721973;49971.5035623803;48041.9523679355;44799.0480943126;40861.9802769807;39426.6275861169
9504;32850.4092187612;33560.4737919087;35422.7033989197;35311.7580564206;35667.6094230583;35818.9927262494;38121.6508813611;36225.5726609601;38255.1994062196;45189.2292280568;46981.486340084;48818.2197568537;48220.5412982727;48276.4261267915;48451.5254303382;50335.3124025884;50392.9380842795;50608.4093556603;50805.8218292172;50364.8448863679;48936.2723569178;46823.5726545975;39849.2988917132;32399.6148702737
9505;52261.9581763698;57503.1674826897;57107.2710749619;54909.9297444527;55111.1720819075;52678.0873372;53023.7855080758;50907.439488909;49345.9533827647;50896.6154106372;53167.3395989825;55046.8191308214;54453.5023750347;54629.134012729;55601.8337559978;54803.6311383176;54588.1598669368;54386.3350709308;55764.1499560367;55784.0230485704;57482.1670019622;55707.8319056918;51344.6822483768;51551.67230695
9506;42507.8740816789;44761.7715605024;43517.5262797292;42399.6661460212;38534.0813699905;38127.6457498301;39766.313332499;44044.3388553658;42261.7851757536;45140.8973645681;46340.9949057803;49502.9155143301;49282.6187816698;49471.034301205;50771.9787699859;50771.9787699859;50985.1315306113;51071.3008504571;51989.8539032347;51082.1664959908;50226.2212936092;49908.080069325;43733.1463576173;43922.58557255
9507;57729.8026646231;57019.0638360633;55525.9295422549;58057.592154495;60282.6885232791;59919.8663643607;62209.3384344187;60348.6334591915;65092.5741994397;65145.8902518383;65336.4581139587;66785.5247833422;68082.6836023712;67759.2694663407;67682.6172981015;67914.3290545272;67914.3290545272;68116.1538505332;69173.5931192706;68811.2947832311;68156.8322545763;62844.3961752715;56909.6303757768;56171.5346305908
9508;76763.0757948419;78896.1911000013;76259.0514264332;77832.8873197753;80436.7262984784;81362.0890571268;76967.9387251538;78278.0856963513;79634.6803542735;84525.1917919664;89121.2892857362;91908.0512763861;91405.5929691107;93273.0663046894;92487.0192260599;92487.0192260599;92928.6068010269;92447.3442218722;93835.0347728704;92987.0787419977;89609.3082464485;85525.4096278267;79549.8451699902;73809.2487080209
9509;36124.560911338;37274.3355791692;37423.5223292955;40051.7162258521;36114.3034720645;39116.0034651407;41934.7440346115;44106.6349491455;48323.3997847987;56934.1743328849;59875.933449855;63747.9571152514;63578.2613921452;63698.8244609768;65562.6733931471;63808.5718849523;63181.6772604879;63181.6772604879;63761.5022861357;63594.1078009557;62241.5319094032;55546.2342199836;45717.1618238035;37433.8219212727
9510;54520.2357415873;52039.9516923704;53318.4891482694;53066.3274663927;55419.7745540568;53748.5593284375;50731.0184832719;53313.7757982847;56212.9142355621;60431.7982340017;68597.5853543488;73874.4128999146;74471.9982554963;75014.8801917226;74908.1492412504;74696.8345498558;74435.134020522;74669.8800942295;73432.1963077865;73432.1963077865;73715.7586650615;67866.4119891447;58100.223136798;53765.1636965535
9511;55699.6539019567;55170.8338557021;54231.3423128745;54403.9168937775;51344.8814713054;52001.2940304971;50438.3070876421;52317.9239086616;52516.5109111941;63247.0931854088;70356.9972587449;72922.4195539397;74987.8789880427;75761.7369467044;77177.7547157137;78339.1803986008;77621.1005033077;78064.2748542264;77401.3201260247;77401.3201260247;77247.0619122219;72596.9389393935;64405.0509540072;56222.8483359633
9512;45611.3424542222;45204.4173244421;44855.287273682;43918.598035563;44182.7849775089;45535.6289608551;48233.9127869278;50817.5310425101;54231.5864301659;58688.6267419317;64326.5189715481;70695.0733927123;70862.4887332122;71657.383130242;70533.0088848061;71032.0043837613;70838.528527494;70838.528527494;70004.3183584042;70004.3183584042;68109.7588800728;65660.6232836611;54301.3386925384;47071.5049104242
9513;30872.7428810776;30933.8908135505;31545.9330471612;31725.5547522843;29061.9371692082;28007.523028114;28127.2347183462;32225.4875891579;33668.882355564;40977.8883396934;46388.9062914097;49127.7129271481;49396.9317000917;50846.6518178569;50723.1267073808;51244.4340687352;51477.1167153111;51299.32269729;50810.9288818814;50965.9756134692;51014.73878544;48100.7366230656;35664.6523090769;30776.2743457782
