"ID_SEC";"ZONAGE_SEC"
"LA ROCHELLE_2011_017";1
"LA ROCHELLE_2011_018";2
"LA ROCHELLE_2011_019";2
"LE HAVRE_2018_017";2
"LE HAVRE_2018_018";2
"LE HAVRE_2018_019";2
"LE HAVRE_2018_021";2
"LE HAVRE_2018_022";2
"LE HAVRE_2018_023";2
"LE HAVRE_2018_024";2
"LE HAVRE_2018_025";1
"LE HAVRE_2018_026";1
"LE HAVRE_2018_027";1
"LE HAVRE_2018_028";1
"LE HAVRE_2018_029";1
"LE HAVRE_2018_030";2
"LE HAVRE_2018_031";1
"LE HAVRE_2018_032";1
"LE HAVRE_2018_033";1
"LE HAVRE_2018_034";1
"LE HAVRE_2018_035";1
"LE HAVRE_2018_036";1
"LE HAVRE_2018_037";2
"LE HAVRE_2018_038";2
"LE HAVRE_2018_039";1
"LE HAVRE_2018_040";1
"LE HAVRE_2018_041";1
"LE HAVRE_2018_042";2
"LE HAVRE_2018_043";1
"LILLE_2016_116";2
"LILLE_2016_117";2
"LILLE_2016_118";2
"LILLE_2016_120";2
"LILLE_2016_121";2
"LILLE_2016_122";2
"LILLE_2016_123";2
"LILLE_2016_126";2
"LILLE_2016_127";2
"LILLE_2016_128";2
"LILLE_2016_129";2
"LILLE_2016_130";2
"LILLE_2016_131";2
"LILLE_2016_132";2
"LILLE_2016_133";1
"LILLE_2016_134";1
"LILLE_2016_135";2
"LILLE_2016_136";2
"LILLE_2016_137";2
"LILLE_2016_138";2
"LILLE_2016_139";2
"LILLE_2016_140";2
"LILLE_2016_141";2
"LILLE_2016_145";2
"LILLE_2016_147";2
"LILLE_2016_152";2
"LILLE_2016_154";2
"LILLE_2016_155";2
"LILLE_2016_156";2
"LILLE_2016_157";2
"LONGWY_2014_101";1
"LONGWY_2014_102";1
"LONGWY_2014_103";1
"LONGWY_2014_104";1
"LONGWY_2014_105";1
"LONGWY_2014_106";2
"LONGWY_2014_107";1
"LONGWY_2014_108";1
"LONGWY_2014_109";1
"LONGWY_2014_110";1
"LONGWY_2014_111";1
"LONGWY_2014_112";1
"LONGWY_2014_113";1
"LONGWY_2014_114";2
"LONGWY_2014_115";2
"LONGWY_2014_116";2
"LONGWY_2014_117";1
"LONGWY_2014_118";2
"LONGWY_2014_119";2
"LONGWY_2014_122";1
"LYON_2015_137";2
"LYON_2015_201";2
"LYON_2015_207";2
"LYON_2015_209";2
"LYON_2015_210";2
"LYON_2015_211";2
"LYON_2015_213";2
"LYON_2015_214";2
"LYON_2015_215";2
"LYON_2015_216";2
"LYON_2015_217";2
"LYON_2015_218";2
"LYON_2015_219";2
"LYON_2015_220";2
"LYON_2015_221";2
"LYON_2015_222";2
"LYON_2015_223";2
"LYON_2015_224";2
"LYON_2015_225";2
"LYON_2015_227";2
"LYON_2015_228";2
"LYON_2015_231";2
"LYON_2015_234";2
"LYON_2015_236";2
"LYON_2015_237";1
"LYON_2015_238";2
"LYON_2015_241";2
"LYON_2015_243";2
"LYON_2015_244";2
"LYON_2015_245";2
"LYON_2015_246";2
"LYON_2015_247";2
"LYON_2015_248";2
"LYON_2015_250";2
"LYON_2015_251";2
"LYON_2015_252";2
"LYON_2015_253";1
"LYON_2015_254";2
"LYON_2015_255";1
"LYON_2015_256";2
"LYON_2015_257";2
"LYON_2015_302";1
"LYON_2015_303";1
"LYON_2015_304";1
"LYON_2015_305";1
"LYON_2015_306";1
"LYON_2015_307";1
"LYON_2015_308";1
"LYON_2015_402";2
"LYON_2015_404";2
"LYON_2015_405";1
"LYON_2015_406";2
"LYON_2015_502";2
"LYON_2015_503";2
"LYON_2015_504";1
"LYON_2015_505";1
"LYON_2015_506";1
"LYON_2015_507";1
"LYON_2015_508";1
"LYON_2015_509";2
"LYON_2015_510";1
"LYON_2015_511";1
"LYON_2015_512";2
"LYON_2015_513";2
"LYON_2015_514";1
"LYON_2015_515";1
"LYON_2015_516";1
"LYON_2015_517";1
"LYON_2015_518";1
"LYON_2015_519";1
"LYON_2015_520";2
"LYON_2015_521";2
"LYON_2015_522";2
"LYON_2015_601";1
"LYON_2015_602";1
"LYON_2015_603";1
"LYON_2015_604";1
"LYON_2015_605";1
"LYON_2015_606";1
"LYON_2015_607";1
"LYON_2015_608";1
"LYON_2015_609";1
"LYON_2015_610";1
"LYON_2015_611";1
"LYON_2015_612";1
"LYON_2015_613";1
"LYON_2015_614";2
"LYON_2015_615";2
"LYON_2015_617";1
"LYON_2015_618";1
"LYON_2015_701";1
"LYON_2015_702";1
"LYON_2015_703";2
"LYON_2015_704";1
"LYON_2015_705";2
"LYON_2015_706";2
"LYON_2015_707";1
"LYON_2015_708";1
"LYON_2015_709";1
"LYON_2015_710";1
"LYON_2015_711";1
"LYON_2015_712";1
"MARSEILLE_2009_045";2
"MARSEILLE_2009_046";2
"MARSEILLE_2009_047";2
"MARSEILLE_2009_048";1
"MARSEILLE_2009_050";2
"MARSEILLE_2009_052";2
"MARSEILLE_2009_053";2
"MARSEILLE_2009_054";2
"MARSEILLE_2009_055";2
"MARSEILLE_2009_056";2
"MARSEILLE_2009_057";2
"MARSEILLE_2009_059";2
"MARSEILLE_2009_060";2
"MARSEILLE_2009_062";2
"MARSEILLE_2009_063";2
"MARSEILLE_2009_064";1
"MARSEILLE_2009_065";1
"MARSEILLE_2009_066";2
"MARSEILLE_2009_067";2
"MARSEILLE_2009_068";2
"MARSEILLE_2009_069";2
"MARSEILLE_2009_070";2
"MARSEILLE_2009_071";2
"MARSEILLE_2009_072";2
"MARSEILLE_2009_073";2
"MARSEILLE_2009_075";2
"MARSEILLE_2009_077";2
"MARSEILLE_2009_078";2
"MARSEILLE_2009_079";1
"MARSEILLE_2009_080";1
"MARSEILLE_2009_081";1
"MARSEILLE_2009_082";2
"MARSEILLE_2009_083";2
"MARSEILLE_2009_092";2
"MARSEILLE_2009_096";2
"MARSEILLE_2009_097";2
"MARSEILLE_2009_098";1
