"district","hour","mode1","mode2","mode3"
"072","11am",76.69318,4119.536,1042.3573
"073","11am",441.56554,4346.869,5717.9453
"074","11am",700.47967,6177.176,2245.6154
"075","11am",1598.03898,8255.621,1695.048
"076","11am",223.38652,2600.019,1358.2324
"077","11am",0,3207.591,1944.9403
"078","11am",342.72691,7121.849,2199.3221
"079","11am",585.60922,4574.871,2487.5683
"080","11am",71.74082,3116.895,1901.4319
"001","12am",1837.83349,1407.387,6510.3611
"002","12am",2784.00299,1487.679,4629.144
"003","12am",2516.25688,2628.005,6860.5935
"004","12am",380.62709,1764.584,1863.9003
"005","12am",754.9313,1197.895,2719.3143
"006","12am",2359.85325,3148.92,4742.057
"007","12am",847.00132,1283.852,2651.6237
"008","12am",211.08166,1202.485,536.8596
"009","12am",4078.68833,5008.223,5684.1792
"010","12am",393.18758,2314.867,1688.668
"011","12am",630.70114,3525.629,1585.6534
"012","12am",1126.50105,2929.556,1916.9194
"013","12am",558.82683,4143.157,1471.8368
"014","12am",313.84599,4562.588,1920.1979
"015","12am",440.45813,1525.828,649.2291
"016","12am",725.01986,2498.686,586.5885
"017","12am",2156.74459,3762.74,1929.7773
"018","12am",1103.10346,3733.232,2895.9088
"019","12am",1590.53009,4650.274,2014.5585
"020","12am",1504.68834,1847.391,2454.4916
"021","12am",640.99802,1826.367,934.2578
"022","12am",2977.36964,7472.79,3792.1989
"023","12am",1396.6992,6541.53,1418.4054
"024","12am",975.88847,2651.361,1335.5686
"025","12am",5646.48137,5784.15,6502.1435
"026","12am",750.9929,2876.498,1671.139
"027","12am",672.71346,8188.616,1978.8886
"028","12am",3479.61683,5284.908,3814.5426
"029","12am",375.02872,4612.199,1044.1571
"030","12am",681.97112,3029.709,673.1418
"031","12am",94.36903,3776.337,2016.583
"032","12am",256.40015,6282.588,1623.8373
"033","12am",935.38781,7889.163,1947.2077
"034","12am",0,2344.084,371.8917
"035","12am",691.65103,5191.853,1511.8251
"036","12am",161.57876,3703.411,532.2604
"037","12am",62.90187,4960.182,1041.5506
"038","12am",223.23818,3400.257,466.5491
"039","12am",220.37678,2147.543,441.5857
"040","12am",877.51055,7720.546,1866.293
"041","12am",443.54869,3607.229,858.9824
"042","12am",116.52473,1754.184,479.7561
"043","12am",461.97118,5298.763,1169.5954
"044","12am",208.42248,2685.555,1225.1073
"045","12am",200.42274,1965.043,754.6205
"046","12am",171.0134,2727.913,829.1454
"047","12am",0,4370.108,1267.4636
"048","12am",80.84173,2864.421,426.847
"049","12am",60.30782,2698.659,576.8282
"050","12am",17.6347,1315.734,539.6949
"051","12am",69.66317,1548.287,330.2029
"052","12am",40.90296,2558.719,689.3564
"053","12am",48.96102,3088.07,951.7763
"054","12am",103.71339,3795.645,551.3773
"055","12am",48.56968,2178.508,850.5674
"056","12am",207.82493,3165.812,2458.159
"057","12am",95.97704,1973.845,570.1266
"058","12am",100.30254,3198.026,760.8328
"059","12am",96.66559,4886.376,3165.3011
"060","12am",663.21068,4272.19,1600.752
"061","12am",0,5122.629,1498.786
"062","12am",78.4674,4304.579,992.528
"063","12am",0,1554.745,233.6622
"064","12am",79.77282,2597.328,1065.2576
"065","12am",355.29153,3046.954,1517.3678
"066","12am",0,3181.084,1063.7979
"067","12am",80.70585,4913.886,1846.5619
"068","12am",0,4152.473,2182.6906
"069","12am",55.97896,2114.406,652.7677
"070","12am",190.18518,6148.339,2446.1034
"071","12am",66.21965,5270.31,2242.6611
"072","12am",76.69318,4621.618,1024.7014
"073","12am",441.04343,3738.302,6480.5117
"074","12am",544.61277,6855.891,2430.1448
"075","12am",1184.09442,6789.114,1488.2928
"076","12am",223.38652,3056.059,1358.2324
"077","12am",0,3361.546,2122.9053
"078","12am",172.30875,6655.955,2106.017
"079","12am",467.25004,4917.364,2568.6737
"080","12am",40.30758,3515.79,1961.5439
"001","1pm",1381.58533,1370.34,6681.4468
"002","1pm",2364.02762,1369.431,4619.8953
"003","1pm",3006.6463,2521.208,6735.3783
"004","1pm",313.08202,1718.027,1758.4013
"005","1pm",841.61547,1276.365,2596.7644
"006","1pm",2121.81323,2873.748,4778.7414
"007","1pm",897.6362,1617.837,2355.8677
"008","1pm",227.91239,1048.67,506.6673
"009","1pm",4182.25648,4881.986,5926.6179
"010","1pm",342.17471,2094.782,1464.502
"011","1pm",891.53693,4101.667,1631.2025
"012","1pm",1175.31356,2697.48,1869.556
"013","1pm",688.7127,4543.4,1486.4853
"014","1pm",623.97693,3978.284,1615.2935
"015","1pm",423.83698,1487.794,581.1203
"016","1pm",626.57284,2585.75,548.077
"017","1pm",2373.06676,3628.428,1731.2158
"018","1pm",1186.84791,3663.956,2670.5743
"019","1pm",1575.03842,5097.64,2122.9996
"020","1pm",1420.89848,1717.423,2323.3134
"021","1pm",376.6511,1589.047,1054.1045
"022","1pm",3146.79313,8151.508,3350.9967
"023","1pm",1421.89927,7146.771,1487.7149
"024","1pm",896.08301,2699.983,1306.4661
"025","1pm",5684.79014,6022.848,7013.7889
"026","1pm",998.26617,2955.337,1877.7549
"027","1pm",751.90934,9221.437,2118.2545
"028","1pm",3469.15697,5794.877,4017.7511
"029","1pm",436.92134,4944.768,1206.0462
"030","1pm",712.64543,2814.533,564.613
"031","1pm",60.11163,2947.668,1874.723
"032","1pm",256.40015,6840.238,1580.6412
"033","1pm",1201.05452,7143.924,1720.3313
"034","1pm",0,2564.58,295.6413
"035","1pm",566.99631,5863.99,1418.8667
"036","1pm",193.96173,3381.031,513.88
"037","1pm",62.90187,4882.997,1094.506
"038","1pm",279.43514,2873.013,383.2169
"039","1pm",341.15423,2416.257,360.9921
"040","1pm",839.94757,6584.816,1936.5106
"041","1pm",443.54869,3260.094,905.0733
"042","1pm",26.04719,1949.801,492.6022
"043","1pm",460.90442,5299.696,1355.492
"044","1pm",208.42248,3302.268,1309.4848
"045","1pm",200.42274,2213.135,666.9357
"046","1pm",0,2537.545,778.3406
"047","1pm",0,4483.233,1245.1965
"048","1pm",80.84173,2330.562,459.6238
"049","1pm",60.30782,2672.318,645.3703
"050","1pm",0,1182.137,539.6949
"051","1pm",69.66317,1441.096,340.5026
"052","1pm",40.90296,2396.928,689.3564
"053","1pm",48.96102,2501.683,847.9684
"054","1pm",103.71339,3852.786,518.9514
"055","1pm",48.56968,2142.58,967.7299
"056","1pm",137.4926,3377.896,2358.0057
"057","1pm",125.50103,1594.047,515.8007
"058","1pm",100.30254,3025.493,721.0513
"059","1pm",338.68359,5038.6,2377.2535
"060","1pm",663.21068,3659,1761.0139
"061","1pm",0,4727.411,1398.082
"062","1pm",0,4552.172,916.7692
"063","1pm",0,1345.757,233.6622
"064","1pm",79.77282,2300.325,1127.9104
"065","1pm",355.29153,3181.681,1402.0141
"066","1pm",0,2960.402,1135.0721
"067","1pm",80.70585,4236.684,1841.2262
"068","1pm",0,3727.764,1964.9687
"069","1pm",102.04815,2139.837,567.5409
"070","1pm",367.73468,5623.488,2403.732
"071","1pm",66.21965,5522.284,2087.5486
"072","1pm",76.69318,4283.087,903.8081
"073","1pm",476.95072,3349.792,6555.8908
"074","1pm",675.75117,6003.669,2531.9204
"075","1pm",887.73459,9057.294,1734.8274
"076","1pm",223.38652,3194.621,1358.2324
"077","1pm",0,3427.935,2034.1145
"078","1pm",172.30875,7040.876,2154.1468
"079","1pm",331.48324,4966.4,2710.9342
"080","1pm",40.30758,3587.81,1911.8752
"001","2pm",1170.09073,1344.531,6659.2415
"002","2pm",2443.06043,1337.098,4611.1941
"003","2pm",2880.65703,2220.306,6235.3075
"004","2pm",177.85417,1441.525,1509.228
"005","2pm",774.61305,1622.566,2718.9828
"006","2pm",1956.30663,2796.484,4162.5978
"007","2pm",1123.02337,1383.879,2199.0348
"008","2pm",254.79032,1006.516,459.8131
"009","2pm",4401.90988,5345.02,6288.5733
"010","2pm",641.66704,1605.786,1203.3187
"011","2pm",816.17858,4333.368,1548.812
"012","2pm",929.42505,2534.014,1687.4307
"013","2pm",680.48757,4647.619,1471.2212
"014","2pm",768.92391,4453.629,1596.6666
"015","2pm",427.49717,1602.361,696.1811
"016","2pm",621.84828,2087.193,520.9254
"017","2pm",2396.77344,3802.658,1890.657
"018","2pm",1248.70653,3449.231,2296.0481
"019","2pm",1564.09662,5040.018,2027.8906
"020","2pm",1303.47595,1891.142,2175.0321
"021","2pm",379.22599,1300.378,695.75
"022","2pm",3041.36677,7383.632,2899.7606
"023","2pm",1534.17598,7288.975,1593.3519
"024","2pm",1086.87875,2929.187,1327.7341
"025","2pm",5957.62833,6013.149,8101.7823
"026","2pm",1042.19209,2695.994,1695.1496
"027","2pm",823.02343,8958.002,2098.5428
"028","2pm",3735.90728,7428.934,4214.5893
"029","2pm",482.17614,5026.562,1126.5601
"030","2pm",745.7377,3267.228,502.4529
"031","2pm",60.11163,2940.027,1706.1293
"032","2pm",258.34683,7372.253,1662.4475
"033","2pm",1029.16729,7268.647,1803.1982
"034","2pm",0,2531.806,316.8163
"035","2pm",524.20897,6454.711,1553.5222
"036","2pm",108.43151,3444.186,495.4996
"037","2pm",62.90187,4734.405,1145.3972
"038","2pm",212.73377,3035.918,338.7604
"039","2pm",341.15423,2477.268,356.9658
"040","2pm",807.85648,5925.657,1934.0371
"041","2pm",413.51306,3677.945,783.7235
"042","2pm",85.54525,1894.866,533.0033
"043","2pm",322.2853,6169.575,1264.4976
"044","2pm",225.10545,2957.349,1457.2881
"045","2pm",281.60241,2183.955,598.3872
"046","2pm",0,2589.666,778.3406
"047","2pm",0,4559.422,1186.6095
"048","2pm",80.84173,2188.306,542.5107
"049","2pm",35.86662,2313.393,436.8116
"050","2pm",0,1316.566,513.2025
"051","2pm",69.66317,1257.414,307.6246
"052","2pm",40.90296,2388.112,748.4931
"053","2pm",0,2707.817,970.315
"054","2pm",103.71339,3839.072,475.7869
"055","2pm",38.19247,2084.33,1045.428
"056","2pm",181.37698,3723.264,2189.1882
"057","2pm",125.50103,1494.383,561.2021
"058","2pm",29.87671,2715.303,727.5697
"059","2pm",338.68359,5981.174,2372.3467
"060","2pm",663.21068,3354.721,1714.463
"061","2pm",0,4400.909,1487.1636
"062","2pm",0,4784.411,888.4439
"063","2pm",0,1265.342,186.4627
"064","2pm",79.77282,2127.029,1266.1562
"065","2pm",355.29153,3237.935,1303.4372
"066","2pm",0,2503.191,1106.5373
"067","2pm",42.17246,4642.681,2004.86
"068","2pm",0,3341.285,2125.5778
"069","2pm",168.59714,1999.269,643.985
"070","2pm",104.77841,6012.384,2374.153
"071","2pm",66.21965,4844.178,1850.862
"072","2pm",76.69318,4053.437,976.1361
"073","2pm",309.61108,4001.365,6537.5285
"074","2pm",563.8003,5645.253,2365.6977
"075","2pm",1298.40171,8314.235,2186.6175
"076","2pm",48.87072,2936.379,1322.2512
"077","2pm",0,3220.533,2105.3427
"078","2pm",172.30875,7227.16,2020.2048
"079","2pm",331.48324,5008.051,2751.7796
"080","2pm",0,3701.375,1748.8463
"001","3pm",1200.66377,1283.15,6317.8044
"002","3pm",2870.84323,1345.5,5398.2433
"003","3pm",2290.14072,2169.908,5969.0305
"004","3pm",147.78009,1268.736,1351.2822
"005","3pm",791.10759,1625.077,2772.2359
"006","3pm",1996.18355,2793.153,4310.4323
"007","3pm",1198.34069,1543.569,1814.4611
"008","3pm",129.61729,1164.065,465.5977
"009","3pm",3969.80599,5490.19,6698.5841
"010","3pm",662.37073,2077.64,1452.9836
"011","3pm",1375.99381,4501.043,1319.3277
"012","3pm",1137.2113,2606.257,2020.8907
"013","3pm",856.71722,4451.65,1548.2508
"014","3pm",817.23918,4324.323,1589.3619
"015","3pm",314.61469,1550.437,887.676
"016","3pm",651.88391,2029.484,481.6028
"017","3pm",1952.68962,3790.783,1803.5441
"018","3pm",1232.18834,3603.108,2509.7185
"019","3pm",1368.26709,4683.792,1821.2844
"020","3pm",1261.65888,2057.117,2021.0362
"021","3pm",435.77884,1147.031,734.942
"022","3pm",2948.09604,7167.813,2773.5692
"023","3pm",1408.15811,7430.704,1742.4166
"024","3pm",1108.16933,2586.297,1249.6319
"025","3pm",5698.47254,6162.394,7542.1802
"026","3pm",1048.00791,3118.988,1702.5622
"027","3pm",947.1558,8904.291,2086.7164
"028","3pm",3975.10251,7581.869,4180.1281
"029","3pm",691.47191,4680.976,1067.675
"030","3pm",703.91588,2902.08,558.5381
"031","3pm",60.11163,2884.066,1635.7018
"032","3pm",258.34683,7885.024,1710.9918
"033","3pm",1361.63068,7430.703,1781.6466
"034","3pm",0,2423.777,294.9892
"035","3pm",524.20897,6198.052,1468.3555
"036","3pm",80.18423,3958.129,623.6018
"037","3pm",62.90187,4253.944,1269.3833
"038","3pm",168.38486,2894.14,338.7604
"039","3pm",254.0063,2543.913,413.9268
"040","3pm",688.02717,6256.176,1764.846
"041","3pm",388.40358,3925.328,879.4337
"042","3pm",142.65414,2022.207,590.2491
"043","3pm",402.96632,5322.876,1433.9431
"044","3pm",225.10545,2673.891,1307.8859
"045","3pm",447.48918,1688.191,816.1902
"046","3pm",0,2433.661,775.1326
"047","3pm",0,4435.842,1191.7132
"048","3pm",65.97326,2560.545,633.6631
"049","3pm",73.74719,2554.634,505.3537
"050","3pm",17.6347,1136.864,486.7102
"051","3pm",69.66317,1338.38,283.1948
"052","3pm",40.90296,2639.374,682.1551
"053","3pm",0,2980.644,1068.3673
"054","3pm",146.01625,3485.946,475.7869
"055","3pm",77.67842,1900.349,1076.5154
"056","3pm",181.37698,3835.733,2133.1933
"057","3pm",125.50103,1550.751,563.0011
"058","3pm",29.87671,3276.975,751.0111
"059","3pm",338.68359,6111.381,2265.1581
"060","3pm",663.21068,3777.409,1407.6837
"061","3pm",0,4004.092,1554.2942
"062","3pm",0,4297.785,854.2622
"063","3pm",0,1352.587,233.6622
"064","3pm",159.54564,2062.114,1205.0696
"065","3pm",355.29153,3129.1,1576.7001
"066","3pm",43.36955,2803.676,1148.4529
"067","3pm",42.17246,4735.26,1652.1763
"068","3pm",0,3404.804,2193.4264
"069","3pm",64.74294,1858.312,711.8447
"070","3pm",47.92501,6304.227,2253.5663
"071","3pm",66.21965,5094.546,1642.4116
"072","3pm",25.60332,3704.298,1037.2931
"073","3pm",840.27403,3303.007,7039.2134
"074","3pm",564.63858,4946.168,2397.5703
"075","3pm",1211.45763,8529.22,2069.4302
"076","3pm",48.87072,2989.681,1414.1282
"077","3pm",0,3195.619,2350.0095
"078","3pm",172.30875,7091.469,2158.2577
"079","3pm",331.48324,5189.352,2720.4714
"080","3pm",0,3640.175,1743.1588
"001","4pm",1325.62534,1617.344,6015.0389
"002","4pm",1997.88388,1441.934,4467.4396
"003","4pm",2366.81167,2282.98,5643.6535
"004","4pm",184.4649,1332.569,1334.0866
"005","4pm",590.77832,1221.068,2340.1815
"006","4pm",1875.23278,2751.365,4042.6056
"007","4pm",1146.26293,1792.721,2295.6011
"008","4pm",261.08667,1120.051,534.2165
"009","4pm",3072.29973,4379.188,6521.5222
"010","4pm",499.49049,2013.801,1852.0854
"011","4pm",1177.79998,3934.264,1352.2398
"012","4pm",1314.21035,2150.268,2006.4615
"013","4pm",863.51486,4063.174,1972.7987
"014","4pm",1066.04715,3823.775,2036.9779
"015","4pm",500.38592,1750.21,998.2795
"016","4pm",457.29161,2255.553,591.602
"017","4pm",1676.3193,3885.977,2129.2722
"018","4pm",1617.82287,3900.74,2675.431
"019","4pm",1364.59423,4722.508,1784.9552
"020","4pm",1168.39042,1790.254,2261.773
"021","4pm",413.34461,1425.188,676.3458
"022","4pm",3111.87707,6203.757,3103.8169
"023","4pm",1336.56392,5813.095,1793.9491
"024","4pm",810.79856,2475.916,1413.2611
"025","4pm",4976.74832,5290.238,6882.9587
"026","4pm",1129.375,3374.855,1748.42
"027","4pm",854.36073,8363.695,2253.3745
"028","4pm",2964.23863,6749.055,4075.8359
"029","4pm",611.17346,4630.462,1213.1511
"030","4pm",434.37245,2822.772,649.8033
"031","4pm",213.05803,3478.047,1733.5612
"032","4pm",208.36742,7591.651,1980.569
"033","4pm",794.77501,7183.365,1716.6394
"034","4pm",0,2287.732,349.7713
"035","4pm",512.41527,6024.333,1354.9407
"036","4pm",368.64127,3638.949,623.6018
"037","4pm",62.90187,4706.648,1177.7476
"038","4pm",157.40071,3018.528,401.1273
"039","4pm",321.78508,2359.968,427.5813
"040","4pm",833.8592,6380.82,1658.2554
"041","4pm",220.51349,3656.757,923.3358
"042","4pm",51.76108,2402.044,665.5137
"043","4pm",282.61414,5923.663,1249.1797
"044","4pm",69.87385,2661.856,1273.1032
"045","4pm",365.47044,1926.282,925.8129
"046","4pm",0,2283.605,834.9528
"047","4pm",0,3884.651,1426.3603
"048","4pm",192.75261,2431.515,646.3095
"049","4pm",0,2723.013,628.5515
"050","4pm",35.2694,1302.3,495.5678
"051","4pm",69.66317,1531.587,292.4942
"052","4pm",81.80592,2685.347,666.144
"053","4pm",99.78477,3053.121,1016.8634
"054","4pm",146.01625,3637.065,780.0324
"055","4pm",77.67842,2076.067,1063.8959
"056","4pm",211.07484,3918.655,2121.5604
"057","4pm",143.69345,1797.41,631.8486
"058","4pm",29.17748,3458.523,734.1534
"059","4pm",489.83749,5498.381,3035.8801
"060","4pm",337.95214,4064.312,1450.1808
"061","4pm",0,4694.786,1423.575
"062","4pm",78.4674,4391.291,930.9557
"063","4pm",38.04188,1587.631,281.9543
"064","4pm",79.77282,3028.215,1091.0135
"065","4pm",195.83711,3647.648,1570.9061
"066","4pm",43.36955,2999.95,1303.9312
"067","4pm",42.17246,4786.27,1969.9844
"068","4pm",0,3066.467,2218.8305
"069","4pm",64.74294,1752.814,998.2333
"070","4pm",47.92501,6259.635,2559.1567
"071","4pm",66.21965,5605.076,1578.2813
"072","4pm",165.23322,3452.679,777.9684
"073","4pm",545.9027,3597.449,6653.4112
"074","4pm",951.08187,4282.289,3447.7671
"075","4pm",832.29196,8873.264,1844.2541
"076","4pm",48.87072,3202.503,1420.9906
"077","4pm",0,3375.869,2314.2606
"078","4pm",75.6673,6770.954,2304.4554
"079","4pm",107.95351,4937.815,2831.4153
"080","4pm",0,3627.058,2043.0007
"001","5pm",1509.26464,963.643,4864.7354
"002","5pm",2581.49763,948.6209,3789.3394
"003","5pm",2583.79495,2518.7933,5849.8975
"004","5pm",376.08589,1354.794,1790.2163
"005","5pm",646.05979,1190.2251,2424.6604
"006","5pm",1963.25161,3181.0571,4375.2135
"007","5pm",1311.61251,2279.6247,2899.4563
"008","5pm",420.07078,1354.3768,770.8087
"009","5pm",2544.42358,4833.6347,5002.5367
"010","5pm",699.10286,1910.8519,1469.2985
"011","5pm",1120.55669,3156.1187,1273.8122
"012","5pm",1402.21141,1761.0392,2776.2877
"013","5pm",908.69356,3609.075,1691.0716
"014","5pm",1668.2281,4831.4861,2318.8184
"015","5pm",422.31058,1816.1139,1096.6782
"016","5pm",469.72229,2427.2082,569.2179
"017","5pm",1335.14043,2981.8117,1972.9035
"018","5pm",2112.41192,3829.9935,2988.6056
"019","5pm",954.96202,3838.7998,1712.9514
"020","5pm",1483.34724,1825.8047,2283.7164
"021","5pm",604.57662,1855.9198,844.6943
"022","5pm",2927.41739,4832.3982,3202.4201
"023","5pm",891.68915,4476.8486,1851.8025
"024","5pm",995.50776,2859.9916,1178.2362
"025","5pm",2995.08559,4391.6871,5586.6506
"026","5pm",1215.52662,2968.249,1700.3038
"027","5pm",409.56705,6501.6842,1748.0613
"028","5pm",2564.46478,5906.051,3260.6417
"029","5pm",655.64879,4385.5086,1125.6756
"030","5pm",225.52208,2230.6179,665.5597
"031","5pm",415.84721,4317.5605,1674.8206
"032","5pm",374.4546,5948.4,2005.996
"033","5pm",752.19103,7838.6503,1593.4384
"034","5pm",22.50191,1892.3746,305.5106
"035","5pm",1050.13273,5741.5164,1612.9462
"036","5pm",522.95148,4050.0465,717.1931
"037","5pm",62.90187,4674.6542,1344.1943
"038","5pm",347.3035,3667.078,455.9644
"039","5pm",606.57863,2755.1485,403.5048
"040","5pm",522.21342,6871.2881,1651.2195
"041","5pm",209.33229,3678.1537,686.1152
"042","5pm",245.27964,2304.6638,634.2978
"043","5pm",403.69816,5092.2195,1211.0534
"044","5pm",67.33954,3204.0673,1270.5262
"045","5pm",495.959,2721.9566,1050.6882
"046","5pm",0,2852.2027,855.0231
"047","5pm",56.69001,3673.7199,1314.2046
"048","5pm",405.69736,3132.4921,537.0572
"049","5pm",197.62629,3267.664,584.4505
"050","5pm",44.12706,1772.8146,454.0232
"051","5pm",102.57797,2229.8101,331.6373
"052","5pm",81.80592,3495.6511,502.1013
"053","5pm",137.79366,4116.3816,1114.9157
"054","5pm",264.45762,3747.6552,565.4555
"055","5pm",133.02773,2058.238,1099.8944
"056","5pm",186.4773,4708.5257,2181.0828
"057","5pm",176.37236,1789.6031,662.9759
"058","5pm",86.25288,4016.4632,775.2226
"059","5pm",803.47366,6049.401,3010.3565
"060","5pm",53.16403,4364.5697,1245.1802
"061","5pm",262.41516,5976.3675,1433.0929
"062","5pm",129.60293,5196.5258,943.4056
"063","5pm",43.87241,1809.2599,330.9764
"064","5pm",231.31396,3291.5347,1355.5367
"065","5pm",204.48594,4535.3766,1860.2171
"066","5pm",451.47435,3489.8515,1428.5953
"067","5pm",335.63626,5483.6167,2058.7591
"068","5pm",59.33065,3487.4257,2258.3115
"069","5pm",97.34774,2176.0723,974.7299
"070","5pm",204.25339,6233.7553,2527.8737
"071","5pm",0,6120.5576,1639.2468
"072","5pm",242.80399,4182.7221,722.0794
"073","5pm",564.32186,3869.3474,6363.2675
"074","5pm",572.65272,5267.7656,3544.5494
"075","5pm",703.06715,7754.3333,1849.369
"076","5pm",426.70696,3447.5647,1401.4213
"077","5pm",119.03685,4130.9268,2143.6288
"078","5pm",0,6205.5465,2314.4234
"079","5pm",0,5372.3266,2460.8639
"080","5pm",98.65549,3888.8655,2400.9286
"001","6pm",1603.18659,893.6538,4738.0028
"002","6pm",2207.18512,1439.6484,3679.3379
"003","6pm",2797.80015,2499.713,5408.3835
"004","6pm",441.11605,1201.1625,1743.6522
"005","6pm",659.64574,1570.3913,2361.238
"006","6pm",2133.80823,3510.342,5045.4718
"007","6pm",1412.35755,2551.9926,3370.4631
"008","6pm",568.00037,1699.8749,792.017
"009","6pm",2451.85911,3980.4801,4084.9246
"010","6pm",784.2657,1861.7673,1490.4479
"011","6pm",1266.03891,2998.1434,1382.7643
"012","6pm",1426.68296,2156.2403,2727.1244
"013","6pm",1082.90123,3754.4595,1859.5289
"014","6pm",1888.21859,5035.0909,2522.11
"015","6pm",625.90566,1890.6203,1000.0376
"016","6pm",619.95791,2643.4919,607.7294
"017","6pm",1489.23428,3198.0672,1713.4972
"018","6pm",2315.29819,3330.1179,3349.1901
"019","6pm",920.2281,3050.9297,1543.1457
"020","6pm",1652.17523,1780.0186,2369.3364
"021","6pm",730.46847,2466.7411,1013.6121
"022","6pm",3507.48246,5144.3246,3930.319
"023","6pm",803.66422,3969.8521,1509.8332
"024","6pm",878.32456,3428.4359,1173.1063
"025","6pm",2124.25725,2818.4347,3592.0878
"026","6pm",1533.15593,3816.7986,1549.1649
"027","6pm",407.79486,4561.6918,1495.3562
"028","6pm",2698.53714,6136.389,3135.3379
"029","6pm",771.22114,4316.1155,1293.0845
"030","6pm",611.8273,2483.0188,622.9582
"031","6pm",281.48291,5592.3011,1713.7574
"032","6pm",481.05318,5230.6164,1731.9281
"033","6pm",646.31552,8395.4834,1492.2021
"034","6pm",23.19365,1469.8741,330.7678
"035","6pm",995.92137,5351.8637,1581.0071
"036","6pm",588.61858,3899.2845,862.8769
"037","6pm",243.33984,5261.3639,1419.0118
"038","6pm",307.19859,4255.4108,363.5893
"039","6pm",542.7298,3159.1267,440.6355
"040","6pm",428.59983,7373.4838,1572.758
"041","6pm",110.25534,3564.4589,714.8681
"042","6pm",186.11191,2311.9959,671.7343
"043","6pm",692.94588,5348.7315,1173.0772
"044","6pm",188.49231,3400.6585,1251.2138
"045","6pm",580.56407,2900.6974,1184.3716
"046","6pm",129.59294,3251.255,1065.8434
"047","6pm",56.69001,4355.91,1259.5874
"048","6pm",442.42512,3280.0565,705.8324
"049","6pm",307.50438,3687.9555,592.0379
"050","6pm",84.52124,2026.6045,351.511
"051","6pm",186.78915,2467.2594,331.1294
"052","6pm",252.52203,4039.207,540.3922
"053","6pm",274.10031,4639.4572,1176.6916
"054","6pm",308.77967,4312.8099,516.8419
"055","6pm",236.94672,2609.4223,958.2786
"056","6pm",303.60498,3986.1006,2396.4668
"057","6pm",199.56978,2206.4214,541.3733
"058","6pm",298.42974,4667.9034,910.7772
"059","6pm",525.94239,7044.423,3004.092
"060","6pm",186.49519,4644.2563,1187.9465
"061","6pm",262.41516,6006.1203,1367.9395
"062","6pm",368.85908,5378.8824,1185.0607
"063","6pm",180.09297,2334.2005,325.9743
"064","6pm",308.407,4109.4337,1312.126
"065","6pm",351.23527,4734.1705,1981.8677
"066","6pm",671.80638,3626.2171,1341.6697
"067","6pm",354.88824,5968.2548,1960.5847
"068","6pm",122.23979,4090.4512,2000.2639
"069","6pm",117.79894,3110.4876,878.7232
"070","6pm",142.26017,7129.4493,2717.1705
"071","6pm",270.0865,5966.5006,1715.2496
"072","6pm",199.40676,4842.1955,938.4724
"073","6pm",801.21516,3766.6053,6008.4076
"074","6pm",473.35429,4770.2489,3498.9869
"075","6pm",639.67795,8309.5438,1515.5026
"076","6pm",219.66634,3521.0054,1620.7926
"077","6pm",75.6673,4707.8285,2273.0219
"078","6pm",0,6148.7859,2281.4923
"079","6pm",0,5295.5787,2528.2724
"080","6pm",234.0877,4493.1375,2398.1255
"001","7pm",1750.86187,809.4337,4183.5829
"002","7pm",2162.74681,1519.2817,3765.7706
"003","7pm",2780.50445,2528.2,5794.2421
"004","7pm",422.57727,1438.4597,1895.0282
"005","7pm",831.61194,1543.2413,2280.3391
"006","7pm",2280.40899,3832.6695,4985.4433
"007","7pm",1169.43927,2760.9842,3271.8125
"008","7pm",535.26568,1840.7156,849.7368
"009","7pm",1854.13986,3712.9605,3784.2353
"010","7pm",861.97413,2402.8151,1540.5577
"011","7pm",1156.14768,3016.3542,1225.6319
"012","7pm",1563.68169,3118.1752,2352.762
"013","7pm",1306.12408,3251.8445,1889.804
"014","7pm",2003.08714,5035.6555,2646.5232
"015","7pm",577.62688,2247.9955,1023.4182
"016","7pm",692.47682,3156.6879,684.7522
"017","7pm",1493.47507,3629.452,1738.9626
"018","7pm",2552.17026,3284.2694,3461.5025
"019","7pm",961.46207,3304.5233,1532.1864
"020","7pm",1817.83961,1829.5778,2663.9381
"021","7pm",888.38506,2667.2064,1051.3531
"022","7pm",3272.4426,5749.4114,3715.1905
"023","7pm",778.22193,3791.4772,1321.8233
"024","7pm",744.67747,3206.5303,1173.1063
"025","7pm",1952.90125,2756.5965,2595.3676
"026","7pm",1313.36072,3787.5296,1650.7829
"027","7pm",437.7081,4097.7237,1297.2794
"028","7pm",2809.38603,6080.2759,2435.7067
"029","7pm",786.30548,3892.568,1247.4583
"030","7pm",617.86474,2507.4493,636.7203
"031","7pm",325.40708,5808.265,1871.9142
"032","7pm",585.75934,5038.1509,1511.4068
"033","7pm",619.8358,8458.4537,1574.6222
"034","7pm",54.67152,1481.1658,330.7678
"035","7pm",689.90574,5106.6605,1410.2185
"036","7pm",627.43271,4559.4605,919.521
"037","7pm",260.48572,5628.2908,1405.7082
"038","7pm",170.7805,4148.2308,363.5893
"039","7pm",521.32931,3243.9443,468.3485
"040","7pm",391.36431,7335.2285,1573.7424
"041","7pm",192.96493,3676.9271,813.868
"042","7pm",218.88647,2422.2897,671.7343
"043","7pm",569.0649,4959.4162,861.2637
"044","7pm",188.49231,3367.8273,1255.5191
"045","7pm",628.62419,3581.2088,1184.3716
"046","7pm",129.59294,3762.8932,1081.113
