"district","hour","age1","age2","age3","age4"
"069","1pm",0,0,0,0
"070","1pm",0,0,1246.1329,0
"071","1pm",0,0,1100.7586,0
"072","1pm",0,0,1191.76,0
"073","1pm",0,0,1289.0431,552.009
"074","1pm",0,0,1906.488,0
"075","1pm",1060.3022,0,2249.7003,0
"076","1pm",0,0,0,0
"077","1pm",0,0,0,0
"078","1pm",0,0,1801.3175,0
"079","1pm",0,0,0,0
"080","1pm",0,0,0,0
"001","2pm",2090.1328,1140.6349,2659.734,0
"002","2pm",1413.031,1430.2416,2843.0718,1065.6834
"003","2pm",1253.5665,1168.7519,3608.3843,0
"004","2pm",0,0,1182.8372,0
"005","2pm",1193.4819,0,1263.229,0
"006","2pm",1656.9706,1005.1815,1913.5205,0
"007","2pm",574.2981,0,937.2538,0
"008","2pm",0,0,0,0
"009","2pm",4101.0944,1928.112,5181.2591,829.466
"010","2pm",0,0,841.1276,0
"011","2pm",0,1241.837,2185.5067,0
"012","2pm",0,0,0,0
"013","2pm",0,1041.7022,2772.6043,0
"014","2pm",0,0,1333.4503,0
"015","2pm",0,0,0,0
"016","2pm",0,0,757.9457,0
"017","2pm",1524.6312,796.3148,2537.6899,0
"018","2pm",0,0,1945.7718,0
"019","2pm",1755.1069,1016.9143,3210.2424,0
"020","2pm",0,0,683.4577,0
"021","2pm",0,0,0,0
"022","2pm",2005.0385,1321.0827,4897.1278,555.0058
"023","2pm",1869.3204,1587.9214,3868.7034,0
"024","2pm",0,0,1193.7113,0
