"district","hour","occ1","occ2","occ3","occ4","occ5"
"070","8am",45.10024,6.0603031,9.59503,33.968401,5.2760296
"071","8am",49.18438,2.5729166,8.639348,27.267902,12.3354533
"072","8am",41.15965,0.6966613,14.576965,33.795,9.7717279
"073","8am",38.28258,3.327786,13.213697,34.887216,10.2887231
"074","8am",34.4369,5.4882991,14.44246,32.94238,12.6899595
"075","8am",38.38168,9.1387635,12.299459,31.41373,8.7663654
"076","8am",28.32458,0.9766575,18.486073,46.483585,5.7291016
"077","8am",33.1478,0,14.784556,44.592874,7.474765
"078","8am",46.21401,10.1426828,9.824388,27.329048,6.489872
"079","8am",48.76983,12.89521,2.456739,31.693017,4.1852
"080","8am",30.22842,4.584297,9.618832,47.343304,8.2251457
"001","9am",38.64295,44.1569445,8.79545,7.38911,1.0155492
"002","9am",52.50621,20.3401185,9.055933,15.879781,2.2179585
"003","9am",45.76894,17.9369624,12.090286,19.59833,4.605484
"004","9am",42.70074,13.4176762,8.747137,22.024022,13.1104287
"005","9am",35.48609,33.792437,10.146125,15.852094,4.7232539
"006","9am",31.32047,41.3469899,9.055335,13.650884,4.6263219
"007","9am",42.61387,13.8652999,12.489184,24.264667,6.7669837
"008","9am",30.19876,6.736987,8.019902,48.071278,6.9730693
"009","9am",50.38312,26.4430783,5.650975,15.678437,1.8443941
"010","9am",52.33668,6.8846913,12.164477,26.141453,2.4727027
"011","9am",54.26092,5.6808298,12.623082,21.491586,5.9435779
"012","9am",32.21518,2.2598811,15.411498,42.343661,7.7697802
"013","9am",66.61521,3.134334,7.677651,16.607047,5.9657617
"014","9am",47.78002,5.4019177,11.390618,30.810106,4.6173368
"015","9am",29.95293,13.9882946,11.336256,38.585559,6.1369616
"016","9am",51.62158,10.390058,5.905003,27.770175,4.3131887
"017","9am",39.45162,26.4547804,6.721773,19.286981,8.0848442
"018","9am",46.39846,8.29259,20.649438,14.289514,10.3699998
"019","9am",50.1348,20.1318146,9.818407,11.293617,8.6213563
"020","9am",30.90518,1.9751263,17.837695,22.722484,26.5595106
"021","9am",31.25078,16.2953358,19.47646,28.345793,4.6316362
"022","9am",44.26285,41.1842962,4.248623,8.781297,1.5229333
"023","9am",62.11516,24.7928452,6.446182,3.749378,2.8964362
"024","9am",33.3824,4.6044074,24.202555,21.810849,15.999788
"025","9am",24.34549,70.7306013,1.80742,2.028608,1.0878833
"026","9am",54.04075,17.4441413,3.760989,21.463695,3.2904294
"027","9am",78.71979,6.5772033,4.622296,7.962388,2.1183189
"028","9am",60.45284,23.4634665,4.598647,10.047109,1.437938
"029","9am",57.05772,8.2631732,9.042265,22.433443,3.2034009
"030","9am",37.29114,25.2459986,5.859108,27.147848,4.4559008
"031","9am",44.6488,2.0614283,8.284741,34.334633,10.6703991
"032","9am",60.51551,3.1128021,9.335994,20.781375,6.2543228
