"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"012","6am",5.8525791,36.88292,27.63338,29.63112
"013","6am",6.7703023,40.65423,27.93695,24.638524
"014","6am",4.2550102,36.39861,27.53538,31.810994
"015","6am",1.5554304,27.12823,29.89547,41.420861
"016","6am",5.9682257,24.98715,30.45555,38.589075
"017","6am",2.9911027,34.97084,19.79883,42.239223
"018","6am",17.0176178,39.44241,20.69818,22.84179
"019","6am",13.3861429,34.18725,34.05264,18.373961
"020","6am",28.0234632,48.47779,20.36096,3.137784
"021","6am",7.3006601,31.16739,33.59519,27.936759
"022","6am",5.836696,32.95821,13.63324,47.571853
"023","6am",4.9462461,24.62078,32.0792,38.353767
"024","6am",7.3849079,55.95193,19.15979,17.503366
"025","6am",0,22.50999,20.66297,56.827042
"026","6am",5.7585369,18.41822,18.95584,56.867401
"027","6am",0.7692497,41.22801,26.48014,31.522597
"028","6am",1.3506571,25.87173,41.55132,31.226299
"029","6am",2.4974454,32.10696,32.04543,33.350166
"030","6am",1.4649345,22.22024,33.03483,43.279998
"031","6am",10.2295567,32.7626,38.56914,18.4387
"032","6am",2.0526926,33.99067,35.82184,28.134793
"033","6am",3.7287975,36.73638,32.99602,26.538808
"034","6am",2.7338257,30.31569,34.35683,32.593652
"035","6am",1.7262099,32.564,34.47425,31.235532
"036","6am",2.7052148,27.93879,37.4621,31.893896
"037","6am",2.4708166,42.29942,31.32916,23.900607
"038","6am",5.9002773,23.12571,39.73995,31.234069
"039","6am",2.0394525,20.73439,39.41923,37.806925
"040","6am",4.0580706,24.72858,31.12551,40.087837
"041","6am",4.0286675,24.38433,27.72555,43.86145
"042","6am",4.4926727,28.77539,35.21638,31.515559
"043","6am",10.5762658,29.8831,29.91735,29.62328
"044","6am",9.8948631,44.17779,32.53304,13.394304
"045","6am",1.6825222,46.6743,28.78724,22.855935
"046","6am",2.5903313,33.4802,35.28947,28.640004
"047","6am",6.1032941,35.88222,29.93672,28.077772
"048","6am",8.8105297,36.85111,30.69294,23.645419
"049","6am",3.2364059,33.21415,38.54147,25.007972
"050","6am",5.9196221,36.60434,35.95383,21.522204
"051","6am",5.6997324,34.52501,25.09543,34.679835
"052","6am",4.5012444,26.65454,24.8377,44.006519
"053","6am",8.4348315,28.0659,28.55465,34.944619
"054","6am",7.0972463,45.24487,29.31554,18.34234
"055","6am",5.9147116,36.26064,32.44173,25.38291
"056","6am",6.8367242,37.98707,38.65022,16.525988
"057","6am",1.8548818,22.90114,35.63895,39.605028
"058","6am",5.165031,56.89515,22.88264,15.057178
"059","6am",9.5108236,48.72145,27.62477,14.142961
"060","6am",10.8409368,42.86879,31.86973,14.420538
"061","6am",9.0417803,34.34763,32.67757,23.93302
"062","6am",1.5408204,39.95797,27.14181,31.3594
"063","6am",1.6887874,26.66342,35.37839,36.269403
"064","6am",5.2927153,32.02146,33.09446,29.591367
"065","6am",9.3447797,34.50875,29.08706,27.059408
"066","6am",5.3478791,36.84342,26.09764,31.711062
"067","6am",8.5974517,38.54354,37.73876,15.120254
"068","6am",6.6935564,43.60331,36.95349,12.749642
"069","6am",5.0317977,41.7544,38.39083,14.82297
"070","6am",8.805204,43.73146,30.69746,16.765882
"071","6am",12.9120232,60.71684,19.22115,7.149986
"072","6am",8.9798341,51.11422,26.41322,13.49272
"073","6am",5.5845762,49.9579,26.57286,17.884671
"074","6am",10.9385643,46.43408,25.93636,16.690996
"075","6am",11.5446302,52.63743,22.6922,13.125734
"076","6am",16.9482744,45.49451,29.43364,8.123575
"077","6am",15.6398438,28.94336,37.43034,17.986461
"078","6am",14.5401357,38.71133,30.64582,16.102712
"079","6am",15.8629497,42.19641,25.62027,16.320364
"080","6am",24.4851598,29.80038,29.20273,16.511723
"001","7am",0,16.59244,29.63656,53.770999
"002","7am",0,12.59102,41.27343,46.13555
"003","7am",2.6881462,23.72991,29.31329,44.268648
"004","7am",3.447225,28.45705,34.29969,33.796039
"005","7am",3.5268281,20.07212,29.74771,46.653341
"006","7am",8.3290532,17.62426,29.11799,44.928697
"007","7am",0,14.85356,30.12856,55.017871
"008","7am",6.4510288,26.55185,30.88265,36.114468
"009","7am",2.5164381,26.41068,33.1745,37.89838
"010","7am",1.9223884,32.46292,33.26115,32.353542
"011","7am",2.3674722,50.47479,32.79562,14.36212
"012","7am",6.1920782,38.64191,27.60766,27.558357
"013","7am",6.4874109,41.01669,31.38221,21.113691
"014","7am",5.1246823,41.42995,27.46883,25.97654
"015","7am",1.8467937,25.44815,31.63822,41.066838
"016","7am",6.7526903,26.83453,27.25963,39.15315
"017","7am",2.4873487,32.09002,18.32026,47.10238
"018","7am",16.8274811,40.22456,21.36027,21.587688
"019","7am",11.3012685,32.63202,31.97438,24.092331
"020","7am",27.6734652,46.90442,21.36903,4.053081
"021","7am",7.9354729,34.40962,31.62199,26.032916
"022","7am",4.2157181,30.48763,16.21072,49.085929
"023","7am",4.5444041,25.01845,33.39982,37.03733
"024","7am",6.0781291,53.45179,20.46401,20.006068
"025","7am",0,18.43585,18.57193,62.992214
"026","7am",5.2519858,21.4073,22.29856,51.042149
"027","7am",0.6471978,42.46919,28.07227,28.811339
"028","7am",2.565657,25.66292,39.99389,31.777532
"029","7am",2.3906969,32.89307,31.68257,33.033662
"030","7am",1.362812,25.15426,31.26978,42.213149
"031","7am",11.5796809,33.48015,36.8804,18.059775
"032","7am",2.8099464,32.62609,42.62026,21.9437
"033","7am",4.0057901,37.29955,32.94181,25.752846
"034","7am",2.4849096,36.10189,30.44019,30.973006
"035","7am",2.5314155,33.45398,34.16621,29.848391
"036","7am",2.9791597,26.71452,35.66884,34.637479
"037","7am",1.8920401,44.87799,27.06663,26.16334
"038","7am",5.735489,22.21075,39.71313,32.340631
"039","7am",2.3799649,23.3455,40.84193,33.432605
"040","7am",4.391716,25.90207,33.17038,36.535832
"041","7am",4.396347,26.41396,29.42872,39.760979
"042","7am",5.3392746,28.3933,34.86817,31.399254
"043","7am",8.9046647,32.25895,30.33816,28.498223
"044","7am",11.108073,48.12758,26.4728,14.291543
"045","7am",2.8785394,45.40384,28.8303,22.887324
"046","7am",2.9870022,36.26389,36.75744,23.991666
"047","7am",5.495385,38.63564,33.9064,21.962578
"048","7am",9.1851321,36.48633,26.72165,27.606879
"049","7am",4.4674159,36.94554,33.41715,25.169895
"050","7am",6.9081781,36.69377,34.84109,21.556958
"051","7am",6.4818984,42.42194,20.82845,30.267716
"052","7am",5.4688045,30.13853,21.02393,43.368734
"053","7am",10.6751793,35.62077,25.24878,28.455265
"054","7am",7.7359914,43.72019,29.78385,18.759964
"055","7am",6.4091747,34.45387,37.58832,21.548639
"056","7am",7.3063864,39.58854,38.13941,14.965663
"057","7am",2.3143118,26.25652,34.14619,37.282985
"058","7am",5.5900066,59.64271,21.47318,13.294104
"059","7am",9.3925198,50.66747,26.58151,13.358497
"060","7am",11.1477075,41.57997,31.15299,16.119336
"061","7am",10.1463115,36.22715,34.91569,18.710841
"062","7am",1.8922995,41.07466,24.39066,32.642382
"063","7am",1.9256956,25.81564,37.65081,34.60785
"064","7am",6.110982,30.12321,33.7793,29.986509
"065","7am",9.5016078,38.55559,28.75263,23.190165
"066","7am",6.2309766,39.60683,22.28762,31.874574
"067","7am",10.3762211,41.42481,34.8781,13.320864
"068","7am",8.0040218,45.63827,36.25423,10.103483
"069","7am",6.967928,42.31904,35.91808,14.794949
"070","7am",9.994933,44.02141,30.18392,15.79973
"071","7am",13.4827512,60.76891,18.28232,7.466025
"072","7am",7.1833044,50.8429,28.02452,13.949278
"073","7am",6.1312442,48.47308,28.34217,17.053501
"074","7am",12.2733006,43.48133,25.21022,19.035155
"075","7am",10.5536674,54.64773,20.90647,13.892139
"076","7am",16.6550716,44.70746,28.92444,9.713024
"077","7am",17.198523,30.5918,33.05887,19.150809
"078","7am",14.8985001,39.5805,30.20876,15.312245
"079","7am",16.4421992,41.52412,25.89462,16.139061
"080","7am",25.8742192,29.45268,27.96865,16.704449
"001","8am",0.6628276,19.35969,27.93953,52.037956
"002","8am",0,16.94205,39.99802,43.059922
"003","8am",3.5039221,26.08265,32.63081,37.782624
"004","8am",3.6038238,30.7595,34.9517,30.684978
"005","8am",3.6371229,21.78928,30.01271,44.56089
"006","8am",9.4470067,18.85514,29.73305,41.964806
"007","8am",0,17.12303,34.69897,48.177996
"008","8am",7.0759493,29.03649,31.30445,32.583115
"009","8am",2.473369,26.1668,34.60834,36.751493
"010","8am",1.9088614,37.35512,29.228,31.508016
"011","8am",2.1618731,45.05699,33.18469,19.596449
"012","8am",6.885283,40.29633,27.43285,25.385538
"013","8am",4.1528917,38.67925,34.23025,22.937614
"014","8am",4.3171303,44.68913,29.23555,21.758185
"015","8am",2.1476839,29.10663,34.86359,33.882103
"016","8am",10.1903036,31.58833,26.41636,31.805006
"017","8am",1.6593306,31.54278,22.37977,44.418119
"018","8am",13.9343565,40.39472,25.37312,20.297804
"019","8am",9.5090397,27.37673,29.87617,33.238064
"020","8am",27.566553,47.617,19.65215,5.164294
"021","8am",10.5337266,38.25621,30.61556,20.594497
"022","8am",2.028949,20.30888,25.76744,51.894735
"023","8am",4.4526887,23.22376,31.64427,40.679288
"024","8am",5.5583069,49.82142,24.55313,20.06714
"025","8am",3.3781476,16.42253,14.11061,66.088716
"026","8am",6.2592303,21.68137,23.5002,48.559205
"027","8am",0.4008855,29.39804,29.62237,40.578703
