"district","hour","act1","act2","act3","act4","act5"
"052","6am",99.43705,0.5629486,0,0,0
"053","6am",97.85803,1.416358,0,0,0
"054","6am",88.88965,10.4124759,0,0,0.6978723
"055","6am",94.92452,3.2083503,0.6768707,0,1.190258
"056","6am",94.5428,4.389688,0,0,1.0675074
"057","6am",94.1275,4.6868352,0,0,1.1856641
"058","6am",94.95382,4.5904133,0,0,0.4557666
"059","6am",94.86703,4.0706946,0,0,1.0622787
"060","6am",95.41462,3.8518421,0,0,0.7335426
"061","6am",97.52555,2.0733035,0.4011462,0,0
"062","6am",94.37747,5.6225287,0,0,0
"063","6am",98.8262,1.173805,0,0,0
"064","6am",96.93575,2.4996189,0,0,0.5646334
"065","6am",94.07322,5.2158303,0,0,0.7109485
"066","6am",98.37866,0.3361803,0,0,1.2851608
"067","6am",94.9777,5.0222957,0,0,0
"068","6am",94.78278,4.4861771,0,0,0.7310383
"069","6am",95.46644,4.5335644,0,0,0
"070","6am",90.29321,8.2449873,0,0,0.8104937
"071","6am",94.12129,5.8787086,0,0,0
"072","6am",89.13191,10.2633938,0,0,0.6046921
"073","6am",94.16862,2.4154746,0,0,2.3104133
"074","6am",93.05725,5.3571833,0,0,1.5855619
"075","6am",93.61813,4.3030523,0,0,2.0788217
"076","6am",98.93754,1.0624593,0,0,0
"077","6am",98.47587,0.8362192,0,0,0.6879092
"078","6am",95.55986,2.7694184,0,0,1.6707216
"079","6am",95.22769,4.7723088,0,0,0
"080","6am",97.52198,1.2917178,0,0.5478279,0.6384694
"001","7am",72.98845,7.78849,14.0924698,0,4.1146153
"002","7am",83.28051,10.678959,0,0,6.040532
"003","7am",77.81814,14.351576,5.9932166,0,1.1365059
"004","7am",89.47798,9.942974,0,0,0.5790463
"005","7am",71.39052,9.455483,16.9778709,0,0.8465954
"006","7am",76.63771,7.43085,10.9226962,0.3585092,3.1137632
"007","7am",89.96891,5.605335,0,0,2.4555404
"008","7am",98.54918,0,0,0,0
"009","7am",58.67436,18.333107,20.1926796,0,0.8061687
"010","7am",90.76066,7.099997,0,0,0.6113445
"011","7am",76.63927,20.239107,0,0.2241756,1.3404651
"012","7am",94.11444,5.043585,0,0,0.8419702
"013","7am",72.1288,27.305556,0,0.5656449,0
"014","7am",90.56342,8.323885,0,0,0.6241557
"015","7am",91.85541,4.666785,2.1710585,0,1.3067465
"016","7am",90.7216,8.391556,0,0,0
"017","7am",65.76014,13.549419,17.2288121,0.9190966,0
"018","7am",91.13963,6.832211,0.4580097,0.9227742,0.6473737
"019","7am",64.67792,18.998314,13.5582246,0.5091337,1.7865576
"020","7am",89.27628,9.186522,0,1.0305998,0.5066023
"021","7am",95.29638,2.50302,0,0.8871486,0
"022","7am",73.53932,18.635755,5.6118531,0,1.7100138
"023","7am",64.07678,21.797851,9.7610495,0.9683066,1.9443297
"024","7am",88.95258,11.04742,0,0,0
"025","7am",45.75842,9.359555,42.717472,0,1.915763
"026","7am",84.37332,10.934203,1.5855648,0,2.6567146
"027","7am",63.12595,35.235936,0.8947358,0,0.7433812
"028","7am",72.99069,19.924776,6.0695709,0,0.2946681
"029","7am",77.1239,20.59219,2.0132202,0,0.2706931
"030","7am",78.51343,14.470573,3.6225177,0,3.3934754
"031","7am",85.90044,12.519494,0,0.7399156,0.4200756
"032","7am",65.30118,31.031824,1.485865,1.0832509,1.0978817
"033","7am",79.7861,8.800492,8.3688049,0,2.3812564
"034","7am",76.69143,19.963753,1.1451179,2.1997034,0
"035","7am",65.83021,29.520968,2.6328631,0,1.2088847
"036","7am",87.34111,9.959254,0,0,2.6996308
"037","7am",80.53492,16.792895,0,0.7182996,1.9538805
"038","7am",91.52248,7.613397,0,0,0.8641229
"039","7am",92.37333,5.626904,1.1238276,0,0.8759421
"040","7am",81.68856,14.738622,0.7158454,0.4780825,2.3788936
"041","7am",87.74718,8.988068,0,0,0.7783505
"042","7am",92.9684,5.90162,0,0,1.1299753
"043","7am",83.72451,14.121554,0,0,0
"044","7am",86.32533,13.122498,0,0,0.5521696
"045","7am",90.5105,6.338179,0,0,0
"046","7am",90.9957,6.094603,0,1.1339798,1.7757131
"047","7am",83.62682,15.097906,0,0,1.2752696
"048","7am",92.0503,7.107863,0,0,0.8418331
"049","7am",92.16988,7.830122,0,0,0
"050","7am",89.25051,9.865791,0,0,0.8836963
"051","7am",87.0553,10.658437,0,0,0
"052","7am",84.38372,9.940922,0,0.508757,2.5027896
"053","7am",94.6206,4.919514,0,0,0
"054","7am",72.3841,24.313002,0.978083,0,1.3802842
"055","7am",88.15581,8.858396,0.7526988,0,2.2330968
"056","7am",82.67894,12.977199,0,0,1.585734
"057","7am",86.46872,9.893138,0,0,3.638139
"058","7am",86.51701,10.543371,0,1.9797561,0
"059","7am",89.13678,10.361355,0,0,0
"060","7am",69.05743,13.234852,16.5162321,0,0.6530928
"061","7am",88.6281,7.232028,0.4717808,0,1.9790557
"062","7am",83.04681,14.440583,0,0,2.5126045
"063","7am",90.62768,9.37232,0,0,0
"064","7am",94.48327,3.868443,0,0.9698532,0.6784325
"065","7am",82.14189,14.024974,0,0,2.2909961
"066","7am",91.104,5.456444,0,0,3.4395563
"067","7am",83.83011,14.40901,0,0,1.7608767
"068","7am",86.4489,8.502495,0,0,3.0318647
"069","7am",89.75631,10.243688,0,0,0
"070","7am",79.83919,16.184544,1.4434421,0.414314,1.306753
"071","7am",77.96021,17.797759,1.0430077,0,1.349877
"072","7am",81.5513,14.913335,0,0.6938988,2.8414678
"073","7am",84.61592,9.058816,1.9315393,0,1.0320952
"074","7am",82.72654,12.413982,3.2816932,0,1.5777828
"075","7am",76.49835,15.822345,6.1777979,0,1.501503
"076","7am",92.81718,7.182817,0,0,0
"077","7am",94.56407,2.488653,0,0,0.808998
"078","7am",76.00088,14.915014,5.0820343,0,2.2922212
"079","7am",78.85754,15.813422,4.0674678,0,0
"080","7am",91.02899,4.907031,0,1.7530147,2.3109664
"001","8am",47.0092,22.994983,19.7412696,0.4689452,5.9089264
"002","8am",58.32958,31.613507,0.7736193,0,9.2832894
"003","8am",53.71694,28.001553,7.5787936,0.6949458,8.9452033
