"district","hour","educmen1","educmen2","educmen3","educmen4"
"028","2pm",0,3965.089,3090.8379,2033.2173
"029","2pm",0,918.0157,1598.2633,1066.3828
"030","2pm",0,1049.4935,780.987,0
"031","2pm",0,0,0,0
"032","2pm",0,1979.4972,2296.9564,721.4366
"033","2pm",0,2162.1047,2045.0233,966.8776
"034","2pm",0,0,760.4702,0
"035","2pm",0,2262.738,1514.3294,898.4197
"036","2pm",0,0,0,0
"037","2pm",0,1139.6138,567.3665,0
"038","2pm",0,0,0,0
"039","2pm",0,0,0,0
"040","2pm",0,930.8865,836.1132,1140.6955
"041","2pm",0,0,0,1095.2333
"042","2pm",0,0,0,0
"043","2pm",0,1427.7941,1892.6367,1016.3959
"044","2pm",0,0,0,0
"045","2pm",0,0,0,0
"046","2pm",0,0,0,0
"047","2pm",0,0,880.9166,0
"048","2pm",0,0,0,0
"049","2pm",0,0,0,0
"050","2pm",0,0,0,0
"051","2pm",0,0,0,0
"052","2pm",0,0,0,0
"053","2pm",0,0,0,0
"054","2pm",0,636.5545,0,0
"055","2pm",0,0,0,0
"056","2pm",0,0,0,0
"057","2pm",0,0,0,0
"058","2pm",0,0,0,0
"059","2pm",0,862.7066,0,0
"060","2pm",0,1704.6047,0,0
"061","2pm",0,0,0,0
"062","2pm",0,0,0,0
"063","2pm",0,0,0,0
"064","2pm",0,0,0,0
"065","2pm",0,0,0,0
"066","2pm",0,0,0,0
"067","2pm",0,0,0,0
"068","2pm",0,0,0,0
"069","2pm",0,0,0,0
"070","2pm",0,1889.8274,0,0
"071","2pm",0,0,0,0
"072","2pm",0,922.9459,0,0
"073","2pm",0,1558.3956,1070.6921,0
"074","2pm",0,1001.4323,992.2355,0
"075","2pm",0,2779.8609,968.7179,737.2683
"076","2pm",0,0,0,0
"077","2pm",0,0,0,0
"078","2pm",0,1057.7169,1237.1297,902.9542
"079","2pm",0,793.0136,0,0
"080","2pm",0,0,0,0
"001","3pm",0,1266.9801,939.3887,2241.0558
"002","3pm",0,2111.9155,2866.6064,2027.6455
"003","3pm",0,1862.0361,2272.3498,1635.0532
"004","3pm",0,0,0,0
"005","3pm",0,821.233,1022.5725,870.4012
"006","3pm",0,1356.2359,634.3673,1393.03
"007","3pm",0,768.8841,0,0
"008","3pm",0,0,0,0
"009","3pm",0,3112.0442,4007.8807,3470.0397
"010","3pm",0,888.7002,0,0
"011","3pm",0,1686.6257,1553.4016,903.5551
"012","3pm",0,867.5759,0,0
"013","3pm",0,1512.1463,1443.0136,942.1005
"014","3pm",0,1255.9881,0,0
"015","3pm",0,0,0,0
"016","3pm",0,0,0,0
"017","3pm",0,1378.1533,1335.4608,1319.4998
"018","3pm",0,969.2233,1044.5584,0
"019","3pm",0,1239.4575,1913.5917,1569.5617
"020","3pm",0,0,0,0
"021","3pm",0,0,0,0
"022","3pm",0,1929.3003,2114.2769,3460.1012
"023","3pm",654.0745,1968.0809,2056.7283,2004.7985
"024","3pm",0,976.7512,0,0
"025","3pm",0,1881.5758,2766.6391,3210.4154
"026","3pm",0,0,603.3157,796.6701
"027","3pm",0,1975.5106,4086.251,2997.4444
"028","3pm",0,4174.0587,3230.7356,2263.75
"029","3pm",0,1007.5878,1615.8244,1148.5977
"030","3pm",0,1059.3939,641.0931,0
"031","3pm",0,0,0,0
"032","3pm",0,2171.0655,2458.9498,943.0886
"033","3pm",0,2565.6642,2024.5553,902.1019
"034","3pm",0,0,757.9093,0
"035","3pm",0,1736.9284,1756.0319,832.6602
"036","3pm",0,870.6962,0,0
"037","3pm",0,901.5235,0,0
"038","3pm",0,460.5807,0,0
"039","3pm",0,0,0,627.8689
"040","3pm",0,705.7316,1005.6013,1298.532
"041","3pm",0,0,0,1110.716
"042","3pm",0,0,0,0
"043","3pm",0,1299.6762,1499.2991,867.3991
"044","3pm",0,0,0,0
"045","3pm",0,0,0,0
"046","3pm",0,0,0,0
"047","3pm",0,0,945.5789,0
"048","3pm",0,0,0,0
"049","3pm",0,0,0,0
"050","3pm",0,0,0,0
"051","3pm",0,0,0,0
"052","3pm",0,0,0,0
"053","3pm",0,0,0,0
"054","3pm",0,768.8819,0,0
"055","3pm",0,0,0,0
"056","3pm",0,0,0,0
"057","3pm",0,0,0,0
"058","3pm",0,0,0,0
"059","3pm",0,855.2037,0,0
"060","3pm",0,1839.0797,0,0
"061","3pm",0,0,0,0
"062","3pm",0,0,0,0
"063","3pm",0,0,0,0
"064","3pm",0,0,0,0
"065","3pm",0,0,0,0
"066","3pm",0,0,0,0
"067","3pm",0,0,0,0
"068","3pm",0,0,0,0
"069","3pm",0,0,0,0
"070","3pm",0,2284.7387,0,0
"071","3pm",0,0,0,0
"072","3pm",0,0,0,0
"073","3pm",0,2155.6987,1301.1671,0
"074","3pm",0,1032.6126,992.2355,0
"075","3pm",0,2862.7402,975.9991,731.2988
"076","3pm",0,0,0,0
"077","3pm",0,0,0,0
"078","3pm",0,780.5195,1134.8816,913.3832
"079","3pm",0,815.2527,0,0
"080","3pm",0,0,0,0
"001","4pm",0,1182.2955,1029.2526,1948.5768
"002","4pm",0,1529.4596,2105.372,1536.7681
"003","4pm",0,1083.3438,1669.2126,1836.0419
"004","4pm",0,0,0,0
"005","4pm",0,540.8883,511.8552,0
"006","4pm",0,1091.7833,0,1112.379
"007","4pm",0,705.3794,570.8835,0
"008","4pm",0,0,0,0
"009","4pm",0,2745.8144,2450.8317,2765.8483
"010","4pm",0,812.1133,0,0
"011","4pm",0,1402.2881,1313.7649,724.8056
"012","4pm",0,628.0982,0,0
"013","4pm",0,1266.2373,1189.5464,930.635
"014","4pm",0,907.1433,0,0
"015","4pm",0,687.2776,0,0
"016","4pm",0,0,0,0
"017","4pm",0,785.892,1339.7801,1366.3166
"018","4pm",0,698.4158,740.4717,0
"019","4pm",0,1168.0393,1604.434,1425.1289
"020","4pm",0,0,0,0
"021","4pm",0,0,0,0
"022","4pm",0,1548.7558,1785.3638,3187.2031
"023","4pm",0,1304.8698,1651.8766,1532.8971
"024","4pm",0,864.8614,0,0
"025","4pm",0,1449.9016,2214.2156,2847.7282
"026","4pm",0,0,581.3248,0
"027","4pm",0,1788.3037,3826.5128,2955.3695
"028","4pm",0,3160.2659,2707.6154,1612.0268
"029","4pm",0,651.7111,1192.2819,1197.7561
"030","4pm",0,860.0614,0,0
"031","4pm",0,0,0,0
"032","4pm",0,1823.488,2302.3742,975.2891
"033","4pm",0,1877.8733,1615.5212,744.0742
"034","4pm",0,0,627.1857,0
"035","4pm",0,1865.1156,1595.4723,528.5196
"036","4pm",0,933.066,0,0
"037","4pm",0,804.0323,0,0
"038","4pm",0,508.3507,0,0
"039","4pm",0,0,0,627.8689
"040","4pm",0,508.5357,1142.03,1516.6865
"041","4pm",0,0,0,858.4346
"042","4pm",0,0,495.6681,0
"043","4pm",0,1443.4115,1551.495,790.87
"044","4pm",0,0,0,0
"045","4pm",0,0,0,0
"046","4pm",0,0,0,0
"047","4pm",0,0,0,0
"048","4pm",0,0,0,0
"049","4pm",0,0,0,0
"050","4pm",0,0,0,0
"051","4pm",0,0,0,0
"052","4pm",0,0,0,0
"053","4pm",0,0,0,0
"054","4pm",0,570.6946,0,0
"055","4pm",0,0,0,0
"056","4pm",0,0,0,0
"057","4pm",0,0,0,0
"058","4pm",0,0,0,0
"059","4pm",0,666.8691,0,0
"060","4pm",0,1615.1349,0,0
"061","4pm",0,0,0,0
"062","4pm",0,0,0,0
"063","4pm",0,0,0,0
"064","4pm",0,0,0,0
"065","4pm",0,0,0,0
"066","4pm",0,0,0,0
"067","4pm",0,0,0,0
"068","4pm",0,0,0,0
"069","4pm",0,0,0,0
"070","4pm",0,1455.9278,0,0
"071","4pm",0,0,0,0
"072","4pm",0,0,0,0
"073","4pm",0,2112.7756,1049.553,0
"074","4pm",0,1263.2516,0,0
"075","4pm",0,2497.8896,1145.877,0
"076","4pm",0,0,0,0
"077","4pm",0,0,0,0
"078","4pm",0,729.5153,988.2613,0
"079","4pm",0,0,0,0
"080","4pm",0,0,0,0
"001","5pm",0,0,732.2957,1256.1251
"002","5pm",0,1457.4216,1618.8302,1297.6177
"003","5pm",0,1112.9536,1186.7717,1607.9127
"004","5pm",0,0,0,0
"005","5pm",0,0,0,0
"006","5pm",0,851.1801,0,720.4981
"007","5pm",0,0,0,0
"008","5pm",0,0,0,0
"009","5pm",0,1812.8608,1899.3384,2323.676
"010","5pm",0,0,0,0
"011","5pm",0,528.9222,775.4944,0
"012","5pm",0,0,0,0
"013","5pm",0,0,798.7135,0
"014","5pm",0,0,0,0
"015","5pm",0,0,0,0
"016","5pm",0,0,0,0
"017","5pm",0,0,678.2509,728.6069
"018","5pm",0,0,0,0
"019","5pm",0,0,0,1165.2798
"020","5pm",0,0,0,0
"021","5pm",0,0,0,0
"022","5pm",0,1127,916.6071,2417.5153
"023","5pm",0,0,946.4582,1158.5643
"024","5pm",0,0,0,0
"025","5pm",0,793.5538,1241.9327,1976.5977
"026","5pm",0,0,0,0
"027","5pm",0,1052.4357,2497.4743,2045.3881
"028","5pm",0,2015.9493,1913.8121,1123.04
"029","5pm",0,439.5267,908.7808,0
"030","5pm",0,0,0,0
"031","5pm",0,0,0,0
"032","5pm",0,990.0334,1339.0079,0
"033","5pm",0,1150.3334,1141.8502,0
"034","5pm",0,0,0,0
"035","5pm",0,1682.9663,865.0669,0
"036","5pm",0,0,0,0
"037","5pm",0,0,0,0
"038","5pm",0,473.1673,0,0
"039","5pm",0,0,0,0
"040","5pm",0,0,945.6632,1024.9568
"041","5pm",0,0,0,0
"042","5pm",0,0,0,0
"043","5pm",0,0,1418.5811,542.6272
"044","5pm",0,0,0,0
"045","5pm",0,0,0,0
"046","5pm",0,0,0,0
"047","5pm",0,0,0,0
"048","5pm",0,0,0,0
"049","5pm",0,0,0,0
"050","5pm",0,0,0,0
"051","5pm",0,0,0,0
"052","5pm",0,0,0,0
"053","5pm",0,0,0,0
"054","5pm",0,0,0,0
"055","5pm",0,0,0,0
"056","5pm",0,0,0,0
"057","5pm",0,0,0,0
"058","5pm",0,0,0,0
"059","5pm",0,0,0,0
"060","5pm",0,988.3805,0,0
"061","5pm",0,0,0,0
"062","5pm",0,0,0,0
"063","5pm",0,0,0,0
"064","5pm",0,0,0,0
"065","5pm",0,0,0,0
"066","5pm",0,0,0,0
"067","5pm",0,0,0,0
"068","5pm",0,0,0,0
"069","5pm",0,0,0,0
"070","5pm",0,1486.4277,0,0
"071","5pm",0,0,0,0
"072","5pm",0,0,0,0
"073","5pm",0,1024.7028,1195.7229,0
"074","5pm",0,0,0,0
"075","5pm",0,1164.6823,0,0
"076","5pm",0,0,0,0
"077","5pm",0,0,0,0
"078","5pm",0,0,661.3794,0
"079","5pm",0,0,0,0
"080","5pm",0,0,0,0
"001","6pm",0,0,930.5347,948.8341
"002","6pm",0,977.8609,1253.3326,1895.3274
"003","6pm",0,586.9135,1168.8534,968.2242
"004","6pm",0,0,0,0
"005","6pm",0,0,0,0
"006","6pm",0,0,0,1039.5854
"007","6pm",0,0,0,0
"008","6pm",0,0,0,0
"009","6pm",0,1276.9126,1191.7745,1481.3418
"010","6pm",0,0,0,0
"011","6pm",0,0,0,0
"012","6pm",0,0,0,0
"013","6pm",0,0,0,0
"014","6pm",0,0,0,0
"015","6pm",0,0,0,0
"016","6pm",0,0,0,0
"017","6pm",0,0,0,0
"018","6pm",0,0,0,0
"019","6pm",0,0,0,0
"020","6pm",0,0,0,0
"021","6pm",0,0,0,0
"022","6pm",0,713.2027,847.0827,1375.0653
"023","6pm",0,0,0,0
"024","6pm",0,0,0,0
"025","6pm",0,0,0,691.4686
"026","6pm",0,0,0,0
"027","6pm",0,0,907.3204,1083.0549
"028","6pm",0,1717.8178,1421.7868,1051.3585
"029","6pm",0,0,0,0
"030","6pm",0,0,0,0
"031","6pm",0,0,0,0
"032","6pm",0,733.5488,641.3846,0
"033","6pm",0,1078.9404,737.077,0
"034","6pm",0,0,0,0
"035","6pm",0,1318.3966,0,0
"036","6pm",0,0,0,0
"037","6pm",0,0,0,0
"038","6pm",0,0,0,0
"039","6pm",0,0,0,0
"040","6pm",0,0,0,586.5695
"041","6pm",0,0,0,0
"042","6pm",0,0,0,0
"043","6pm",0,0,1152.0531,609.6759
"044","6pm",0,0,0,0
"045","6pm",0,0,0,0
"046","6pm",0,0,0,0
"047","6pm",0,0,0,0
"048","6pm",0,0,0,0
"049","6pm",0,0,0,0
"050","6pm",0,0,0,0
"051","6pm",0,0,0,0
"052","6pm",0,0,0,0
"053","6pm",0,0,0,0
"054","6pm",0,0,0,0
"055","6pm",0,0,0,0
"056","6pm",0,0,0,0
"057","6pm",0,0,0,0
"058","6pm",0,0,0,0
"059","6pm",0,0,0,0
"060","6pm",0,906.0709,0,0
"061","6pm",0,0,0,0
"062","6pm",0,0,0,0
"063","6pm",0,0,0,0
"064","6pm",0,0,0,0
"065","6pm",0,0,0,0
"066","6pm",0,0,0,0
"067","6pm",0,0,0,0
"068","6pm",0,0,0,0
"069","6pm",0,0,0,0
"070","6pm",0,1517.371,0,0
"071","6pm",0,0,0,0
"072","6pm",0,0,0,0
"073","6pm",0,0,0,0
"074","6pm",0,0,0,0
"075","6pm",0,0,0,0
"076","6pm",0,0,0,0
"077","6pm",0,0,0,0
"078","6pm",0,0,0,0
"079","6pm",0,0,0,0
"080","6pm",0,0,0,0
"001","7pm",0,0,1098.0989,0
"002","7pm",0,0,851.6463,2129.1276
"003","7pm",0,0,641.6404,770.8784
"004","7pm",0,0,0,0
"005","7pm",0,0,0,0
"006","7pm",0,0,0,502.1258
"007","7pm",0,0,0,0
"008","7pm",0,0,0,0
"009","7pm",0,823.1912,734.0933,1021.522
"010","7pm",0,0,0,0
"011","7pm",0,0,0,0
"012","7pm",0,0,0,0
"013","7pm",0,0,0,0
"014","7pm",0,0,0,0
"015","7pm",0,0,0,0
"016","7pm",0,0,0,0
"017","7pm",0,0,0,0
"018","7pm",0,0,0,0
"019","7pm",0,0,0,0
"020","7pm",0,0,0,0
"021","7pm",0,0,0,0
"022","7pm",0,567.3247,0,895.1265
"023","7pm",0,0,0,0
"024","7pm",0,0,0,0
"025","7pm",0,0,0,0
"026","7pm",0,0,0,0
"027","7pm",0,0,0,695.4123
"028","7pm",0,1106.3686,1225.7404,961.1138
"029","7pm",0,0,0,0
"030","7pm",0,0,0,0
"031","7pm",0,0,0,0
"032","7pm",0,0,775.1472,0
"033","7pm",0,743.3126,0,0
"034","7pm",0,0,0,0
"035","7pm",0,0,0,0
"036","7pm",0,0,0,0
"037","7pm",0,0,0,0
"038","7pm",0,0,0,0
"039","7pm",0,0,0,0
"040","7pm",0,0,0,0
"041","7pm",0,0,0,0
"042","7pm",0,0,0,0
"043","7pm",0,0,0,0
"044","7pm",0,0,0,0
"045","7pm",0,0,0,0
"046","7pm",0,0,0,0
"047","7pm",0,0,0,0
"048","7pm",0,0,0,0
"049","7pm",0,0,0,0
"050","7pm",0,0,0,0
"051","7pm",0,0,0,0
"052","7pm",0,0,0,0
"053","7pm",0,0,0,0
"054","7pm",0,0,0,0
"055","7pm",0,0,0,0
"056","7pm",0,0,0,0
"057","7pm",0,0,0,0
"058","7pm",0,0,0,0
"059","7pm",0,0,0,0
"060","7pm",0,0,0,0
"061","7pm",0,0,0,0
"062","7pm",0,0,0,0
"063","7pm",0,0,0,0
"064","7pm",0,0,0,0
"065","7pm",0,0,0,0
"066","7pm",0,0,0,0
"067","7pm",0,0,0,0
"068","7pm",0,0,0,0
"069","7pm",0,0,0,0
"070","7pm",0,0,0,0
"071","7pm",0,0,0,0
"072","7pm",0,0,0,0
"073","7pm",0,0,0,0
"074","7pm",0,0,0,0
"075","7pm",0,0,0,0
"076","7pm",0,0,0,0
"077","7pm",0,0,0,0
"078","7pm",0,0,0,0
"079","7pm",0,0,0,0
"080","7pm",0,0,0,0
"001","8pm",0,0,835.0541,0
"002","8pm",0,897.2292,863.9237,1782.8158
"003","8pm",0,0,0,779.7758
"004","8pm",0,0,0,0
"005","8pm",0,0,0,0
"006","8pm",0,0,0,644.859
"007","8pm",0,0,0,0
"008","8pm",0,0,0,0
"009","8pm",0,0,0,759.0312
"010","8pm",0,0,0,0
"011","8pm",0,0,0,0
"012","8pm",0,0,0,0
"013","8pm",0,0,0,0
"014","8pm",0,0,0,0
"015","8pm",0,0,0,0
"016","8pm",0,0,0,0
"017","8pm",0,0,0,0
"018","8pm",0,0,0,0
"019","8pm",0,0,0,0
"020","8pm",0,0,0,0
"021","8pm",0,0,0,0
"022","8pm",0,0,0,650.6804
"023","8pm",0,0,0,0
"024","8pm",0,0,0,0
"025","8pm",0,0,0,0
"026","8pm",0,0,0,0
"027","8pm",0,0,0,0
"028","8pm",0,736.4101,979.7814,961.1816
"029","8pm",0,0,0,0
"030","8pm",0,0,0,0
"031","8pm",0,0,0,0
"032","8pm",0,0,0,0
"033","8pm",0,0,0,0
"034","8pm",0,0,0,0
"035","8pm",0,0,0,0
"036","8pm",0,0,0,0
"037","8pm",0,0,0,0
"038","8pm",0,0,0,0
"039","8pm",0,0,0,0
"040","8pm",0,0,0,0
"041","8pm",0,0,0,0
"042","8pm",0,0,0,0
"043","8pm",0,0,0,0
"044","8pm",0,0,0,0
"045","8pm",0,0,0,0
"046","8pm",0,0,0,0
"047","8pm",0,0,0,0
"048","8pm",0,0,0,0
"049","8pm",0,0,0,0
"050","8pm",0,0,0,0
"051","8pm",0,0,0,0
"052","8pm",0,0,0,0
"053","8pm",0,0,0,0
"054","8pm",0,0,0,0
"055","8pm",0,0,0,0
"056","8pm",0,0,0,0
"057","8pm",0,0,0,0
"058","8pm",0,0,0,0
"059","8pm",0,0,0,0
"060","8pm",0,0,0,0
"061","8pm",0,0,0,0
"062","8pm",0,0,0,0
"063","8pm",0,0,0,0
"064","8pm",0,0,0,0
"065","8pm",0,0,0,0
"066","8pm",0,0,0,0
"067","8pm",0,0,0,0
"068","8pm",0,0,0,0
"069","8pm",0,0,0,0
"070","8pm",0,0,0,0
"071","8pm",0,0,0,0
"072","8pm",0,0,0,0
"073","8pm",0,0,0,0
"074","8pm",0,0,0,0
"075","8pm",0,0,0,0
"076","8pm",0,0,0,0
"077","8pm",0,0,0,0
"078","8pm",0,0,0,0
"079","8pm",0,0,0,0
"080","8pm",0,0,0,0
"001","9pm",0,0,0,834.6354
"002","9pm",0,657.4266,0,1878.5322
"003","9pm",0,0,0,0
"004","9pm",0,0,0,0
"005","9pm",0,0,0,0
"006","9pm",0,0,0,0
"007","9pm",0,0,0,670.3253
"008","9pm",0,0,0,0
"009","9pm",0,0,0,0
"010","9pm",0,0,0,0
"011","9pm",0,0,0,0
"012","9pm",0,0,0,0
"013","9pm",0,0,0,0
"014","9pm",0,0,0,0
"015","9pm",0,0,0,0
"016","9pm",0,0,0,0
"017","9pm",0,0,0,0
"018","9pm",0,0,0,0
"019","9pm",0,0,0,0
"020","9pm",0,0,0,0
"021","9pm",0,0,0,0
"022","9pm",0,0,0,0
"023","9pm",0,0,0,0
"024","9pm",0,0,0,0
"025","9pm",0,0,0,0
"026","9pm",0,0,0,0
"027","9pm",0,0,0,0
"028","9pm",0,831.2845,712.3219,734.9261
"029","9pm",0,0,0,0
"030","9pm",0,0,0,0
"031","9pm",0,0,0,0
"032","9pm",0,0,0,0
"033","9pm",0,0,0,0
"034","9pm",0,0,0,0
"035","9pm",0,0,0,0
"036","9pm",0,0,0,0
"037","9pm",0,0,0,0
"038","9pm",0,0,0,0
"039","9pm",0,0,0,0
"040","9pm",0,0,0,0
"041","9pm",0,0,0,0
"042","9pm",0,0,0,0
"043","9pm",0,0,0,0
"044","9pm",0,0,0,0
"045","9pm",0,0,0,0
"046","9pm",0,0,0,0
"047","9pm",0,0,0,0
"048","9pm",0,0,0,0
"049","9pm",0,0,0,0
"050","9pm",0,0,0,0
"051","9pm",0,0,0,0
"052","9pm",0,0,0,0
"053","9pm",0,0,0,0
"054","9pm",0,0,0,0
"055","9pm",0,0,0,0
"056","9pm",0,0,0,0
"057","9pm",0,0,0,0
"058","9pm",0,0,0,0
"059","9pm",0,0,0,0
"060","9pm",0,0,0,0
"061","9pm",0,0,0,0
"062","9pm",0,0,0,0
"063","9pm",0,0,0,0
"064","9pm",0,0,0,0
"065","9pm",0,0,0,0
"066","9pm",0,0,0,0
"067","9pm",0,0,0,0
"068","9pm",0,0,0,0
"069","9pm",0,0,0,0
"070","9pm",0,0,0,0
"071","9pm",0,0,0,0
"072","9pm",0,0,0,0
"073","9pm",0,0,0,0
"074","9pm",0,0,0,0
"075","9pm",0,0,0,0
"076","9pm",0,0,0,0
"077","9pm",0,0,0,0
"078","9pm",0,0,0,0
"079","9pm",0,0,0,0
"080","9pm",0,0,0,0
"001","10pm",0,0,0,0
"002","10pm",0,0,0,1335.729
"003","10pm",0,0,0,0
"004","10pm",0,0,0,0
"005","10pm",0,0,0,0
"006","10pm",0,0,0,0
"007","10pm",0,0,0,699.334
"008","10pm",0,0,0,0
"009","10pm",0,0,0,0
"010","10pm",0,0,0,0
"011","10pm",0,0,0,0
"012","10pm",0,0,0,0
"013","10pm",0,0,0,0
"014","10pm",0,0,0,0
"015","10pm",0,0,0,0
"016","10pm",0,0,0,0
"017","10pm",0,0,0,0
"018","10pm",0,0,0,0
"019","10pm",0,0,0,0
"020","10pm",0,0,0,0
"021","10pm",0,0,0,0
"022","10pm",0,0,0,0
"023","10pm",0,0,0,0
"024","10pm",0,0,0,0
"025","10pm",0,0,0,0
"026","10pm",0,0,0,0
"027","10pm",0,0,0,0
"028","10pm",0,0,0,0
"029","10pm",0,0,0,0
"030","10pm",0,0,0,0
"031","10pm",0,0,0,0
"032","10pm",0,0,0,0
"033","10pm",0,0,0,0
"034","10pm",0,0,0,0
"035","10pm",0,0,0,0
"036","10pm",0,0,0,0
"037","10pm",0,0,0,0
"038","10pm",0,0,0,0
"039","10pm",0,0,0,0
"040","10pm",0,0,0,0
"041","10pm",0,0,0,0
"042","10pm",0,0,0,0
"043","10pm",0,0,0,0
"044","10pm",0,0,0,0
"045","10pm",0,0,0,0
"046","10pm",0,0,0,0
"047","10pm",0,0,0,0
"048","10pm",0,0,0,0
"049","10pm",0,0,0,0
"050","10pm",0,0,0,0
"051","10pm",0,0,0,0
"052","10pm",0,0,0,0
"053","10pm",0,0,0,0
"054","10pm",0,0,0,0
"055","10pm",0,0,0,0
"056","10pm",0,0,0,0
"057","10pm",0,0,0,0
"058","10pm",0,0,0,0
"059","10pm",0,0,0,0
"060","10pm",0,0,0,0
"061","10pm",0,0,0,0
"062","10pm",0,0,0,0
"063","10pm",0,0,0,0
"064","10pm",0,0,0,0
"065","10pm",0,0,0,0
"066","10pm",0,0,0,0
"067","10pm",0,0,0,0
"068","10pm",0,0,0,0
"069","10pm",0,0,0,0
"070","10pm",0,0,0,0
"071","10pm",0,0,0,0
"072","10pm",0,0,0,0
"073","10pm",0,0,0,0
"074","10pm",0,0,0,0
"075","10pm",0,0,0,0
"076","10pm",0,0,0,0
"077","10pm",0,0,0,0
"078","10pm",0,0,0,0
"079","10pm",0,0,0,0
"080","10pm",0,0,0,0
"001","11pm",0,0,0,0
"002","11pm",0,0,0,0
"003","11pm",0,0,0,0
"004","11pm",0,0,0,0
"005","11pm",0,0,0,0
"006","11pm",0,0,0,0
"007","11pm",0,0,0,0
"008","11pm",0,0,0,0
"009","11pm",0,0,0,0
"010","11pm",0,0,0,0
"011","11pm",0,0,0,0
"012","11pm",0,0,0,0
"013","11pm",0,0,0,0
"014","11pm",0,0,0,0
"015","11pm",0,0,0,0
"016","11pm",0,0,0,0
"017","11pm",0,0,0,0
"018","11pm",0,0,0,0
"019","11pm",0,0,0,0
"020","11pm",0,0,0,0
"021","11pm",0,0,0,0
"022","11pm",0,0,0,0
"023","11pm",0,0,0,0
"024","11pm",0,0,0,0
"025","11pm",0,0,0,0
"026","11pm",0,0,0,0
"027","11pm",0,0,0,0
"028","11pm",0,0,0,0
"029","11pm",0,0,0,0
"030","11pm",0,0,0,0
"031","11pm",0,0,0,0
"032","11pm",0,0,0,0
"033","11pm",0,0,0,0
"034","11pm",0,0,0,0
"035","11pm",0,0,0,0
"036","11pm",0,0,0,0
"037","11pm",0,0,0,0
"038","11pm",0,0,0,0
"039","11pm",0,0,0,0
"040","11pm",0,0,0,0
"041","11pm",0,0,0,0
"042","11pm",0,0,0,0
"043","11pm",0,0,0,0
"044","11pm",0,0,0,0
"045","11pm",0,0,0,0
"046","11pm",0,0,0,0
"047","11pm",0,0,0,0
"048","11pm",0,0,0,0
"049","11pm",0,0,0,0
"050","11pm",0,0,0,0
"051","11pm",0,0,0,0
"052","11pm",0,0,0,0
"053","11pm",0,0,0,0
"054","11pm",0,0,0,0
"055","11pm",0,0,0,0
"056","11pm",0,0,0,0
"057","11pm",0,0,0,0
"058","11pm",0,0,0,0
"059","11pm",0,0,0,0
"060","11pm",0,0,0,0
"061","11pm",0,0,0,0
"062","11pm",0,0,0,0
"063","11pm",0,0,0,0
"064","11pm",0,0,0,0
"065","11pm",0,0,0,0
"066","11pm",0,0,0,0
"067","11pm",0,0,0,0
"068","11pm",0,0,0,0
"069","11pm",0,0,0,0
"070","11pm",0,0,0,0
"071","11pm",0,0,0,0
"072","11pm",0,0,0,0
"073","11pm",0,0,0,0
"074","11pm",0,0,0,0
"075","11pm",0,0,0,0
"076","11pm",0,0,0,0
"077","11pm",0,0,0,0
"078","11pm",0,0,0,0
"079","11pm",0,0,0,0
"080","11pm",0,0,0,0
"001","12pm",0,0,0,0
"002","12pm",0,0,0,0
"003","12pm",0,0,0,0
"004","12pm",0,0,0,0
"005","12pm",0,0,0,0
"006","12pm",0,0,0,0
"007","12pm",0,0,0,0
"008","12pm",0,0,0,0
"009","12pm",0,0,0,0
"010","12pm",0,0,0,0
"011","12pm",0,0,0,0
"012","12pm",0,0,0,0
"013","12pm",0,0,0,0
"014","12pm",0,0,0,0
"015","12pm",0,0,0,0
"016","12pm",0,0,0,0
"017","12pm",0,0,0,0
"018","12pm",0,0,0,0
"019","12pm",0,0,0,0
"020","12pm",0,0,0,0
"021","12pm",0,0,0,0
"022","12pm",0,0,0,0
"023","12pm",0,0,0,0
"024","12pm",0,0,0,0
"025","12pm",0,0,0,0
"026","12pm",0,0,0,0
"027","12pm",0,0,0,0
"028","12pm",0,0,0,0
"029","12pm",0,0,0,0
"030","12pm",0,0,0,0
"031","12pm",0,0,0,0
"032","12pm",0,0,0,0
"033","12pm",0,0,0,0
"034","12pm",0,0,0,0
"035","12pm",0,0,0,0
"036","12pm",0,0,0,0
"037","12pm",0,0,0,0
"038","12pm",0,0,0,0
"039","12pm",0,0,0,0
"040","12pm",0,0,0,0
"041","12pm",0,0,0,0
"042","12pm",0,0,0,0
"043","12pm",0,0,0,0
"044","12pm",0,0,0,0
"045","12pm",0,0,0,0
"046","12pm",0,0,0,0
"047","12pm",0,0,0,0
"048","12pm",0,0,0,0
"049","12pm",0,0,0,0
"050","12pm",0,0,0,0
"051","12pm",0,0,0,0
"052","12pm",0,0,0,0
"053","12pm",0,0,0,0
"054","12pm",0,0,0,0
"055","12pm",0,0,0,0
"056","12pm",0,0,0,0
"057","12pm",0,0,0,0
"058","12pm",0,0,0,0
"059","12pm",0,0,0,0
"060","12pm",0,0,0,0
"061","12pm",0,0,0,0
"062","12pm",0,0,0,0
"063","12pm",0,0,0,0
"064","12pm",0,0,0,0
"065","12pm",0,0,0,0
"066","12pm",0,0,0,0
"067","12pm",0,0,0,0
"068","12pm",0,0,0,0
"069","12pm",0,0,0,0
"070","12pm",0,0,0,0
"071","12pm",0,0,0,0
"072","12pm",0,0,0,0
"073","12pm",0,0,0,0
"074","12pm",0,0,0,0
"075","12pm",0,0,0,0
"076","12pm",0,0,0,0
"077","12pm",0,0,0,0
