"district","hour","age1","age2","age3","age4"
"026","6am",25.668988,21.256953,38.02645,15.047613
"027","6am",14.056736,23.218282,45.41905,17.305936
"028","6am",27.951048,30.49907,30.82382,10.726063
"029","6am",14.978489,17.293787,46.95598,20.771746
"030","6am",13.468021,5.565413,54.17111,26.79546
"031","6am",13.757504,9.522044,51.00115,25.719299
"032","6am",8.939989,17.913932,56.70925,16.436829
"033","6am",13.508261,15.372053,50.15232,20.967366
"034","6am",7.52853,11.65803,55.85017,24.963266
"035","6am",12.459113,15.277259,50.97023,21.293401
"036","6am",10.890791,11.224133,51.73966,26.145415
"037","6am",9.048187,15.452305,56.00993,19.489577
"038","6am",12.008488,11.976573,51.82086,24.194081
"039","6am",16.519082,21.107454,46.0094,16.364065
"040","6am",17.32123,9.561134,52.62236,20.495277
"041","6am",14.207237,14.379919,49.53464,21.878204
"042","6am",14.927335,13.758263,54.09103,17.223371
"043","6am",9.58141,12.402975,52.92314,25.092479
"044","6am",7.922477,10.960396,48.78395,32.333179
"045","6am",13.924832,8.97235,58.64673,18.456092
"046","6am",12.51897,11.131734,55.82468,20.524614
"047","6am",11.008878,10.463298,57.55108,20.976742
"048","6am",12.138308,14.824989,55.03316,18.003545
"049","6am",7.872537,11.930488,61.88272,18.314258
"050","6am",6.83153,17.120146,59.47262,16.575702
"051","6am",12.101674,7.442483,57.2404,23.215443
"052","6am",9.525385,10.054714,61.7294,18.690502
"053","6am",7.223138,13.469857,61.17019,18.136812
"054","6am",12.848255,14.972016,54.23616,17.943567
"055","6am",10.583066,9.096974,62.46273,17.857225
"056","6am",5.072199,8.83116,48.46116,37.635482
"057","6am",13.146518,9.188871,58.05343,19.611182
"058","6am",12.306574,9.398814,57.33814,20.956471
"059","6am",11.262748,14.919479,47.02663,26.79114
"060","6am",10.248156,14.793649,55.43902,19.519174
"061","6am",12.272065,19.343694,50.38881,17.995433
"062","6am",8.580106,11.428067,62.31448,17.677352
"063","6am",10.635695,11.139929,63.29913,14.925242
"064","6am",9.137931,10.495092,57.68618,22.680797
"065","6am",9.963325,16.829892,51.80753,21.399255
"066","6am",13.720999,8.955071,54.29847,23.025462
"067","6am",8.50147,15.039464,55.27346,21.185605
"068","6am",10.810647,5.593698,56.36093,27.234724
