"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"036","9am",12.65853,20.437121,28.46176,23.21177,15.2308219
"037","9am",5.20716,27.99176,30.38911,19.60906,16.8029081
"038","9am",9.48924,10.925574,38.84494,29.5028,11.2374397
"039","9am",8.17649,8.504188,39.91777,24.94191,18.4596472
"040","9am",10.212671,17.820312,29.00262,29.28678,13.6776244
"041","9am",12.547865,17.83695,24.52414,26.31618,18.7748724
"042","9am",11.422023,10.473557,46.99361,20.65199,10.4588215
"043","9am",3.415744,7.360399,40.47397,32.59125,16.1586347
"044","9am",6.555478,14.36175,32.74697,33.25567,13.0801319
"045","9am",8.319056,20.010099,51.19713,16.2335,4.2402144
"046","9am",5.926796,18.431587,40.56226,21.07363,14.0057217
"047","9am",4.985983,14.431516,38.67715,35.20062,6.7047249
"048","9am",14.261162,26.409905,28.31787,27.09621,3.9148489
"049","9am",9.299551,21.721451,34.64565,28.4851,5.8482536
"050","9am",7.24754,24.360478,35.9105,26.13453,6.3469523
"051","9am",9.330113,14.494813,38.86136,18.6264,18.6873221
"052","9am",9.731966,18.641637,33.08919,26.42152,12.1156904
"053","9am",20.976923,15.646953,41.29013,16.78712,5.2988702
"054","9am",10.630543,24.403929,42.10601,18.16121,4.6983064
"055","9am",8.174974,16.702227,51.04044,11.06399,13.0183726
"056","9am",8.105956,15.330016,35.96989,30.72469,9.8694467
"057","9am",10.187194,10.762167,30.71584,34.50816,13.8266408
"058","9am",13.69478,34.786679,25.03358,19.19228,7.2926858
"059","9am",12.909403,26.692618,35.90386,19.82062,4.6735022
"060","9am",9.532833,20.133684,43.6643,17.44467,9.2245166
"061","9am",8.747992,28.942292,38.30171,20.60675,3.4012494
"062","9am",8.110591,17.126893,36.2115,28.798,9.7530166
"063","9am",3.070235,18.339735,49.344,18.9204,10.3256291
"064","9am",12.681153,18.87548,32.14825,31.19538,5.0997326
"065","9am",5.865167,26.713048,34.29766,26.31944,6.8046818
"066","9am",8.196752,23.535769,30.16405,28.87622,9.227204
"067","9am",6.32256,41.870688,23.67085,23.81836,4.3175419
"068","9am",13.80251,22.843434,39.90271,22.15725,1.2940958
"069","9am",10.77301,23.691197,36.57851,20.83308,8.1242018
"070","9am",10.243657,28.832009,31.29548,25.05855,4.5703015
"071","9am",14.996149,29.581199,38.42409,15.10324,1.8953142
"072","9am",22.442014,19.89948,29.27477,18.74768,9.6360549
"073","9am",16.775611,21.856096,28.76705,24.87517,7.7260682
"074","9am",20.94187,16.462407,30.33085,20.92822,11.3366565
"075","9am",15.648723,33.802757,27.15616,17.76464,5.6277174
"076","9am",19.522296,26.398755,26.54573,23.12047,4.4127492
"077","9am",8.384865,17.645741,34.21308,24.89101,14.8652961
"078","9am",5.628425,8.147265,52.86538,23.01191,10.3470212
"079","9am",1.758974,16.263754,55.50652,16.7291,9.7416529
"080","9am",1.651092,11.494941,43.24124,26.03894,17.5737902
"001","10am",11.623212,12.365364,20.2424,28.80953,26.959495
"002","10am",7.9751393,10.660183,24.09691,39.61111,17.656658
"003","10am",8.2374471,15.519804,34.21134,27.65787,14.37354
"004","10am",18.472956,13.264296,21.51771,34.16553,12.579507
"005","10am",6.3843262,7.857342,21.87065,32.48306,31.404628
"006","10am",9.1397987,13.160055,24.24187,36.84985,16.608423
"007","10am",13.5369478,10.71228,35.43244,24.45412,15.864214
"008","10am",18.342336,9.637466,31.94316,34.17397,5.903069
"009","10am",4.4709388,11.111812,35.48854,32.50523,16.423481
"010","10am",6.0681653,30.943417,32.14509,12.19515,18.648182
"011","10am",10.2281286,21.71584,40.51446,20.87771,6.663864
"012","10am",15.1589569,14.364789,34.65769,26.55319,9.265376
"013","10am",6.4837712,21.450449,40.04344,23.97794,8.044395
"014","10am",9.1056974,24.004283,33.52257,27.15589,6.211557
"015","10am",13.2805516,12.431619,40.29521,20.34919,13.64343
"016","10am",6.1992162,22.330184,33.31957,23.52725,14.623779
"017","10am",13.1860967,15.723782,23.58947,31.76715,15.7335
"018","10am",19.8166908,31.329384,23.77216,17.66432,7.417444
"019","10am",15.2262136,18.831467,27.1056,28.88716,9.949564
"020","10am",33.9142503,28.735266,19.72421,12.5612,5.065072
"021","10am",9.6643538,19.48333,33.06479,26.62169,11.165832
"022","10am",7.5332922,11.812171,29.44934,28.48218,22.723025
"023","10am",8.8659276,14.083429,30.55664,33.30311,13.190891
"024","10am",19.3084259,27.253988,35.23199,16.73907,1.466527
"025","10am",12.1515698,7.274825,31.5993,29.99665,18.977651
"026","10am",5.5901086,13.087926,24.86883,29.24655,27.20659
"027","10am",7.6067429,12.582141,29.00881,29.57952,21.22279
"028","10am",5.6521159,9.840988,46.36654,25.06873,13.071621
"029","10am",7.1619125,21.782247,27.37559,34.22606,9.454188
"030","10am",4.9467376,12.964342,39.51335,31.33368,11.241892
"031","10am",8.624089,19.374971,40.32137,19.57601,12.10356
"032","10am",8.7367116,21.074068,31.5891,26.24811,12.352012
"033","10am",10.0260972,15.655011,41.48052,21.67811,11.160263
"034","10am",4.4665541,13.781604,48.94145,20.8313,11.979101
"035","10am",12.7256953,16.201774,36.04236,25.74694,9.283226
"036","10am",11.7740324,19.968239,32.70432,23.42227,12.131138
"037","10am",6.8118096,26.307342,32.96211,21.52293,12.395816
"038","10am",10.9472901,7.941054,42.28354,27.78776,11.040359
"039","10am",9.5461292,10.928212,38.57673,21.11192,19.837015
"040","10am",9.8610226,16.857486,29.8266,31.05803,12.396863
"041","10am",12.7747842,18.97707,23.83981,26.38661,18.021733
"042","10am",13.1311929,14.339706,41.97405,19.32704,11.22801
"043","10am",3.9707338,8.080973,39.43717,32.98627,15.524847
"044","10am",6.1220917,15.125455,31.58572,34.06441,13.102322
"045","10am",8.9414634,19.047046,50.8409,15.27496,5.895624
"046","10am",5.7921826,22.328964,38.77816,20.85469,12.246009
"047","10am",4.9816585,14.960205,37.9696,36.1823,5.906237
"048","10am",13.540651,27.297056,30.61699,24.32784,4.217458
"049","10am",8.4786968,22.351011,35.87722,28.3607,4.932368
"050","10am",7.394059,24.347549,38.44823,23.3349,6.475265
"051","10am",7.587559,17.433653,44.19548,19.31976,11.463545
"052","10am",9.5114768,18.477562,32.72496,27.03357,12.252423
"053","10am",21.341995,20.151708,36.87128,14.19422,7.440791
"054","10am",10.7534986,26.771314,37.09424,20.09769,5.283257
"055","10am",5.6052248,15.225502,57.8804,10.38367,10.905201
"056","10am",5.0685735,17.117092,37.12556,29.26444,11.424328
"057","10am",9.743118,12.671148,34.90541,32.38909,10.291225
"058","10am",14.2327297,32.39761,23.8195,22.18319,7.366969
"059","10am",12.9338984,24.294562,35.96036,20.74174,6.069439
"060","10am",11.0926128,17.726112,43.40739,19.2155,8.558393
"061","10am",8.4651153,32.587576,39.51728,16.58608,2.843945
"062","10am",9.0330596,18.712231,35.67518,27.79477,8.784758
"063","10am",1.196666,20.141625,47.58949,19.52381,11.548413
"064","10am",13.1726374,18.728707,32.69489,30.10638,5.297383
"065","10am",6.185469,26.995236,31.90185,25.90811,9.009331
"066","10am",7.6277727,23.381435,30.51221,29.02078,9.457795
"067","10am",6.5600745,42.456103,25.64785,21.89173,3.44424
"068","10am",12.6290865,23.797237,40.62493,21.66945,1.279292
"069","10am",10.1425796,25.976153,34.31381,21.21957,8.347889
"070","10am",9.9435162,30.344646,28.70039,26.8334,4.178043
"071","10am",19.8897834,29.72436,36.31521,11.95114,2.119506
"072","10am",13.6826934,20.688537,31.04139,24.56924,10.018145
"073","10am",17.9335192,19.1084,30.17644,25.31639,7.465247
"074","10am",18.556643,21.491652,27.74044,20.66402,11.547244
"075","10am",18.2378306,30.734155,27.62755,17.05949,6.340973
"076","10am",20.1974109,24.313126,27.37312,23.551,4.56535
"077","10am",8.5905644,17.781736,35.44908,21.98509,16.19353
"078","10am",6.0880707,11.459147,48.59653,24.30702,9.549233
"079","10am",0.9947464,15.441396,56.09029,17.7144,9.759172
"080","10am",1.5917661,12.0426,40.89004,26.87777,18.597825
"001","11am",9.395883,10.831919,21.9993,29.324166,28.448728
"002","11am",6.249262,12.698121,30.5133,38.294388,12.244927
"003","11am",6.112881,13.316248,33.93266,30.539396,16.098814
"004","11am",21.555189,13.774979,19.76602,32.668332,12.235482
"005","11am",11.503474,8.509839,22.45995,28.091288,29.435449
"006","11am",9.498281,14.143805,26.36052,37.468601,12.528788
"007","11am",11.129142,9.195752,35.86791,28.50416,15.303032
"008","11am",16.149343,8.97446,37.78671,28.855268,8.234217
"009","11am",5.444316,10.81393,35.0259,30.158625,18.557233
"010","11am",4.964165,29.633888,32.17437,13.28492,19.942654
"011","11am",10.206168,23.814898,39.77115,18.883424,7.324362
"012","11am",13.386908,14.9318,34.77128,26.962974,9.947036
"013","11am",7.985717,15.356701,40.73078,26.624069,9.302733
"014","11am",10.299696,24.320967,38.27693,22.932933,4.169478
"015","11am",10.903719,12.166346,45.11876,19.432035,12.379138
"016","11am",4.517739,20.14987,32.89496,28.358186,14.07925
"017","11am",10.935833,14.40179,22.9491,34.402331,17.310947
"018","11am",19.767225,32.346847,24.51502,16.90938,6.461532
"019","11am",13.891205,15.209188,28.09495,32.736183,10.068474
"020","11am",36.734436,26.712065,21.95314,9.682542,4.917815
"021","11am",9.213719,22.562242,30.096,27.629646,10.498391
"022","11am",6.342788,12.919966,27.34199,29.534835,23.860418
"023","11am",9.657187,14.941452,29.87254,32.910023,12.6188
"024","11am",18.134991,29.110961,39.12592,13.628125,0
"025","11am",11.811171,7.904163,29.2834,29.847861,21.153405
"026","11am",5.810063,12.416377,23.37939,32.475887,25.918281
"027","11am",8.905822,12.582316,27.6766,30.782862,20.052404
"028","11am",5.296726,9.78882,45.78761,26.202444,12.924398
"029","11am",7.793725,19.945805,27.36086,34.883119,10.016491
"030","11am",5.474666,11.854746,42.84605,27.222905,12.601629
"031","11am",8.956652,18.284482,42.60802,17.72806,12.422786
"032","11am",9.017658,20.014441,34.04127,27.343,9.583632
"033","11am",9.800169,16.984918,41.48507,18.560391,13.169452
"034","11am",4.522176,13.732144,46.90452,21.36979,13.471369
"035","11am",11.865958,18.71435,35.36604,25.753471,8.300178
"036","11am",8.402712,21.961393,32.58453,21.832882,15.218484
"037","11am",6.183468,28.267196,32.20677,20.776696,12.565866
"038","11am",10.241204,8.68876,39.13944,29.415609,12.514986
"039","11am",10.364126,11.434787,34.4823,22.68598,21.032806
"040","11am",9.159473,16.520324,29.1195,31.579843,13.620857
"041","11am",12.545711,23.873269,21.84921,24.835493,16.896312
"042","11am",8.793322,9.54778,47.13679,22.198809,12.323301
"043","11am",4.900861,7.0119,36.22905,32.260083,19.598103
"044","11am",6.896442,13.705609,28.93107,39.595524,10.87135
"045","11am",8.03969,23.486481,46.74654,15.741566,5.985724
"046","11am",5.644325,19.569414,42.0203,20.085491,12.680471
"047","11am",6.285782,14.255799,35.94222,37.617396,5.898804
"048","11am",15.973501,29.124912,28.25545,23.636319,3.009821
"049","11am",8.737079,22.127992,33.73948,29.544482,5.850963
"050","11am",8.464873,21.686847,40.11857,23.725069,6.004637
"051","11am",9.177986,15.121069,43.45184,18.587962,13.661146
"052","11am",10.567634,21.265803,33.72734,23.19757,11.241655
"053","11am",17.636278,15.367019,41.19708,18.278916,7.520706
"054","11am",10.597582,25.125766,37.99498,21.075013,5.206654
"055","11am",8.608915,17.685675,49.92037,11.291098,12.493942
"056","11am",4.768721,16.963328,39.24562,29.085825,9.936504
"057","11am",12.06618,11.010718,32.07885,34.266156,10.578094
"058","11am",14.496874,32.42529,24.32228,21.385585,7.369967
"059","11am",15.384904,26.321385,32.65966,20.204381,5.429666
"060","11am",8.581957,17.830988,45.67158,19.218692,8.696781
"061","11am",8.272937,34.723691,39.00426,14.053198,3.945915
"062","11am",9.949197,17.388997,37.7147,26.224312,8.722797
"063","11am",1.088328,15.921614,43.28105,29.206113,10.502896
"064","11am",12.753271,18.982826,31.88836,31.246805,5.128735
"065","11am",5.755033,27.403503,29.78036,29.09374,7.967359
"066","11am",9.676052,19.330208,29.46309,30.526967,11.003686
"067","11am",6.957086,41.794709,24.45071,23.144813,3.652683
"068","11am",13.095841,24.396964,40.72443,20.52357,1.259194
"069","11am",10.487567,27.086525,31.52665,23.665871,7.233385
"070","11am",9.015263,30.357653,30.18894,26.144158,4.293987
"071","11am",18.127845,33.127199,35.74871,11.18774,1.808501
"072","11am",16.168493,18.681078,31.30824,24.192325,9.649864
"073","11am",15.412819,16.082357,32.28073,27.253069,8.971029
"074","11am",18.274314,23.390422,28.19744,18.441451,11.696377
"075","11am",19.834111,30.586195,27.58068,17.356974,4.642044
"076","11am",20.612717,24.813061,27.13992,23.483351,3.950949
"077","11am",7.294339,17.340288,34.46628,24.114704,16.78439
"078","11am",6.449807,9.050744,50.62101,23.452085,10.426357
"079","11am",1.035014,15.123351,54.37476,19.31265,10.154228
"080","11am",1.623628,12.283651,42.23498,26.185468,17.672271
"001","12am",7.805953,12.146995,20.49409,29.303745,30.2492198
"002","12am",5.19892,14.359189,33.7963,31.335127,15.3104587
"003","12am",6.062752,15.710776,34.64669,31.855932,11.7238527
"004","12am",19.331997,12.316562,26.28479,28.508968,13.5576774
"005","12am",9.248842,8.408186,25.20457,27.061898,30.0765071
"006","12am",8.82183,13.260632,26.87652,33.468169,17.5728533
"007","12am",11.187561,8.384294,34.0158,27.882787,18.5295555
"008","12am",12.809558,10.348195,37.82609,31.213354,7.8028015
"009","12am",5.135047,9.650477,33.80796,31.998886,19.407634
"010","12am",4.920125,28.746579,38.28939,13.828995,14.2149129
"011","12am",8.61657,26.122293,38.78919,19.977698,6.4942496
"012","12am",13.081156,15.848092,35.38841,27.899057,7.783284
"013","12am",8.204521,15.519359,38.63032,26.512444,11.1333536
"014","12am",10.302336,19.115365,39.53411,23.487226,7.5609583
"015","12am",11.442162,10.987365,39.68406,25.431658,12.4547498
"016","12am",5.567593,18.232772,35.82686,28.062952,12.3098236
"017","12am",11.971075,13.039193,26.57097,32.018949,16.399817
"018","12am",19.763335,34.612756,23.52316,15.063721,7.0370272
"019","12am",15.898804,16.767596,26.64978,27.298284,13.3855385
"020","12am",38.273144,27.228113,24.03711,8.638458,1.8231713
"021","12am",8.000397,21.599435,29.93882,32.089012,8.3723348
"022","12am",10.01616,9.920901,27.73462,30.765601,21.562723
"023","12am",10.160885,15.587856,29.42359,34.242728,10.5849378
"024","12am",18.349442,27.134422,36.39771,17.476717,0.6417116
"025","12am",10.783166,7.086934,30.25581,28.121483,23.752611
"026","12am",3.345465,13.599925,22.68586,37.826606,22.542147
"027","12am",10.016402,14.96392,27.5263,29.3282,18.1651747
"028","12am",5.293531,10.621546,44.20834,27.326643,12.5499444
"029","12am",5.670207,23.186626,30.88993,32.4912,7.7620377
"030","12am",5.668173,11.03878,35.32675,29.464216,18.5020778
"031","12am",7.419413,19.985114,44.45821,18.270104,9.8671568
"032","12am",9.759437,16.186512,39.11061,25.4375,9.5059365
"033","12am",9.937862,16.214626,37.96515,21.661998,14.2203627
"034","12am",4.448127,11.753143,47.46299,20.131989,16.2037542
"035","12am",13.340963,21.541151,32.60658,21.386974,11.1243338
"036","12am",8.516776,22.960778,34.48378,16.973206,17.0654623
"037","12am",5.30576,25.132656,29.63626,24.029135,15.8961875
"038","12am",8.826555,10.030408,39.48262,27.569774,14.0906471
"039","12am",9.062539,12.612258,42.03369,23.677786,12.6137298
"040","12am",9.218859,16.732022,22.64432,33.933095,17.4717045
"041","12am",12.699315,16.070289,26.93983,23.926066,20.3644977
"042","12am",8.572245,8.677401,44.35497,25.71287,12.6825123
"043","12am",5.321457,7.878801,38.40474,32.219309,16.1756923
"044","12am",6.162072,13.355454,29.86026,36.008662,14.6135513
"045","12am",6.775562,24.225561,44.60395,18.367317,6.0276062
"046","12am",6.405961,15.107211,44.26966,20.934206,13.2829642
"047","12am",5.979094,15.639429,34.46053,39.18184,4.7391116
"048","12am",14.214461,32.329981,30.6285,20.148685,2.6783724
"049","12am",8.214829,16.572624,37.63488,33.280116,4.2975498
"050","12am",10.554076,22.350586,34.72882,25.76576,6.6007622
"051","12am",10.553844,14.040028,40.26322,20.306751,14.8361596
"052","12am",10.505501,18.874807,29.43017,30.404508,10.7850115
"053","12am",16.175858,18.219407,41.20175,18.709484,5.693499
"054","12am",10.578309,23.173777,37.90765,21.879365,6.460903
"055","12am",7.618283,16.526084,49.04477,12.081244,14.7296153
"056","12am",4.859309,16.197651,40.28173,30.211333,8.4499732
"057","12am",12.121512,12.359493,28.75808,34.848586,11.9123316
"058","12am",13.788404,33.95078,22.83907,20.71777,8.7039806
"059","12am",14.869794,22.775832,38.66384,18.395107,5.2954228
"060","12am",10.690646,20.846837,41.77092,18.437903,8.2536955
"061","12am",7.808513,33.854711,38.61206,16.700922,3.0237963
"062","12am",11.263845,18.564907,35.04465,27.118989,8.00761
"063","12am",2.617176,19.777856,39.38728,28.521144,9.6965412
"064","12am",12.438912,20.077998,31.67253,30.872144,4.9384145
"065","12am",6.235302,28.433189,31.67724,25.933517,7.7207541
"066","12am",8.419873,23.158716,25.95654,30.418071,12.0468014
"067","12am",6.255748,40.200864,25.56635,24.950348,3.0266909
"068","12am",12.666574,22.399216,40.41407,22.721866,1.7982702
"069","12am",9.842193,26.382291,31.68657,26.877963,5.2109843
"070","12am",8.887707,26.859861,32.2933,27.725897,4.2332315
"071","12am",17.878905,30.239523,39.85873,9.200722,2.8221201
"072","12am",13.663573,19.614911,33.83027,23.987137,8.9041064
"073","12am",18.148646,16.599392,33.66201,23.958883,7.63107
"074","12am",17.167668,24.239505,26.45271,21.460867,10.6792466
"075","12am",18.992704,34.666834,23.43301,17.057581,5.8498675
"076","12am",22.608389,27.708752,22.9489,23.114839,3.6191161
"077","12am",6.933365,15.941188,34.04728,25.96229,17.1158805
"078","12am",6.924162,6.004648,52.78456,21.504497,12.7821344
"079","12am",1.004368,18.204917,52.34042,18.596725,9.8535669
"080","12am",1.51472,13.599177,41.99781,25.262998,17.6252943
"001","1pm",9.175552,12.43746,21.62587,28.716722,28.044396
"002","1pm",4.726197,13.226083,31.61962,32.741347,17.686754
"003","1pm",8.750745,14.144056,32.54666,31.905604,12.652936
"004","1pm",17.907651,11.433696,26.77253,31.049283,12.836836
"005","1pm",7.532911,7.872988,23.56247,30.747547,30.284082
"006","1pm",9.567443,12.383557,29.97878,33.871808,14.198415
"007","1pm",9.854175,8.656358,37.07438,25.633701,18.781387
"008","1pm",6.759892,12.881286,36.16708,38.822834,5.368909
"009","1pm",6.607669,11.373097,34.91889,28.950303,18.15004
"010","1pm",6.884722,30.083197,38.94513,11.304594,12.782362
"011","1pm",10.93243,22.613812,38.1023,20.947596,7.403863
"012","1pm",11.477312,15.701898,37.26777,27.499564,8.053457
"013","1pm",7.471838,18.5079,37.12645,24.494233,12.399575
"014","1pm",11.154675,22.440952,39.87944,19.109514,7.415422
"015","1pm",12.041667,9.380861,41.85046,24.423286,12.30373
"016","1pm",5.58343,15.743423,39.83899,22.811036,16.023125
"017","1pm",15.829682,12.23978,20.42812,35.181173,16.321244
"018","1pm",20.621751,28.353915,25.85912,17.2962,7.86901
"019","1pm",16.057945,18.217413,26.17121,28.496986,11.056441
"020","1pm",34.26817,27.784109,24.60164,8.600536,4.745541
"021","1pm",7.72595,18.356047,34.54545,29.472089,9.900466
"022","1pm",8.303549,10.07488,28.97456,31.934546,20.712464
"023","1pm",10.713014,16.287706,28.85083,31.800291,12.34816
"024","1pm",20.129056,21.62143,37.20987,18.006779,3.032863
"025","1pm",10.947383,7.972081,29.26754,28.359062,23.453937
"026","1pm",3.150682,15.640686,25.05565,33.656714,22.496266
"027","1pm",8.07517,13.079934,28.12422,30.312782,20.407897
"028","1pm",5.346462,14.747329,45.62238,24.019844,10.263981
"029","1pm",6.33247,20.244001,27.94238,34.860785,10.620366
"030","1pm",10.492899,11.2892,33.41505,29.16189,15.640958
"031","1pm",8.202189,18.019307,41.57534,20.549139,11.654022
"032","1pm",9.388793,15.181728,36.67297,28.132591,10.623915
"033","1pm",8.246453,18.033332,39.22543,19.886878,14.60791
"034","1pm",4.773739,12.894823,48.67228,20.174745,13.484418
"035","1pm",13.182629,19.581707,31.77238,26.336598,9.126689
"036","1pm",12.514447,17.720433,31.59424,19.030408,19.140466
"037","1pm",4.49342,27.806435,26.80313,25.597608,15.299405
"038","1pm",10.727786,13.937475,41.32419,26.381288,7.629259
"039","1pm",7.71483,13.594565,37.92555,24.353086,16.411965
"040","1pm",8.729176,17.174153,24.19935,34.258145,15.639174
"041","1pm",12.69255,16.317425,24.49099,26.4942,20.00483
"042","1pm",8.29412,8.382743,46.57288,23.159252,13.591001
"043","1pm",4.371087,11.579762,35.62729,32.415376,16.006483
"044","1pm",4.641408,19.201972,28.19677,32.577213,15.382639
"045","1pm",6.973659,23.259864,46.62115,17.357997,5.787329
"046","1pm",4.706508,18.944414,46.91175,18.96666,10.470672
"047","1pm",3.302426,15.750733,34.56605,41.679263,4.701525
"048","1pm",16.000332,30.714818,30.73786,18.792544,3.754444
"049","1pm",14.66536,17.990133,37.4591,24.707738,5.177667
"050","1pm",6.841739,27.434193,37.57797,23.203375,4.942724
"051","1pm",9.066911,16.240504,43.211,19.377416,12.104167
"052","1pm",10.982292,21.448874,27.42237,29.519657,10.626812
"053","1pm",16.286538,20.370865,38.41504,18.27306,6.654495
"054","1pm",9.799561,22.265784,36.37144,24.274273,7.288937
"055","1pm",7.447891,16.553991,53.30197,10.896039,11.800112
"056","1pm",4.828848,16.135743,41.53389,27.776864,9.724653
"057","1pm",13.93356,11.147256,32.06755,32.722939,10.128697
"058","1pm",16.016585,28.183964,18.68542,28.030119,9.083917
"059","1pm",8.94278,23.796527,39.27601,21.506828,6.477851
"060","1pm",14.34665,20.799659,40.04041,15.761498,9.051784
"061","1pm",8.807232,34.721963,39.53584,16.934963,0
"062","1pm",10.393825,18.289139,35.36629,27.905057,8.045687
"063","1pm",2.871758,18.700311,38.09976,27.907379,12.420788
"064","1pm",13.065074,19.084468,31.30806,31.524539,5.017859
"065","1pm",6.214884,27.360468,33.90264,25.572185,6.949828
"066","1pm",8.656529,22.100327,27.75679,29.889485,11.596872
"067","1pm",6.86252,37.251828,24.8869,27.678487,3.320263
"068","1pm",13.919387,22.308606,37.02657,23.734491,3.010944
"069","1pm",9.133389,27.17864,33.55175,24.903334,5.232886
"070","1pm",8.000675,29.860343,31.01741,25.401088,5.720484
"071","1pm",16.091675,30.602431,39.65888,11.605341,2.041676
"072","1pm",15.631336,22.319558,34.9379,22.668692,4.442511
"073","1pm",16.686672,18.342045,30.99616,26.344824,7.630301
"074","1pm",18.385717,22.071868,27.63733,21.927868,9.977222
"075","1pm",19.508508,32.34241,25.93406,15.189309,7.02571
"076","1pm",19.205296,27.526538,27.23753,22.501582,3.529059
"077","1pm",6.9566,16.537405,31.98654,27.161614,17.357839
"078","1pm",5.338839,8.87457,53.0069,20.335514,12.444175
"079","1pm",2.722796,17.513481,51.36383,18.497089,9.902807
"080","1pm",2.199909,14.122144,44.86073,22.249182,16.568033
"001","2pm",5.713738,17.291951,21.62769,28.305771,27.060853
"002","2pm",5.102959,10.281896,33.20438,33.646161,17.764603
"003","2pm",9.578449,14.560067,32.9822,27.640549,15.238739
"004","2pm",22.376485,13.837725,21.58222,30.010003,12.193568
"005","2pm",4.881691,7.213037,23.25595,38.832933,25.816387
"006","2pm",7.991114,12.729221,29.41329,32.579854,17.286525
"007","2pm",12.818385,10.165258,35.60812,24.331575,17.076662
"008","2pm",6.980459,12.512934,35.21473,37.622512,7.66936
"009","2pm",6.692124,12.790368,35.48148,28.796585,16.239443
"010","2pm",6.5337,32.092755,31.80634,13.687729,15.87948
"011","2pm",13.975435,25.262486,33.90105,20.860632,6.000398
"012","2pm",9.790988,14.776149,38.99223,26.173146,10.267489
"013","2pm",8.10102,19.794895,36.27771,25.635503,10.190868
"014","2pm",12.073131,22.145929,36.61327,22.229401,6.938265
"015","2pm",11.398839,9.310371,45.7719,22.038893,11.479996
"016","2pm",4.968397,18.939153,38.65835,23.275788,14.158313
"017","2pm",14.040977,11.874103,18.05679,38.083873,17.944255
"018","2pm",17.723417,29.209532,27.86354,18.164234,7.039273
"019","2pm",14.8086,17.588696,26.5105,29.423961,11.66824
"020","2pm",36.899899,25.373468,22.97014,9.937763,4.81873
"021","2pm",10.479885,19.064727,33.91032,26.085423,10.459649
"022","2pm",8.631878,8.9611,29.12174,29.036677,24.248604
"023","2pm",9.468021,14.32749,28.83393,32.511935,14.858626
"024","2pm",21.435269,22.104361,40.4189,14.22533,1.816135
"025","2pm",13.12885,8.17503,26.92477,29.53936,22.231993
"026","2pm",2.097229,13.408947,29.95819,31.192713,23.342919
"027","2pm",6.578979,10.992985,29.21604,30.844354,22.36764
"028","2pm",5.055712,13.354365,49.06831,22.888913,9.632701
"029","2pm",8.789093,20.710794,26.8487,32.353573,11.297841
"030","2pm",10.69879,15.678807,33.22752,25.846426,14.54846
"031","2pm",9.668242,21.363933,35.39634,19.451353,14.120135
"032","2pm",8.62282,15.703418,35.58823,28.318349,11.76718
"033","2pm",8.894414,18.702456,39.78009,19.136254,13.486786
"034","2pm",3.378806,13.483354,51.67293,18.408766,13.056144
"035","2pm",13.439701,21.066664,30.29743,26.217012,8.979195
"036","2pm",11.61994,17.826727,30.4672,25.432651,14.653477
"037","2pm",4.524807,28.794446,32.18584,23.484537,11.010374
"038","2pm",11.809717,7.165687,46.29298,25.873617,8.857999
"039","2pm",8.212524,13.266414,36.32743,26.177822,16.015806
"040","2pm",10.603787,19.601265,22.50344,32.239695,15.051808
"041","2pm",13.407175,14.793816,25.40992,24.283228,22.105861
"042","2pm",10.37237,9.227551,43.6193,24.014996,12.765786
"043","2pm",4.732082,13.292478,35.34772,32.028757,14.598959
"044","2pm",4.416378,21.561507,28.40665,34.273655,11.341812
"045","2pm",8.036614,25.060905,48.10261,14.977821,3.822048
"046","2pm",5.827773,21.351049,41.5461,19.081674,12.193401
"047","2pm",5.612673,18.819759,33.27139,36.765358,5.530824
"048","2pm",13.626383,28.303983,33.31685,20.360094,4.392693
"049","2pm",16.762142,8.611232,39.6853,28.756995,6.184327
"050","2pm",5.157585,25.962093,33.11426,31.088563,4.677501
"051","2pm",9.003585,17.424756,38.18367,21.089919,14.298069
"052","2pm",6.136064,21.677579,27.83973,32.504898,11.841728
"053","2pm",15.703444,18.381468,38.9317,20.754674,6.228718
"054","2pm",8.846717,27.497655,34.58804,21.700813,7.366771
"055","2pm",8.509775,15.142037,53.48251,10.977426,11.888252
"056","2pm",4.673605,14.923204,38.49224,28.859494,13.051452
"057","2pm",12.054962,8.900052,36.64919,29.806739,12.589055
"058","2pm",14.179945,28.490804,16.78532,32.360298,8.183628
"059","2pm",10.888347,30.637119,36.053,16.571442,5.850091
"060","2pm",13.214408,17.764215,44.51081,16.22036,8.290202
"061","2pm",8.624808,34.878023,37.87585,18.62132,0
"062","2pm",10.067227,17.326423,35.53651,28.406956,8.66288
"063","2pm",2.009485,19.881225,41.06874,26.273454,10.767093
"064","2pm",9.405939,21.066567,34.23578,30.052022,5.239691
"065","2pm",6.259663,26.040346,35.1431,25.095467,7.46142
"066","2pm",8.484667,20.091119,28.07177,30.589275,12.763166
"067","2pm",6.397434,39.215607,23.70407,27.587643,3.095242
"068","2pm",14.420863,22.520164,38.46326,21.476296,3.11942
"069","2pm",6.922309,25.239384,34.18083,27.811077,5.8464
"070","2pm",9.133386,29.131452,34.9605,22.703667,4.070991
"071","2pm",14.063436,28.779314,43.20685,12.597885,1.35251
"072","2pm",15.943089,23.396941,30.32131,24.113017,6.225644
"073","2pm",15.64901,17.636837,30.63614,27.548962,8.529047
"074","2pm",16.769652,24.838227,22.163,23.280349,12.948774
"075","2pm",19.098916,31.866884,27.70281,14.306754,7.024633
