"district","hour","sex1","sex2"
"041","11am",47.19472,52.80528
"042","11am",42.61072,57.38928
"043","11am",51.6959,48.3041
"044","11am",39.34794,60.65206
"045","11am",49.06358,50.93642
"046","11am",42.72005,57.27995
"047","11am",45.64208,54.35792
"048","11am",39.48502,60.51498
"049","11am",47.77973,52.22027
"050","11am",51.58073,48.41927
"051","11am",46.38245,53.61755
"052","11am",45.50797,54.49203
"053","11am",45.36688,54.63312
"054","11am",62.0279,37.9721
"055","11am",47.25985,52.74015
"056","11am",46.28909,53.71091
"057","11am",49.07589,50.92411
"058","11am",45.57191,54.42809
"059","11am",42.02541,57.97459
"060","11am",41.50145,58.49855
"061","11am",46.09949,53.90051
"062","11am",51.99029,48.00971
"063","11am",47.83849,52.16151
"064","11am",42.24757,57.75243
"065","11am",48.56701,51.43299
"066","11am",47.35139,52.64861
"067","11am",50.16143,49.83857
"068","11am",43.92438,56.07562
"069","11am",51.67873,48.32127
"070","11am",49.28894,50.71106
"071","11am",37.33408,62.66592
"072","11am",46.21345,53.78655
"073","11am",43.63906,56.36094
"074","11am",40.77036,59.22964
"075","11am",54.59269,45.40731
"076","11am",54.11683,45.88317
"077","11am",44.80834,55.19166
"078","11am",34.28622,65.71378
"079","11am",45.40768,54.59232
"080","11am",50.28523,49.71477
"001","12am",40.98968,59.01032
"002","12am",38.66746,61.33254
"003","12am",46.03469,53.96531
"004","12am",37.62553,62.37447
"005","12am",51.26578,48.73422
"006","12am",41.50194,58.49806
"007","12am",49.0986,50.9014
"008","12am",40.27123,59.72877
"009","12am",39.23173,60.76827
"010","12am",45.56706,54.43294
"011","12am",45.97416,54.02584
"012","12am",46.91832,53.08168
"013","12am",58.91597,41.08403
"014","12am",44.83067,55.16933
"015","12am",37.97662,62.02338
"016","12am",43.32649,56.67351
"017","12am",40.41664,59.58336
"018","12am",47.88297,52.11703
"019","12am",46.36097,53.63903
"020","12am",46.98938,53.01062
"021","12am",54.09982,45.90018
"022","12am",41.53614,58.46386
"023","12am",45.97076,54.02924
"024","12am",40.78793,59.21207
"025","12am",48.00029,51.99971
"026","12am",44.73364,55.26636
"027","12am",55.53747,44.46253
"028","12am",39.93304,60.06696
"029","12am",54.70093,45.29907
"030","12am",45.08439,54.91561
"031","12am",50.52704,49.47296
"032","12am",50.23529,49.76471
"033","12am",47.26564,52.73436
"034","12am",44.51281,55.48719
"035","12am",47.597,52.403
"036","12am",45.67445,54.32555
"037","12am",49.46847,50.53153
"038","12am",48.39664,51.60336
"039","12am",52.50021,47.49979
"040","12am",47.95923,52.04077
"041","12am",46.4212,53.5788
"042","12am",37.05682,62.94318
"043","12am",52.00745,47.99255
"044","12am",42.90142,57.09858
"045","12am",48.81266,51.18734
"046","12am",43.83875,56.16125
"047","12am",50.04921,49.95079
"048","12am",41.7808,58.2192
"049","12am",43.38158,56.61842
"050","12am",50.24551,49.75449
"051","12am",47.87686,52.12314
"052","12am",46.08605,53.91395
"053","12am",47.07305,52.92695
"054","12am",59.60064,40.39936
"055","12am",46.72454,53.27546
"056","12am",44.07314,55.92686
"057","12am",48.07525,51.92475
"058","12am",46.91101,53.08899
"059","12am",41.42056,58.57944
"060","12am",42.51788,57.48212
"061","12am",46.53824,53.46176
"062","12am",51.17555,48.82445
"063","12am",47.97961,52.02039
"064","12am",42.11725,57.88275
"065","12am",51.85701,48.14299
"066","12am",48.50639,51.49361
"067","12am",51.98344,48.01656
"068","12am",45.76599,54.23401
"069","12am",49.89784,50.10216
"070","12am",51.58537,48.41463
"071","12am",39.83565,60.16435
"072","12am",47.3761,52.6239
"073","12am",45.41495,54.58505
"074","12am",41.96144,58.03856
"075","12am",49.7839,50.2161
"076","12am",53.01063,46.98937
"077","12am",42.83219,57.16781
"078","12am",33.89211,66.10789
"079","12am",47.41267,52.58733
"080","12am",50.51435,49.48565
"001","1pm",43.85495,56.14505
"002","1pm",34.77373,65.22627
"003","1pm",45.65965,54.34035
"004","1pm",35.33945,64.66055
"005","1pm",53.66019,46.33981
"006","1pm",41.72137,58.27863
"007","1pm",45.12533,54.87467
"008","1pm",40.97305,59.02695
"009","1pm",40.94487,59.05513
"010","1pm",43.65555,56.34445
