"district","hour","resarea1","resarea2","resarea3"
"012","8pm",154.15483,88.04688,8151.97807
"013","8pm",44.97476,455.90088,6765.44588
"014","8pm",59.50977,210.20843,10692.88088
"015","8pm",49.03281,40.40108,4713.07122
"016","8pm",0,0,5125.29449
"017","8pm",0,280.61756,6958.90698
"018","8pm",0,112.90445,10733.23337
"019","8pm",314.6839,67.4176,6014.22683
"020","8pm",136.68644,0,7022.04691
"021","8pm",0,97.02876,5336.41408
"022","8pm",203.42659,751.1089,13382.92207
"023","8pm",0,64.55819,6265.48613
"024","8pm",106.282,26.36112,6193.13865
"025","8pm",153.80588,147.29319,7327.09338
"026","8pm",40.30758,510.11391,7258.4321
"027","8pm",437.29838,358.67766,5474.75416
"028","8pm",648.10367,746.10461,10074.08137
"029","8pm",0,6399.53924,590.31618
"030","8pm",0,4464.47391,271.35473
"031","8pm",8124.04134,53.16403,154.59976
"032","8pm",6807.07198,411.83039,293.55782
"033","8pm",674.86321,10496.32306,534.30388
"034","8pm",0,2318.62715,82.37513
"035","8pm",185.99253,6962.96354,297.96624
"036","8pm",198.02427,6118.03538,124.27943
"037","8pm",48.96102,8680.52448,56.95592
"038","8pm",71.64586,5003.58919,0
"039","8pm",84.84711,4849.79493,61.18435
"040","8pm",344.10022,10112.03169,141.50868
"041","8pm",218.7513,5328.82697,15.59731
"042","8pm",0,3693.03221,19.63369
"043","8pm",229.7501,6551.04396,369.96945
"044","8pm",5026.02411,268.74164,351.55585
"045","8pm",271.68676,6229.25304,0
"046","8pm",48.19662,5842.02681,47.74699
"047","8pm",73.74719,6356.87633,230.11536
"048","8pm",5612.8396,159.43114,0
"049","8pm",5236.17138,67.11744,0
"050","8pm",2707.58961,0,38.051
"051","8pm",0,3273.79057,0
"052","8pm",5624.59045,90.49701,0
"053","8pm",7602.5461,274.97656,0
"054","8pm",6670.90604,109.16386,54.06002
"055","8pm",4503.97619,0,0
"056","8pm",301.47045,7248.08981,168.95242
"057","8pm",104.4752,3486.13748,59.40633
"058","8pm",0,7126.10516,169.09153
"059","8pm",186.30614,12253.18284,141.21376
"060","8pm",134.8122,6684.35687,0
"061","8pm",9702.45662,261.51186,0
"062","8pm",8593.65383,85.07377,0
"063","8pm",3569.77027,0,0
"064","8pm",7492.61799,0,66.58922
"065","8pm",8299.33212,97.58486,103.86206
"066","8pm",7506.47782,0,0
"067","8pm",10456.68185,89.19919,102.67698
"068","8pm",7849.33436,45.97154,0
"069","8pm",4727.33277,154.2326,0
"070","8pm",122.8141,11288.16081,43.50565
"071","8pm",133.19826,9966.17136,0
"072","8pm",80.19468,7053.80524,0
"073","8pm",88.77475,12848.17412,48.69161
"074","8pm",292.92103,9772.05021,0
"075","8pm",0,11956.26895,33.52593
"076","8pm",84.04192,6378.58002,0
"077","8pm",8826.01902,0,0
"078","8pm",10023.50857,0,0
"079","8pm",10298.986,0,0
"080","8pm",7824.53202,0,0
"001","9pm",252.36107,239.82542,7200.00977
"002","9pm",322.31036,819.82857,6677.98493
"003","9pm",94.06316,317.15661,11849.91756
"004","9pm",0,0,5292.91956
"005","9pm",0,77.80068,4750.2795
"006","9pm",209.43026,210.89226,10982.40756
"007","9pm",168.915,40.64422,8202.59172
"008","9pm",0,105.17887,3415.45883
"009","9pm",38.24246,91.7378,8643.24324
"010","9pm",71.59984,108.94088,5879.61952
"011","9pm",0,0,7377.97678
"012","9pm",154.15483,28.54069,8473.83243
"013","9pm",44.97476,499.71948,6621.99088
"014","9pm",35.82293,138.76392,10840.85668
"015","9pm",49.03281,0,4713.07122
"016","9pm",0,0,5388.61997
"017","9pm",0,195.68538,7076.69642
"018","9pm",0,166.85151,10738.90632
"019","9pm",280.77504,122.90335,6024.19026
"020","9pm",0,0,7179.69859
"021","9pm",0,97.02876,5386.11742
"022","9pm",169.18709,361.04548,13335.86674
"023","9pm",0,0,6433.83262
"024","9pm",106.282,26.36112,6401.08051
"025","9pm",0,168.85768,7231.31411
"026","9pm",40.30758,493.18123,7908.58529
"027","9pm",348.43277,422.49649,5735.3478
"028","9pm",581.16816,579.52451,9776.16271
"029","9pm",0,6552.16028,468.4797
"030","9pm",0,4303.59692,273.67641
"031","9pm",8147.1511,53.16403,154.59976
"032","9pm",7040.68567,411.83039,160.25047
"033","9pm",480.22136,10435.13689,455.72391
"034","9pm",0,2681.03221,30.93318
"035","9pm",150.12591,6622.56906,178.95114
"036","9pm",105.33561,6137.24085,178.99294
"037","9pm",48.96102,8421.37343,0
"038","9pm",71.64586,5073.90827,0
"039","9pm",84.84711,4952.71905,61.18435
"040","9pm",181.99514,10406.95373,0
"041","9pm",218.7513,5582.84761,15.59731
"042","9pm",0,3621.78007,19.63369
"043","9pm",160.27156,6651.05384,327.29733
"044","9pm",5026.02411,307.6021,273.70207
"045","9pm",271.68676,6370.21632,0
"046","9pm",0,5920.15761,47.74699
"047","9pm",73.74719,6653.87558,230.11536
"048","9pm",5903.39263,199.32795,0
"049","9pm",5269.454,0,0
"050","9pm",2777.01766,55.79515,38.051
"051","9pm",0,3361.7221,0
"052","9pm",5913.91144,24.41093,0
"053","9pm",7651.55443,274.97656,0
"054","9pm",6912.1984,98.44799,0
"055","9pm",4720.26985,0,0
"056","9pm",163.26615,7344.45255,104.38089
"057","9pm",0,3816.32627,0
"058","9pm",0,7217.16193,169.09153
"059","9pm",0,12420.1582,141.21376
"060","9pm",85.80387,6563.34787,0
"061","9pm",10175.34319,261.51186,0
"062","9pm",8709.40353,85.07377,0
"063","9pm",3619.51178,0,0
"064","9pm",7579.35587,0,139.5181
"065","9pm",8170.04212,97.58486,30.93318
"066","9pm",7464.90734,0,0
"067","9pm",10682.29712,136.0078,102.67698
"068","9pm",8084.62764,45.97154,0
"069","9pm",4757.10382,0,0
"070","9pm",0,11053.74645,43.50565
"071","9pm",133.19826,9983.50478,0
"072","9pm",80.19468,6993.53453,0
"073","9pm",0,12676.78999,48.69161
"074","9pm",230.8318,10001.36499,0
"075","9pm",0,12328.80668,33.52593
"076","9pm",84.04192,6368.16903,0
"077","9pm",8932.91396,0,0
"078","9pm",9954.55352,0,0
"079","9pm",10298.986,0,0
"080","9pm",7674.13027,0,0
"001","10pm",252.36107,239.82542,7194.16085
"002","10pm",82.31878,676.54843,6168.46777
"003","10pm",126.14511,291.04471,11585.51298
"004","10pm",0,0,5288.86398
"005","10pm",0,34.47135,5071.84953
"006","10pm",177.3417,189.09007,10965.27462
"007","10pm",0,40.64422,8532.89134
"008","10pm",0,65.0087,3406.59494
"009","10pm",38.24246,172.38866,8760.23133
"010","10pm",71.59984,108.94088,5874.45366
"011","10pm",0,83.66238,7295.4432
"012","10pm",76.46108,28.54069,8592.00326
"013","10pm",44.97476,427.45436,6774.28467
"014","10pm",35.82293,97.47631,10887.15413
"015","10pm",0,0,4743.72227
"016","10pm",0,0,5388.61997
"017","10pm",0,195.68538,7452.64711
"018","10pm",0,108.4201,11132.58445
"019","10pm",138.38037,0,5885.28498
"020","10pm",0,0,7110.57718
"021","10pm",0,97.02876,5548.20999
"022","10pm",169.18709,229.17834,13279.88629
"023","10pm",0,0,6491.42602
"024","10pm",106.282,26.36112,6378.03402
"025","10pm",42.55212,95.90529,7182.58176
"026","10pm",40.30758,244.32234,8113.36288
"027","10pm",268.62773,239.51503,5813.62842
"028","10pm",275.04939,469.26696,9691.1638
"029","10pm",0,6628.93632,262.25223
"030","10pm",0,4468.69988,213.39318
"031","10pm",8177.96886,53.16403,154.59976
"032","10pm",7040.68567,279.16486,160.25047
"033","10pm",472.53212,10392.83114,246.36202
"034","10pm",63.25254,2721.49931,277.28537
"035","10pm",107.09738,6797.31995,147.21077
"036","10pm",0,6217.02371,83.38553
"037","10pm",0,8340.72257,0
"038","10pm",0,5055.94616,0
"039","10pm",0,5066.54706,0
"040","10pm",181.99514,10577.18776,0
"041","10pm",218.7513,5710.06284,15.59731
"042","10pm",0,3721.45954,19.63369
"043","10pm",48.56968,6748.99179,222.39428
"044","10pm",5109.8529,165.48737,273.70207
"045","10pm",0,6570.90274,0
"046","10pm",0,6003.91257,47.74699
"047","10pm",37.88057,6578.82829,54.92628
"048","10pm",5956.15779,139.09383,0
"049","10pm",5427.62818,0,0
"050","10pm",2817.28558,55.79515,38.051
"051","10pm",0,3362.66609,0
"052","10pm",5892.82156,24.41093,0
"053","10pm",7749.52378,274.97656,0
"054","10pm",7024.85296,49.62613,0
"055","10pm",4757.11621,0,0
"056","10pm",86.80507,7441.11814,53.35661
"057","10pm",0,3969.10983,0
"058","10pm",0,7417.89139,102.8153
"059","10pm",0,12231.9985,53.40467
"060","10pm",85.80387,6715.25235,0
"061","10pm",10210.06578,89.73636,0
"062","10pm",8876.20807,85.07377,0
"063","10pm",3661.69154,0,0
"064","10pm",7890.62129,0,139.5181
"065","10pm",8105.50827,0,30.93318
"066","10pm",7464.90734,0,0
"067","10pm",11164.03527,136.0078,102.67698
"068","10pm",8136.10089,45.97154,0
"069","10pm",4757.10382,0,0
"070","10pm",0,11053.74645,43.50565
"071","10pm",133.19826,10065.98472,0
"072","10pm",0,7309.49119,0
"073","10pm",0,12173.35012,48.69161
"074","10pm",230.8318,10226.41811,0
"075","10pm",0,12567.66851,33.52593
"076","10pm",84.04192,6319.29831,0
"077","10pm",9089.16677,0,0
"078","10pm",9822.50173,0,0
"079","10pm",10298.986,0,0
"080","10pm",7674.13027,0,0
"001","11pm",166.5572,0,6837.0291
"002","11pm",50.64823,23.47894,5333.82691
"003","11pm",124.67538,197.75587,12046.68431
"004","11pm",63.61297,0,5381.35731
"005","11pm",0,62.82468,5157.54412
"006","11pm",0,116.24001,11124.41275
"007","11pm",0,0,8169.76315
"008","11pm",0,0,3514.65368
"009","11pm",38.24246,183.59694,8821.7117
"010","11pm",71.59984,108.94088,5968.67927
"011","11pm",0,83.66238,7443.8653
"012","11pm",76.46108,28.54069,8688.89676
"013","11pm",0,427.45436,6890.69795
"014","11pm",35.82293,97.47631,11120.35348
"015","11pm",0,0,4674.97407
"016","11pm",0,0,5571.04763
"017","11pm",0,195.68538,7563.7634
"018","11pm",0,108.4201,11132.58445
"019","11pm",138.38037,0,5989.41261
"020","11pm",0,0,7248.1727
"021","11pm",0,97.02876,5586.62949
"022","11pm",121.45875,354.08344,13494.91209
"023","11pm",0,0,6590.77762
"024","11pm",106.282,26.36112,6528.24854
"025","11pm",42.55212,95.90529,7072.87776
"026","11pm",0,244.32234,8239.05711
"027","11pm",61.50907,106.48079,5819.72629
"028","11pm",157.95119,145.54349,9599.96309
"029","11pm",0,6732.37132,145.27043
"030","11pm",0,4604.68492,137.00467
"031","11pm",8588.64438,53.16403,154.59976
"032","11pm",7069.2797,0,160.25047
"033","11pm",162.03055,10599.61908,200.15912
"034","11pm",63.25254,2724.15115,203.08888
"035","11pm",107.09738,7118.72254,176.82059
"036","11pm",0,6300.54089,83.38553
"037","11pm",0,8033.50311,0
"038","11pm",0,5273.49757,0
"039","11pm",0,5115.4385,0
"040","11pm",147.011,10452.28266,0
"041","11pm",55.44652,5860.61609,0
"042","11pm",0,3774.28189,19.63369
"043","11pm",0,6655.16266,141.00781
"044","11pm",4965.95738,81.97019,273.70207
"045","11pm",0,6730.99824,0
"046","11pm",0,6041.45745,47.74699
"047","11pm",37.88057,6853.48182,0
"048","11pm",6172.51245,38.556,0
"049","11pm",5476.34575,0,0
"050","11pm",3006.84325,55.79515,0
"051","11pm",0,3430.62511,0
"052","11pm",6000.96542,24.41093,0
"053","11pm",7838.01169,177.74732,0
"054","11pm",6935.8098,34.04005,0
"055","11pm",4876.09687,0,0
"056","11pm",86.80507,7412.76481,122.10481
"057","11pm",0,3998.63382,0
"058","11pm",0,7417.89139,102.8153
"059","11pm",0,12637.4971,53.40467
"060","11pm",85.80387,6659.30629,0
"061","11pm",10430.40609,42.49162,0
"062","11pm",9414.89981,85.07377,0
"063","11pm",3685.04458,0,0
"064","11pm",7859.23631,0,72.92888
"065","11pm",8105.50827,0,0
"066","11pm",7464.90734,0,0
"067","11pm",11212.53118,136.0078,46.37829
"068","11pm",8136.10089,0,0
"069","11pm",4757.10382,0,0
"070","11pm",0,10815.90626,43.50565
"071","11pm",103.8542,10236.47633,0
"072","11pm",0,7294.78469,0
"073","11pm",0,12629.73831,48.69161
"074","11pm",230.8318,10411.95974,0
"075","11pm",0,12629.01881,0
"076","11pm",84.04192,6319.29831,0
"077","11pm",9167.11135,0,0
"078","11pm",9822.50173,0,0
"079","11pm",10398.02998,0,0
"080","11pm",7912.13695,0,0
"001","12pm",0,0,6779.70614
"002","12pm",0,0,4567.43741
"003","12pm",124.67538,118.4976,12238.03519
"004","12pm",63.61297,0,5410.68154
"005","12pm",0,28.35333,5239.56235
"006","12pm",0,116.24001,11534.40386
"007","12pm",0,0,7826.96558
"008","12pm",0,0,3514.65368
"009","12pm",38.24246,159.28907,8814.93836
"010","12pm",71.59984,68.5398,6072.23253
"011","12pm",0,83.66238,7592.65037
"012","12pm",76.46108,28.54069,8759.0114
"013","12pm",0,300.90254,7051.96166
"014","12pm",35.82293,139.27633,11022.47496
"015","12pm",0,0,4694.40221
"016","12pm",0,0,5571.04763
"017","12pm",0,195.68538,7563.7634
"018","12pm",0,108.4201,11344.70882
"019","12pm",62.67106,0,6056.64501
"020","12pm",0,0,7207.2788
"021","12pm",0,48.15804,5590.43198
"022","12pm",121.45875,229.17834,13803.26547
"023","12pm",0,0,6615.48649
"024","12pm",106.282,26.36112,6580.75402
"025","12pm",42.55212,95.90529,7163.39152
"026","12pm",0,40.28394,8493.97465
"027","12pm",0,106.48079,6001.33005
"028","12pm",232.92655,39.56161,9158.40545
"029","12pm",0,6772.54149,19.63369
"030","12pm",0,4604.68492,137.00467
"031","12pm",8511.47795,53.16403,0
"032","12pm",7069.2797,0,72.30705
"033","12pm",74.76183,10599.61908,89.62392
"034","12pm",63.25254,2485.47861,152.71092
"035","12pm",168.87326,7160.01015,102.6241
"036","12pm",0,6335.01224,83.38553
"037","12pm",0,8033.70269,0
"038","12pm",0,5418.26992,0
"039","12pm",0,5164.05424,0
"040","12pm",147.011,10977.71896,0
"041","12pm",0,5860.61609,0
"042","12pm",0,3817.61315,19.63369
"043","12pm",0,6832.32671,18.55674
"044","12pm",5050.67413,0,273.70207
"045","12pm",0,6730.99824,0
"046","12pm",0,6083.04582,47.74699
"047","12pm",37.88057,6853.48182,0
"048","12pm",6172.51245,38.556,0
"049","12pm",5476.34575,0,0
"050","12pm",3030.13165,55.79515,0
"051","12pm",0,3430.62511,0
"052","12pm",6000.96542,24.41093,0
"053","12pm",8009.61943,177.74732,0
"054","12pm",6974.8819,34.04005,0
"055","12pm",4957.83257,0,0
"056","12pm",0,7412.76481,122.10481
"057","12pm",0,4029.01236,0
"058","12pm",0,7417.89139,102.8153
"059","12pm",0,12637.4971,53.40467
"060","12pm",0,6701.59833,0
"061","12pm",10430.40609,42.49162,0
"062","12pm",9757.5876,85.07377,0
"063","12pm",3685.04458,0,0
"064","12pm",7859.23631,0,72.92888
"065","12pm",7964.70797,0,0
"066","12pm",7464.90734,0,0
"067","12pm",11212.53118,136.0078,46.37829
"068","12pm",8220.14281,0,0
"069","12pm",4757.10382,0,0
"070","12pm",0,11054.5788,43.50565
"071","12pm",103.8542,10236.47633,0
"072","12pm",0,7294.78469,0
"073","12pm",0,12629.73831,48.69161
"074","12pm",230.8318,10475.45,0
"075","12pm",0,12575.48575,0
"076","12pm",0,6417.03975,0
"077","12pm",9167.11135,0,0
"078","12pm",9824.69018,0,0
"079","12pm",10538.83028,0,0
"080","12pm",8016.60258,0,0
"001","1am",0,0,6597.99396
"002","1am",0,0,4049.41464
"003","1am",124.67538,118.4976,12479.09593
"004","1am",63.61297,0,5594.80284
"005","1am",0,0,5163.38685
"006","1am",0,116.24001,11836.87298
"007","1am",0,0,7675.52504
"008","1am",0,0,3362.60276
"009","1am",0,78.63821,8756.38603
"010","1am",71.59984,68.5398,6059.60869
"011","1am",0,0,7592.65037
"012","1am",76.46108,28.54069,8860.75267
"013","1am",0,300.90254,7051.96166
"014","1am",35.82293,139.27633,11089.8383
"015","1am",0,0,4717.8755
"016","1am",0,0,5571.04763
"017","1am",0,71.20057,7542.53145
"018","1am",0,108.4201,11421.28044
"019","1am",62.67106,0,6087.57819
"020","1am",0,0,7207.2788
"021","1am",0,48.15804,5590.43198
"022","1am",95.36675,190.8303,14112.04665
"023","1am",0,0,6615.48649
"024","1am",106.282,26.36112,6633.2595
"025","1am",42.55212,95.90529,7227.48971
"026","1am",0,40.28394,8554.69501
"027","1am",0,106.48079,6001.33005
"028","1am",232.92655,39.56161,9158.40545
"029","1am",0,6897.0263,19.63369
"030","1am",0,4612.69735,137.00467
"031","1am",8511.47795,53.16403,0
"032","1am",7144.04153,0,72.30705
"033","1am",0,10668.448,89.62392
"034","1am",63.25254,2485.47861,74.19649
"035","1am",61.1924,7160.01015,102.6241
"036","1am",0,6335.01224,83.38553
"037","1am",0,8042.32096,0
"038","1am",0,5525.80723,0
"039","1am",0,5164.05424,0
"040","1am",147.011,10977.71896,0
"041","1am",0,5860.61609,64.57153
"042","1am",0,3883.7129,19.63369
"043","1am",0,6872.05865,18.55674
"044","1am",5050.67413,0,203.58743
"045","1am",0,6662.16932,0
"046","1am",0,6118.83033,47.74699
"047","1am",37.88057,6853.48182,0
"048","1am",6172.51245,38.556,0
"049","1am",5476.34575,0,0
"050","1am",3030.13165,55.79515,0
"051","1am",0,3478.50298,0
"052","1am",5884.67982,24.41093,0
"053","1am",8071.39531,177.74732,0
"054","1am",6974.8819,0,0
"055","1am",5029.82955,0,0
"056","1am",0,7412.76481,122.10481
"057","1am",0,3980.32196,0
"058","1am",0,7417.89139,102.8153
"059","1am",0,12637.4971,53.40467
"060","1am",0,6701.59833,0
"061","1am",10430.40609,42.49162,0
"062","1am",9757.5876,85.07377,0
"063","1am",3723.28704,0,0
"064","1am",7847.5637,0,72.92888
"065","1am",8037.88965,0,0
"066","1am",7513.10396,0,0
"067","1am",11212.53118,136.0078,46.37829
"068","1am",8220.14281,0,0
"069","1am",4757.10382,0,0
"070","1am",0,11054.5788,43.50565
"071","1am",103.8542,10236.47633,0
"072","1am",0,7294.78469,0
"073","1am",0,12629.73831,48.69161
"074","1am",144.93263,10475.45,0
"075","1am",0,12575.48575,0
"076","1am",0,6511.04953,0
"077","1am",9232.06517,0,0
"078","1am",9759.73636,0,0
"079","1am",10538.83028,0,0
"080","1am",8132.88818,0,0
"001","2am",0,0,6670.41944
"002","2am",0,0,3978.02375
"003","2am",151.93136,118.4976,12254.39675
"004","2am",63.61297,0,5515.33281
"005","2am",0,0,5177.23854
"006","2am",0,116.24001,11836.87298
"007","2am",0,0,7675.52504
"008","2am",0,0,3417.64928
"009","2am",0,0,8944.92781
"010","2am",49.45975,68.5398,6059.60869
"011","2am",0,39.0766,7592.65037
"012","2am",76.46108,28.54069,8920.67132
"013","2am",0,257.08394,7051.96166
"014","2am",35.82293,139.27633,11004.85058
"015","2am",0,0,4704.02381
"016","2am",0,0,5571.04763
"017","2am",0,71.20057,7486.7052
"018","2am",0,108.4201,11421.28044
"019","2am",62.67106,0,6087.57819
"020","2am",0,0,7207.2788
"021","2am",0,48.15804,5590.43198
"022","2am",95.36675,190.8303,14153.80448
"023","2am",0,0,6567.90524
"024","2am",106.282,26.36112,6633.2595
"025","2am",42.55212,95.90529,7384.12319
"026","2am",0,40.28394,8554.69501
"027","2am",0,106.48079,6054.91875
"028","2am",163.9715,39.56161,9231.33433
"029","2am",0,6936.58791,19.63369
"030","2am",0,4612.69735,137.00467
"031","2am",8511.47795,53.16403,0
"032","2am",7144.04153,0,72.30705
"033","2am",0,10668.448,89.62392
"034","2am",63.25254,2485.47861,74.19649
"035","2am",61.1924,7160.01015,102.6241
"036","2am",0,6335.01224,83.38553
"037","2am",0,8283.06732,0
"038","2am",0,5525.80723,0
"039","2am",0,5207.87284,0
"040","2am",147.011,10977.71896,0
"041","2am",0,5860.61609,64.57153
"042","2am",0,3883.7129,19.63369
"043","2am",0,6872.05865,18.55674
"044","2am",5050.67413,0,203.58743
"045","2am",0,6502.07382,0
"046","2am",0,6118.83033,47.74699
"047","2am",37.88057,6853.48182,0
"048","2am",6172.51245,38.556,0
"049","2am",5476.34575,0,0
"050","2am",3030.13165,55.79515,0
"051","2am",0,3478.50298,0
"052","2am",5906.81991,24.41093,0
"053","2am",8071.39531,177.74732,0
"054","2am",6974.8819,0,0
"055","2am",5029.82955,0,0
"056","2am",0,7412.76481,53.35661
"057","2am",0,3980.32196,0
"058","2am",0,7471.42445,102.8153
"059","2am",0,12637.4971,53.40467
"060","2am",0,6701.59833,0
"061","2am",10430.40609,42.49162,0
"062","2am",9757.5876,85.07377,0
"063","2am",3696.03106,0,0
"064","2am",7847.5637,0,0
"065","2am",8037.88965,0,0
"066","2am",7599.00313,0,0
"067","2am",11212.53118,136.0078,46.37829
"068","2am",8220.14281,0,0
"069","2am",4757.10382,0,0
"070","2am",0,11054.5788,43.50565
"071","2am",103.8542,10236.47633,0
"072","2am",0,7294.78469,0
"073","2am",0,12629.73831,48.69161
"074","2am",144.93263,10475.45,0
"075","2am",0,12575.48575,0
"076","2am",0,6511.04953,0
"077","2am",9352.34737,0,0
"078","2am",9828.69141,0,0
"079","2am",10538.83028,0,0
"080","2am",8132.88818,0,0
"001","3am",0,0,6622.83819
"002","3am",0,0,3978.02375
"003","3am",121.31914,118.4976,12206.8155
"004","3am",63.61297,0,5515.33281
"005","3am",0,0,5216.12451
"006","3am",0,116.24001,11824.32092
"007","3am",0,0,7601.60988
"008","3am",0,0,3417.64928
"009","3am",0,0,8944.92781
"010","3am",49.45975,30.8699,6103.48566
"011","3am",0,39.0766,7592.65037
"012","3am",76.46108,28.54069,8920.67132
"013","3am",0,257.08394,7051.96166
"014","3am",35.82293,139.27633,10980.58278
"015","3am",0,0,4704.02381
"016","3am",0,0,5571.04763
"017","3am",0,71.20057,7486.7052
"018","3am",0,108.4201,11421.28044
"019","3am",62.67106,0,6087.57819
"020","3am",0,0,7207.2788
"021","3am",0,48.15804,5590.43198
"022","3am",95.36675,190.8303,14355.77632
"023","3am",0,0,6514.50057
"024","3am",106.282,26.36112,6633.2595
"025","3am",42.55212,95.90529,7431.70444
"026","3am",0,40.28394,8554.69501
"027","3am",0,59.92662,5999.99247
"028","3am",163.9715,39.56161,9231.33433
"029","3am",0,6936.58791,19.63369
"030","3am",0,4612.69735,117.3955
"031","3am",8511.47795,53.16403,0
"032","3am",7144.04153,0,72.30705
"033","3am",0,10668.448,144.5502
"034","3am",63.25254,2485.47861,74.19649
"035","3am",61.1924,7160.01015,102.6241
"036","3am",0,6381.56641,83.38553
"037","3am",0,8283.06732,0
"038","3am",0,5563.47713,0
"039","3am",0,5207.87284,0
"040","3am",147.011,10977.71896,0
"041","3am",0,5860.61609,64.57153
"042","3am",0,3883.7129,19.63369
"043","3am",0,6872.05865,18.55674
"044","3am",5015.68999,0,203.58743
"045","3am",0,6502.07382,0
"046","3am",0,6118.83033,47.74699
"047","3am",37.88057,6853.48182,0
"048","3am",6172.51245,38.556,0
"049","3am",5438.46518,0,0
"050","3am",3030.13165,55.79515,0
"051","3am",0,3478.50298,0
"052","3am",5906.81991,24.41093,0
"053","3am",7992.69592,177.74732,0
"054","3am",6974.8819,0,0
"055","3am",5064.81369,0,0
"056","3am",0,7412.76481,53.35661
"057","3am",0,3980.32196,0
"058","3am",0,7471.42445,102.8153
"059","3am",0,12637.4971,53.40467
"060","3am",0,6701.59833,0
"061","3am",10430.40609,42.49162,0
"062","3am",9757.5876,85.07377,0
"063","3am",3696.03106,0,0
"064","3am",7847.5637,0,0
"065","3am",8037.88965,0,0
"066","3am",7599.00313,0,0
"067","3am",11291.54781,136.0078,46.37829
"068","3am",8220.14281,0,0
"069","3am",4757.10382,0,0
"070","3am",0,11054.5788,43.50565
"071","3am",103.8542,10236.47633,0
"072","3am",0,7294.78469,0
"073","3am",0,12730.64991,48.69161
"074","3am",144.93263,10475.45,0
"075","3am",0,12474.57415,0
"076","3am",0,6511.04953,0
"077","3am",9352.34737,0,0
"078","3am",9828.69141,0,0
"079","3am",10538.83028,0,0
"080","3am",8132.88818,0,0
