"district","hour","resarea1","resarea2","resarea3"
"026","12am",5.5622827,4.9177703,89.519947
"027","12am",17.3439464,24.5678366,58.0882169
"028","12am",10.3615253,18.756691,70.8817837
"029","12am",5.3309899,76.0923081,18.576702
"030","12am",16.3713732,77.5236937,6.1049331
"031","12am",94.2487276,4.0867542,1.6645182
"032","12am",65.6484733,17.7014383,16.6500884
"033","12am",16.4725349,70.5406603,12.9868047
"034","12am",18.4123909,63.6261165,17.9614927
"035","12am",11.5641118,68.2310195,20.2048688
"036","12am",15.0721965,77.5164715,7.4113321
"037","12am",5.5505186,89.8021474,4.647334
"038","12am",8.0346431,83.982297,7.9830599
"039","12am",2.8404694,93.6931226,3.4664079
"040","12am",11.2603204,77.5675584,11.1721211
"041","12am",13.6343213,72.5219158,13.8437629
"042","12am",6.7530818,85.7339026,7.5130157
"043","12am",9.1220563,72.8372764,18.0406672
"044","12am",83.0606788,8.9575091,7.9818122
"045","12am",0.7866839,97.5695072,1.6438089
"046","12am",3.8851296,93.5794639,2.5354065
"047","12am",13.4756288,74.1262452,12.398126
"048","12am",94.8387328,1.3720558,3.7892114
"049","12am",94.4045339,2.2652836,3.3301825
"050","12am",93.5876953,0,6.4123047
"051","12am",0.5878493,96.8749731,2.5371775
"052","12am",89.9340615,4.8199214,5.2460171
"053","12am",98.5698374,0.5898445,0.8403181
"054","12am",81.4578227,7.6574029,10.8847745
"055","12am",89.7564439,4.1305518,6.1130043
"056","12am",4.6946248,92.3216271,2.9837481
"057","12am",6.6866031,89.016262,4.2971349
"058","12am",7.9368326,92.0631674,0
"059","12am",3.4549501,93.1451725,3.3998774
"060","12am",15.1858987,82.9071512,1.9069501
"061","12am",90.7004484,8.4750274,0.8245242
"062","12am",94.3409114,5.044585,0.6145036
"063","12am",84.6125319,9.6454446,5.7420236
"064","12am",99.4961497,0.5038503,0
"065","12am",93.8740829,1.7439125,4.3820046
"066","12am",99.3280384,0.6719616,0
"067","12am",89.2135612,9.0818709,1.7045679
"068","12am",95.1610472,3.236865,1.6020878
"069","12am",91.3811101,5.0983045,3.5205854
"070","12am",4.4381195,95.1158183,0.4460622
"071","12am",7.3112399,91.9594366,0.7293235
"072","12am",5.0727418,93.2636641,1.6635941
"073","12am",2.6823241,96.4144934,0.9031824
"074","12am",5.9297587,92.9901525,1.0800888
"075","12am",8.2535283,90.3246692,1.4218025
"076","12am",1.5477901,98.4522099,0
"077","12am",98.2693949,0.7574633,0.9731419
"078","12am",96.853889,1.578422,1.567689
"079","12am",97.217388,1.885967,0.896645
"080","12am",96.9936812,1.5948682,1.4114506
"001","1pm",6.7680616,12.6814122,80.5505262
"002","1pm",6.9752377,23.2055703,69.819192
"003","1pm",5.9681117,16.927445,77.1044433
"004","1pm",10.2882299,7.3709552,82.3408149
"005","1pm",8.1850575,11.3466941,80.4682485
"006","1pm",8.7867792,7.153431,84.0597899
"007","1pm",3.7578837,5.9751456,90.2669707
"008","1pm",2.0562441,7.8472452,90.0965107
"009","1pm",14.7546767,21.9873583,63.257965
"010","1pm",4.0697185,8.1260038,87.8042776
"011","1pm",9.5714546,12.0422932,78.3862522
"012","1pm",0.7550251,5.929628,93.3153469
"013","1pm",8.5063367,21.5205215,69.9731419
"014","1pm",5.5421899,3.3686181,91.089192
"015","1pm",5.135171,3.9529019,90.9119271
"016","1pm",3.1611008,15.2494837,81.5894155
"017","1pm",8.6204141,14.9510527,76.4285332
"018","1pm",8.0010004,9.9385192,82.0604804
"019","1pm",16.5401719,13.6736359,69.7861922
"020","1pm",1.8046676,3.3829954,94.812337
"021","1pm",6.6751705,0,93.3248295
"022","1pm",14.7636903,17.8141929,67.4221167
"023","1pm",9.8291075,20.0850089,70.0858836
"024","1pm",5.1281602,9.6214265,85.2504133
"025","1pm",8.9507586,12.1766879,78.8725535
"026","1pm",4.0290981,5.9651152,90.0057867
"027","1pm",19.7806976,24.5508839,55.6684186
"028","1pm",16.2412602,18.0664779,65.6922619
"029","1pm",6.0607523,73.5325799,20.4066678
"030","1pm",19.6622317,74.4444016,5.8933668
"031","1pm",92.4617614,3.4397673,4.0984713
"032","1pm",63.705252,21.0424829,15.2522651
"033","1pm",15.8921814,69.0081559,15.0996628
"034","1pm",18.1095,69.0056038,12.8848961
"035","1pm",15.0505487,63.264066,21.6853853
"036","1pm",8.4894966,83.0278566,8.4826469
"037","1pm",9.7128047,85.469028,4.8181673
"038","1pm",4.6248411,83.2871708,12.0879881
"039","1pm",9.8569442,78.164493,11.9785628
"040","1pm",12.98078,77.7297743,9.2894457
"041","1pm",12.5870762,73.9705298,13.442394
"042","1pm",5.6271328,85.5821649,8.7907023
"043","1pm",16.6956587,67.4656954,15.8386459
"044","1pm",79.2777238,8.7979607,11.9243155
"045","1pm",1.2235138,96.5489483,2.2275379
"046","1pm",9.2091481,85.9727015,4.8181504
"047","1pm",14.6482486,74.7643944,10.5873569
"048","1pm",89.1525037,5.0784336,5.7690627
"049","1pm",87.5657222,6.5537567,5.8805211
"050","1pm",91.418668,1.3085519,7.2727801
"051","1pm",3.3489779,96.6510221,0
"052","1pm",88.7943789,5.7215142,5.4841069
"053","1pm",97.5667925,1.4510535,0.982154
"054","1pm",79.2686973,9.8958565,10.8354462
"055","1pm",91.5340651,4.0381671,4.4277678
"056","1pm",6.1714947,89.9254801,3.9030252
"057","1pm",4.4622717,89.7064106,5.8313177
"058","1pm",4.2740306,92.5748267,3.1511427
"059","1pm",3.5212534,92.925645,3.5531016
"060","1pm",17.0505945,80.920116,2.0292895
"061","1pm",90.9304302,8.188053,0.8815168
"062","1pm",93.3947902,5.4704514,1.1347584
"063","1pm",82.7595615,11.6616576,5.5787809
"064","1pm",99.4707864,0.5292136,0
"065","1pm",94.6329638,1.7382527,3.6287835
"066","1pm",97.0328696,2.9671304,0
"067","1pm",89.54198,8.7524631,1.7055569
"068","1pm",94.0321731,4.2072813,1.7605455
"069","1pm",87.4735078,8.9911097,3.5353826
"070","1pm",11.1363382,88.4006484,0.4630134
"071","1pm",7.6643081,91.6140668,0.7216251
"072","1pm",4.4430996,93.7511449,1.8057555
"073","1pm",4.089365,95.3903705,0.5202645
"074","1pm",6.716564,93.0965163,0.1869196
"075","1pm",8.8418162,89.5969993,1.5611845
"076","1pm",5.3740125,94.6259875,0
"077","1pm",98.2635955,0.7600016,0.9764029
"078","1pm",96.9453398,1.5143029,1.5403573
"079","1pm",96.9974576,1.2908876,1.7116548
"080","1pm",96.9729214,1.6204818,1.4065968
"001","2pm",7.10445,11.1378036,81.7577463
"002","2pm",9.740417,22.6126422,67.6469405
"003","2pm",7.555545,17.0684462,75.376009
"004","2pm",10.434323,7.5532258,82.0124515
"005","2pm",9.747514,12.3003415,77.9521443
"006","2pm",9.747454,10.5264336,79.7261125
"007","2pm",3.873154,7.2478141,88.8790319
"008","2pm",0,12.4111588,87.5888412
"009","2pm",14.482724,19.8561926,65.6610838
"010","2pm",5.260822,8.0055098,86.7336682
"011","2pm",10.501676,11.2132575,78.2850663
"012","2pm",1.810572,6.0899836,92.0994445
"013","2pm",9.965318,21.7682745,68.2664079
"014","2pm",4.920265,3.7585726,91.3211627
"015","2pm",4.800591,6.1883348,89.0110742
"016","2pm",3.619737,14.7071036,81.6731596
"017","2pm",10.009467,12.7654666,77.2250666
"018","2pm",10.014333,10.3165473,79.6691193
"019","2pm",16.63896,15.6098865,67.751153
"020","2pm",1.313491,3.4332375,95.2532714
"021","2pm",7.304166,1.4877407,91.2080936
"022","2pm",14.57817,17.9221778,67.4996522
"023","2pm",8.678007,22.4113067,68.9106859
"024","2pm",6.837844,6.4927572,86.6693992
"025","2pm",7.758901,11.617669,80.6234299
"026","2pm",4.302744,8.4186331,87.2786226
"027","2pm",20.935444,25.1024641,53.9620922
"028","2pm",15.528828,20.7249453,63.7462268
"029","2pm",6.537095,71.6550965,21.807809
"030","2pm",16.79904,66.6804674,16.5204922
"031","2pm",88.121697,6.5422954,5.3360074
"032","2pm",61.076532,21.8019218,17.1215461
"033","2pm",13.906389,66.5306238,19.5629873
"034","2pm",19.143966,66.0540287,14.8020056
"035","2pm",19.488055,58.0972334,22.4147118
"036","2pm",7.637669,81.486571,10.8757597
"037","2pm",10.449706,83.7079352,5.8423584
"038","2pm",6.951882,82.2046559,10.843462
"039","2pm",9.101195,77.9613009,12.9375043
"040","2pm",13.035527,76.1867738,10.7776997
"041","2pm",12.40165,71.9771024,15.6212474
"042","2pm",9.233566,84.4769866,6.2894469
"043","2pm",15.630416,63.669546,20.7000378
"044","2pm",79.21439,12.2129945,8.5726151
"045","2pm",2.988345,93.2706396,3.7410157
"046","2pm",4.828989,89.7291776,5.4418334
"047","2pm",13.978709,70.0890112,15.9322802
"048","2pm",91.884506,5.1625766,2.952917
"049","2pm",85.148205,7.8279618,7.0238334
"050","2pm",85.54258,7.5677163,6.8897035
"051","2pm",3.730033,96.2699671,0
"052","2pm",87.826032,6.7661963,5.4077718
"053","2pm",96.067352,3.9326479,0
"054","2pm",77.218239,10.0001544,12.7816063
"055","2pm",88.197728,8.2162477,3.5860239
"056","2pm",5.973978,91.5059971,2.520025
"057","2pm",7.53411,88.2718483,4.1940416
"058","2pm",4.675189,91.0779725,4.2468387
"059","2pm",3.501305,92.382407,4.1162883
"060","2pm",18.182005,79.6825918,2.1354036
"061","2pm",92.174169,6.9141451,0.9116861
"062","2pm",91.708284,7.7053623,0.5863533
"063","2pm",81.670838,12.3980843,5.9310776
"064","2pm",97.953805,0.5526094,1.4935856
"065","2pm",94.137265,1.7506648,4.1120704
"066","2pm",96.734466,3.2655338,0
"067","2pm",90.661798,7.7478509,1.5903509
"068","2pm",91.983099,6.1929281,1.823973
"069","2pm",86.294011,8.9844386,4.7215506
"070","2pm",11.14458,88.3967171,0.4587028
"071","2pm",3.604762,95.593709,0.8015288
"072","2pm",6.423449,91.7251793,1.8513718
"073","2pm",3.773224,95.7205439,0.5062324
"074","2pm",7.99335,91.3667608,0.6398896
"075","2pm",8.784324,89.3704154,1.8452603
"076","2pm",5.867972,94.132028,0
"077","2pm",97.171606,0.7758052,2.0525885
"078","2pm",98.131095,0.5660628,1.3028424
"079","2pm",97.599063,1.1212329,1.2797042
"080","2pm",96.930525,1.6431777,1.4262972
"001","3pm",6.572349,10.0221512,83.4054995
"002","3pm",6.432514,23.7386824,69.8288036
"003","3pm",6.195258,16.842378,76.9623639
"004","3pm",7.449888,9.6558079,82.8943043
"005","3pm",9.407121,7.2923225,83.3005566
"006","3pm",9.781566,8.9842306,81.2342034
"007","3pm",4.338678,6.7743059,88.8870162
"008","3pm",0,12.1736769,87.8263231
"009","3pm",13.241861,20.2795732,66.4785656
"010","3pm",3.832637,10.8233008,85.3440626
"011","3pm",8.605298,11.5527432,79.8419589
"012","3pm",3.014488,7.7546275,89.2308845
"013","3pm",9.41021,24.4590251,66.1307646
"014","3pm",5.968723,6.9766462,87.0546305
"015","3pm",4.765073,6.1425494,89.0923775
"016","3pm",5.757072,13.1231259,81.1198023
"017","3pm",9.672666,14.0423933,76.2849404
"018","3pm",10.209833,9.7018512,80.0883158
"019","3pm",15.941827,14.0479886,70.0101848
"020","3pm",1.319849,5.3707999,93.3093507
"021","3pm",7.445277,1.1293834,91.4253392
"022","3pm",13.897691,20.4678447,65.6344642
"023","3pm",8.664427,22.645732,68.6898407
"024","3pm",6.49656,4.8131136,88.6903264
"025","3pm",7.07232,11.7742258,81.1534541
"026","3pm",4.004655,9.9233369,86.0720085
"027","3pm",21.174892,25.7264726,53.098635
"028","3pm",12.658682,23.7824188,63.5588994
"029","3pm",6.583799,66.5873566,26.8288448
"030","3pm",18.040526,67.5564509,14.4030236
"031","3pm",91.368049,5.7604512,2.8714998
"032","3pm",56.855503,26.2344617,16.9100354
"033","3pm",14.330289,66.0203215,19.6493897
"034","3pm",23.474525,65.0285589,11.4969162
"035","3pm",13.285305,60.6189731,26.0957215
"036","3pm",10.727637,81.2044842,8.0678784
"037","3pm",10.241714,84.6294627,5.1288235
"038","3pm",10.790454,75.7147556,13.4947908
"039","3pm",9.014325,75.5365914,15.4490832
"040","3pm",14.025944,74.8295201,11.1445358
"041","3pm",15.200558,71.0069801,13.792462
"042","3pm",5.88648,87.2615429,6.8519774
"043","3pm",15.282888,62.0879098,22.6292022
"044","3pm",78.717624,10.1516063,11.1307693
"045","3pm",3.654499,92.2085729,4.1369277
"046","3pm",6.365851,87.9540494,5.6800993
"047","3pm",16.383844,69.0292222,14.5869338
"048","3pm",87.662183,8.5444871,3.7933301
"049","3pm",90.127813,4.9434884,4.9286986
"050","3pm",94.254672,3.2942215,2.4511069
"051","3pm",3.62243,96.3775703,0
"052","3pm",87.576908,7.2784775,5.1446148
"053","3pm",96.154449,3.8455511,0
"054","3pm",77.537836,10.8687724,11.5933921
"055","3pm",87.059909,9.1990263,3.7410644
"056","3pm",5.824606,90.9074843,3.2679093
"057","3pm",4.455845,89.7212362,5.822919
"058","3pm",4.135891,92.107156,3.7569527
"059","3pm",3.482661,92.3663239,4.1510149
"060","3pm",20.630654,77.2702075,2.0991385
"061","3pm",93.561281,5.4815432,0.9571754
"062","3pm",91.999079,7.3634036,0.637517
"063","3pm",84.963289,9.4756067,5.5611041
"064","3pm",97.932366,0.5583994,1.5092348
"065","3pm",94.295517,1.7034092,4.0010736
"066","3pm",96.975995,3.0240052,0
"067","3pm",89.495506,8.8597321,1.6447616
"068","3pm",92.605025,5.6084368,1.7865384
"069","3pm",86.667061,8.3411045,4.9918344
"070","3pm",11.813491,87.9010359,0.2854733
"071","3pm",3.66733,95.5351873,0.7974825
"072","3pm",4.188923,93.8531014,1.9579752
"073","3pm",4.497853,94.3816787,1.120468
"074","3pm",9.071366,90.6099215,0.3187122
"075","3pm",9.732653,88.1084312,2.1589162
"076","3pm",5.705544,94.2944565,0
"077","3pm",96.817294,1.1967598,1.9859463
"078","3pm",98.525801,0.5741483,0.9000509
"079","3pm",97.814169,0.9239313,1.2618997
"080","3pm",96.898156,1.6605059,1.4413382
"001","4pm",6.281532,10.416368,83.3020998
"002","4pm",6.599131,19.00546,74.3954093
"003","4pm",4.170247,11.9738741,83.8558788
"004","4pm",5.522755,5.8645001,88.6127445
"005","4pm",5.118999,5.848353,89.0326476
"006","4pm",7.5413,7.1926582,85.2660418
"007","4pm",4.731146,5.6703867,89.598467
"008","4pm",0,8.4601482,91.5398518
"009","4pm",7.871292,17.2646027,74.864105
"010","4pm",3.705014,12.9575415,83.3374442
"011","4pm",7.477826,10.7121266,81.8100471
"012","4pm",3.150134,5.0936316,91.7562344
"013","4pm",7.059579,24.4977426,68.4426786
"014","4pm",3.740423,6.2373248,90.0222525
"015","4pm",4.188915,8.0513112,87.7597737
"016","4pm",2.333969,11.3525867,86.3134448
"017","4pm",5.773523,12.5213109,81.7051665
"018","4pm",6.411654,6.8661019,86.7222442
"019","4pm",14.471569,11.9143229,73.6141079
"020","4pm",2.327067,4.1822913,93.4906412
"021","4pm",7.068998,0,92.9310017
"022","4pm",11.999072,18.4175789,69.5833491
"023","4pm",5.422508,21.6515432,72.9259493
"024","4pm",3.176981,4.6699721,92.1530472
"025","4pm",5.056274,10.1205708,84.8231554
"026","4pm",3.579897,7.2058919,89.2142115
"027","4pm",20.492671,25.1776418,54.3296871
"028","4pm",10.491512,21.9007649,67.6077228
"029","4pm",5.526622,75.5589558,18.9144218
"030","4pm",18.721984,72.69622,8.5817961
"031","4pm",95.118751,3.8274849,1.0537638
"032","4pm",62.632982,23.514488,13.8525302
"033","4pm",12.061161,73.8010467,14.1377921
"034","4pm",18.628736,71.4374741,9.9337896
"035","4pm",11.888735,68.9715269,19.1397377
"036","4pm",7.816239,80.5646179,11.6191428
"037","4pm",8.825508,86.672039,4.5024528
"038","4pm",17.636344,74.7946074,7.5690486
"039","4pm",10.176792,72.2832462,17.5399621
"040","4pm",14.746915,72.8286259,12.4244588
"041","4pm",13.447083,73.45537,13.0975472
"042","4pm",6.721363,87.5034188,5.7752183
"043","4pm",12.900783,68.7546018,18.3446155
"044","4pm",82.794832,7.4253898,9.7797777
"045","4pm",5.384612,91.0041751,3.6112127
"046","4pm",5.168684,92.7349129,2.0964027
"047","4pm",10.952483,79.3298588,9.717658
"048","4pm",90.819492,6.488288,2.6922204
"049","4pm",94.583636,2.0152719,3.401092
"050","4pm",95.994548,0,4.005452
"051","4pm",3.704444,96.2955564,0
"052","4pm",93.451557,6.5484435,0
"053","4pm",98.523142,1.4768576,0
"054","4pm",82.379723,8.7090638,8.911213
"055","4pm",90.601199,5.8263452,3.5724557
"056","4pm",6.588395,89.7453784,3.6662266
"057","4pm",7.437483,88.9083677,3.6541493
"058","4pm",4.040902,92.9798351,2.9792626
"059","4pm",3.898891,93.8699768,2.2311326
"060","4pm",15.495705,84.5042946,0
"061","4pm",93.174584,5.9430222,0.8823939
"062","4pm",94.270564,5.117417,0.6120189
"063","4pm",93.41297,2.6844668,3.9025635
"064","4pm",96.533026,0.7758545,2.6911191
"065","4pm",93.482404,1.6100299,4.9075657
"066","4pm",98.68797,1.3120299,0
"067","4pm",94.515673,4.2424279,1.2418989
"068","4pm",94.80746,3.3141688,1.8783715
"069","4pm",90.314154,4.9699793,4.7158669
"070","4pm",9.268532,90.7314677,0
"071","4pm",1.715153,97.5280502,0.7567972
"072","4pm",2.002876,95.8971288,2.0999956
"073","4pm",3.043314,95.8011477,1.1555386
"074","4pm",4.84715,95.1528498,0
"075","4pm",9.375297,88.9797735,1.6449297
"076","4pm",7.156879,92.843121,0
"077","4pm",97.320639,0.7349266,1.944434
"078","4pm",98.079248,0.5892655,1.3314867
"079","4pm",99.5491,0,0.4509004
"080","4pm",98.070539,0.5504604,1.3790002
"001","5pm",2.6370118,7.0543025,90.3086857
"002","5pm",5.339117,15.4819902,79.1788928
"003","5pm",1.8710751,9.2256142,88.9033106
"004","5pm",2.7850771,2.8081734,94.4067495
"005","5pm",0.9893865,3.1290517,95.8815618
"006","5pm",4.9525709,4.1075626,90.9398665
"007","5pm",2.7087256,5.011254,92.2800205
"008","5pm",0,6.5434476,93.4565524
"009","5pm",6.4787565,14.7222813,78.7989622
"010","5pm",1.1146011,4.2577794,94.6276195
"011","5pm",3.3548727,5.9649004,90.6802269
"012","5pm",1.332665,0.8587197,97.8086153
"013","5pm",3.694698,15.6209925,80.6843094
"014","5pm",1.5122714,3.5348715,94.9528571
"015","5pm",0,2.239354,97.760646
"016","5pm",0,8.5366575,91.4633425
"017","5pm",2.76998,9.9361251,87.2938949
"018","5pm",3.6142468,3.6390528,92.7467004
"019","5pm",13.8579927,7.4349504,78.7070569
"020","5pm",1.3050871,0.6828619,98.0120509
"021","5pm",3.6135491,0.9809236,95.4055273
"022","5pm",7.499248,14.8824888,77.6182632
"023","5pm",2.4922435,13.2225051,84.2852514
"024","5pm",2.7669813,2.7168451,94.5161736
"025","5pm",4.7137217,6.4651038,88.8211745
"026","5pm",0.894588,2.6676297,96.4377823
"027","5pm",13.4762396,24.8839356,61.6398248
"028","5pm",6.7379499,16.8360438,76.4260063
"029","5pm",4.3063611,80.5549638,15.1386751
"030","5pm",2.7489867,91.0150142,6.2359991
"031","5pm",97.1908982,2.4346956,0.3744062
"032","5pm",74.3959668,13.6826936,11.9213396
"033","5pm",7.0247736,82.2023318,10.7728946
"034","5pm",14.7092251,77.015305,8.2754699
"035","5pm",6.5990911,75.5156836,17.8852253
"036","5pm",6.5908856,86.7599399,6.6491745
"037","5pm",4.6607582,93.8258786,1.5133632
"038","5pm",11.0815324,82.3320709,6.5863966
"039","5pm",7.7003817,77.4280759,14.8715424
"040","5pm",8.0248674,82.1398962,9.8352364
"041","5pm",8.7502521,83.3757679,7.8739801
"042","5pm",5.6926734,88.2578523,6.0494743
"043","5pm",8.3768058,77.8905908,13.7326034
"044","5pm",86.0951867,7.1877711,6.7170422
"045","5pm",3.7923825,93.3246174,2.8830001
"046","5pm",0,98.8353159,1.1646841
"047","5pm",2.5491776,91.9112124,5.53961
"048","5pm",92.7083186,6.3193342,0.9723472
"049","5pm",97.1262355,0,2.8737645
"050","5pm",98.1450037,0,1.8549963
"051","5pm",6.2393643,93.7606357,0
"052","5pm",95.2735752,4.7264248,0
"053","5pm",100,0,0
"054","5pm",93.1947671,3.403385,3.4018479
"055","5pm",97.6540086,0,2.3459914
"056","5pm",4.5833985,91.9246994,3.491902
"057","5pm",1.6640687,94.571932,3.7639993
"058","5pm",1.2241302,96.1308673,2.6450025
"059","5pm",4.6071768,93.6481744,1.7446488
"060","5pm",7.1258413,91.9481606,0.925998
"061","5pm",92.9922724,6.2825191,0.7252085
"062","5pm",94.1721577,4.5186555,1.3091868
"063","5pm",93.4461535,2.4354987,4.1183477
"064","5pm",94.8154062,1.8658879,3.3187059
"065","5pm",95.2674299,0.4857108,4.2468593
"066","5pm",100,0,0
"067","5pm",95.6713561,3.0841885,1.2444553
"068","5pm",97.4123683,0.8570169,1.7306148
"069","5pm",95.6578069,3.2934162,1.048777
"070","5pm",8.4248307,91.5751693,0
"071","5pm",2.5416694,97.4583306,0
"072","5pm",1.2847352,97.9364652,0.7787997
"073","5pm",2.1566633,97.0971589,0.7461779
"074","5pm",4.0975625,95.9024375,0
"075","5pm",3.6995317,94.8230333,1.477435
"076","5pm",4.9316675,95.0683325,0
"077","5pm",98.2351575,0,1.7648425
"078","5pm",98.3881356,0.627764,0.9841004
"079","5pm",99.547168,0,0.452832
"080","5pm",100,0,0
"001","6pm",1.9290527,10.5070115,87.5639358
"002","6pm",6.109622,15.9449101,77.9454679
"003","6pm",2.2518461,4.898777,92.849377
"004","6pm",2.3986743,1.3911602,96.2101655
"005","6pm",2.7290241,2.4160877,94.8548882
"006","6pm",2.0103512,2.6395153,95.3501335
"007","6pm",0.978448,5.9839216,93.0376304
"008","6pm",2.7518272,2.9598499,94.2883229
"009","6pm",5.9329446,11.6262728,82.4407826
"010","6pm",0.6624325,1.6517166,97.6858508
"011","6pm",1.6984938,2.3422011,95.9593051
"012","6pm",1.4922521,1.196319,97.3114289
"013","6pm",2.5556932,10.4993304,86.9449763
"014","6pm",0.6894843,2.9372298,96.3732859
"015","6pm",0,1.772191,98.227809
"016","6pm",0,1.4678507,98.5321493
"017","6pm",0.5001563,6.6393916,92.8604521
"018","6pm",1.7967904,2.137647,96.0655625
"019","6pm",9.2447703,1.299263,89.4559667
"020","6pm",2.4319073,0,97.5680927
"021","6pm",2.9368746,1.4306264,95.6324991
"022","6pm",6.2690625,7.4349171,86.2960204
"023","6pm",0.6258921,7.0801447,92.2939632
"024","6pm",2.5807927,3.7496281,93.6695792
"025","6pm",3.0759204,3.669622,93.2544576
"026","6pm",0,2.8594148,97.1405852
"027","6pm",5.277313,10.0754065,84.6472805
"028","6pm",2.9456957,14.0208705,83.0334337
"029","6pm",3.204827,84.2385218,12.5566512
"030","6pm",0,90.8203433,9.1796567
"031","6pm",96.0466069,3.1042541,0.849139
"032","6pm",84.0494355,9.562939,6.3876256
"033","6pm",7.2447686,85.213859,7.5413724
"034","6pm",6.0949348,88.7736717,5.1313935
"035","6pm",5.984029,80.3519832,13.6639878
"036","6pm",2.1989006,92.9178324,4.883267
"037","6pm",1.9027823,96.8853506,1.2118671
"038","6pm",3.6255451,89.0495364,7.3249185
"039","6pm",2.9305654,92.7187975,4.3506371
"040","6pm",7.62563,86.0184865,6.3558835
"041","6pm",3.7857962,90.8722647,5.3419392
"042","6pm",1.8456943,94.7481706,3.4061351
"043","6pm",8.2988372,82.581748,9.1194148
"044","6pm",85.7299324,5.1913332,9.0787345
"045","6pm",4.2942238,94.7742233,0.9315529
"046","6pm",0,99.0120103,0.9879897
"047","6pm",0.8275087,92.2253733,6.947118
"048","6pm",97.0686616,2.9313384,0
"049","6pm",99.4182588,0,0.5817412
"050","6pm",100,0,0
"051","6pm",0,100,0
"052","6pm",95.4333463,4.5666537,0
"053","6pm",100,0,0
"054","6pm",99.0951346,0,0.9048654
"055","6pm",98.4272107,0.8229195,0.7498699
"056","6pm",2.9377696,95.4483432,1.6138872
"057","6pm",1.5090722,97.348317,1.1426108
"058","6pm",0.5227456,94.7486192,4.7286352
"059","6pm",2.8954778,95.8647107,1.2398115
"060","6pm",4.9923509,94.1287468,0.8789023
"061","6pm",95.4888923,3.7829434,0.7281643
"062","6pm",98.4018913,1.1042224,0.4938863
"063","6pm",96.2221106,0,3.7778894
"064","6pm",98.4137062,0,1.5862938
"065","6pm",95.4302215,1.2130608,3.3567176
"066","6pm",100,0,0
"067","6pm",100,0,0
"068","6pm",98.9554754,0,1.0445246
"069","6pm",95.0080815,4.1405341,0.8513845
"070","6pm",6.7306688,93.2693312,0
"071","6pm",1.4091705,97.4583767,1.1324528
"072","6pm",1.1335599,98.8664401,0
"073","6pm",2.0586655,97.3437688,0.5975657
"074","6pm",3.3703463,96.6296537,0
"075","6pm",1.2192505,97.960422,0.8203275
"076","6pm",1.3657385,98.6342615,0
"077","6pm",100,0,0
"078","6pm",99.3663525,0.6336475,0
"079","6pm",100,0,0
"080","6pm",100,0,0
"001","7pm",0,6.5131548,93.4868452
"002","7pm",5.9583804,10.1230952,83.9185244
"003","7pm",1.3610737,3.9294946,94.7094317
"004","7pm",2.7346676,0,97.2653324
"005","7pm",0.9095598,2.3844834,96.7059568
"006","7pm",1.7493115,3.1816433,95.0690452
"007","7pm",1.1198141,4.1344675,94.7457185
"008","7pm",0,1.2864096,98.7135904
"009","7pm",2.0091084,6.1169873,91.8739043
"010","7pm",0.9777237,1.4550254,97.5672509
"011","7pm",0,0,100
"012","7pm",2.5886333,1.0890977,96.322269
"013","7pm",1.1210997,8.0498322,90.8290681
"014","7pm",1.0119981,1.5178863,97.4701155
"015","7pm",1.0577476,1.671057,97.2711953
"016","7pm",0,0,100
"017","7pm",0,5.0134707,94.9865293
"018","7pm",0.3083451,0.505326,99.1863289
"019","7pm",8.0144711,1.0220083,90.9635207
"020","7pm",2.258147,0,97.741853
"021","7pm",2.0601507,2.4774335,95.4624158
"022","7pm",2.966926,5.3374629,91.6956112
"023","7pm",0.6651569,2.146338,97.1885051
"024","7pm",1.6938766,1.0607186,97.2454048
"025","7pm",2.0839268,2.9527875,94.9632857
"026","7pm",0,3.0509377,96.9490623
"027","7pm",8.0369041,6.7320251,85.2310708
"028","7pm",3.7633574,11.1230167,85.1136259
"029","7pm",1.6163385,89.8816291,8.5020323
"030","7pm",0,94.9506193,5.0493807
"031","7pm",95.6338141,2.5589086,1.8072774
"032","7pm",86.8538029,8.9048289,4.2413682
"033","7pm",6.1570536,87.2164803,6.6264661
"034","7pm",0,94.7724306,5.2275694
"035","7pm",2.3433825,88.5879948,9.0686227
"036","7pm",4.2715931,93.8768687,1.8515381
"037","7pm",0,98.1378945,1.8621055
"038","7pm",0,95.8323042,4.1676958
"039","7pm",1.7653421,95.1588105,3.0758474
"040","7pm",2.7594548,93.782998,3.4575472
"041","7pm",4.148993,94.7806834,1.0703236
"042","7pm",0.7094305,97.8198327,1.4707368
"043","7pm",5.0745493,90.4076198,4.5178309
"044","7pm",90.6909492,2.8504057,6.4586451
"045","7pm",4.2868279,95.7131721,0
"046","7pm",0.8923468,98.2236311,0.8840221
"047","7pm",2.2458651,92.3465911,5.4075439
"048","7pm",96.8897931,3.1102069,0
"049","7pm",98.1967336,1.2549619,0.5483045
"050","7pm",100,0,0
"051","7pm",0,100,0
"052","7pm",95.6537136,4.3462864,0
"053","7pm",97.8152908,2.1847092,0
"054","7pm",99.1458304,0,0.8541696
"055","7pm",97.7323509,0,2.2676491
"056","7pm",5.7997109,92.6447094,1.5555797
"057","7pm",2.874407,97.125593,0
"058","7pm",0,97.5963212,2.4036788
"059","7pm",1.108085,97.7115473,1.1803677
"060","7pm",4.5286243,94.6131846,0.8581911
"061","7pm",96.6102146,3.3897854,0
