"district","hour","age1","age2","age3","age4"
"023","6am",1551.9884,1748.8329,2912.964,441.0694
"024","6am",971.3661,1065.7325,3225.005,838.1253
"025","6am",3881.0012,1467.5811,1735.262,499.9408
"026","6am",2072.1567,1715.9905,3069.726,1214.7348
"027","6am",872.1084,1440.5092,2817.889,1073.6953
"028","6am",2663.0491,2905.8131,2936.754,1021.9307
"029","6am",1063.5112,1227.9033,3333.995,1474.8473
"030","6am",641.2259,264.9749,2579.14,1275.7586
"031","6am",1117.1312,773.2051,4141.375,2088.4479
"032","6am",686.3127,1375.2319,4353.504,1261.8365
"033","6am",1421.7996,1617.9713,5278.736,2206.9009
"034","6am",186.4259,288.6831,1382.995,618.1552
"035","6am",931.4228,1142.1027,3810.45,1591.8596
"036","6am",717.1895,739.141,3407.204,1721.7497
"037","6am",775.1978,1323.8666,4798.616,1669.7573
"038","6am",677.409,675.6086,2923.258,1364.8085
"039","6am",831.305,1062.2099,2315.373,823.5039
"040","6am",1895.679,1046.3946,5759.123,2243.0547
"041","6am",835.3807,845.5344,2912.62,1286.431
"042","6am",542.6183,500.1218,1966.244,626.0807
"043","6am",654.812,847.6432,3616.869,1714.8684
"044","6am",366.4751,507.0021,2256.63,1495.6566
"045","6am",837.9091,539.8998,3528.992,1110.5719
"046","6am",740.954,658.8483,3304.067,1214.78
"047","6am",725.1631,689.2254,3790.933,1381.7538
"048","6am",665.9872,813.3962,3019.48,987.7926
"049","6am",406.0881,615.409,3192.089,944.7022
"050","6am",207.7762,520.6973,1808.818,504.1384
"051","6am",390.2538,240.0046,1845.884,748.6497
"052","6am",518.7169,547.5422,3361.553,1017.815
"053","6am",511.9894,954.7686,4335.857,1285.571
"054","6am",896.4423,1044.6203,3784.139,1251.95
"055","6am",505.5831,434.5883,2984.022,853.0903
"056","6am",367.4357,639.739,3510.58,2726.3557
"057","6am",506.3147,353.893,2235.824,755.2898
"058","6am",892.6627,681.7471,4159.047,1520.0867
"059","6am",1215.9973,1610.801,5077.291,2892.5403
"060","6am",688.3665,993.6863,3723.827,1311.0988
"061","6am",1163.9111,1834.6007,4778.991,1706.7285
"062","6am",780.7598,1039.9144,5670.401,1608.5777
"063","6am",375.5035,393.306,2234.837,526.9501
"064","6am",676.9393,777.478,4273.401,1680.1969
"065","6am",745.4239,1259.1583,3876.072,1601.0234
"066","6am",955.4174,623.5575,3780.898,1603.3037
"067","6am",911.8499,1613.1014,5928.515,2272.3236
"068","6am",841.7104,435.522,4388.228,2120.4791
"069","6am",159.0151,331.199,3038.135,836.7627
"070","6am",1194.2794,1639.7799,6388.099,2501.738
"071","6am",451.3366,1870.7495,5122.69,2403.3913
"072","6am",771.1008,831.0434,3949.404,1715.843
"073","6am",975.1161,1540.6676,5587.067,3759.5992
"074","6am",333.1805,1675.7877,4564.054,3603.9578
"075","6am",1967.9363,1736.2032,5455.078,3212.362
"076","6am",534.8555,478.9422,2900.465,1856.1288
"077","6am",701.3051,1417.8256,4374.489,2326.8431
"078","6am",859.6013,1019.798,4960.933,2330.9506
"079","6am",1030.0045,1369.5108,5703.489,2601.8069
"080","6am",657.3789,442.2714,3995.622,2262.4367
"001","7am",3215.6998,1583.3469,2012.3125,406.7328
"002","7am",1327.2775,920.2497,968.9521,500.8649
"003","7am",3713.8993,2609.7205,5206.244,1687.1722
"004","7am",795.0776,922.9825,2457.1858,1003.7351
"005","7am",1898.2485,762.5413,1926.7206,961.401
"006","7am",4513.7915,2177.2287,3177.8069,1635.6173
"007","7am",1162.4683,1266.5272,2935.8561,1133.4468
"008","7am",299.3811,441.7685,1207.547,878.0995
"009","7am",3675.667,2370.3743,4160.7823,1785.6915
"010","7am",528.0958,1258.8717,2368.8648,1205.5932
"011","7am",873.4559,1675.1938,3833.7738,1470.0735
"012","7am",772.23,1243.2508,3108.5878,2579.7858
"013","7am",1295.8886,1297.3022,3600.0579,1064.754
"014","7am",824.2237,1503.0226,3836.9127,2253.4407
"015","7am",564.1241,629.9253,1582.9552,1052.7292
"016","7am",358.4925,861.3831,2426.0469,1022.3522
"017","7am",2344.1843,883.1753,3066.011,1688.8407
"018","7am",2102.8446,2758.1225,4003.0277,1560.8912
"019","7am",1782.0213,1121.7023,3052.6673,1093.8128
"020","7am",668.0332,1269.0144,3295.9225,947.0611
"021","7am",1010.8076,1346.2859,1497.5157,754.9796
"022","7am",7182.7788,3402.7517,3864.2146,1000.6559
"023","7am",2208.9719,1760.7809,3267.706,481.3392
"024","7am",900.611,1091.5343,3173.0852,797.8555
"025","7am",8145.3249,1562.6527,2247.9327,480.4985
"026","7am",1402.4042,1749.5356,2381.1562,1214.7348
"027","7am",957.0777,1359.1825,3806.1866,1073.6953
"028","7am",2323.5491,2747.0923,3897.7981,967.0148
"029","7am",892.3616,1182.2235,3818.6181,1359.9156
"030","7am",598.9707,338.5301,2709.3219,1346.1458
"031","7am",822.8515,693.1335,3268.4097,2110.0957
"032","7am",457.11,1633.4438,4992.483,1203.9123
"033","7am",1777.6772,1476.9842,4830.3252,2206.9009
"034","7am",171.2871,358.3265,1553.5409,618.1552
"035","7am",754.314,1333.8268,4439.242,1619.726
"036","7am",728.2659,606.091,2963.4154,1721.7497
"037","7am",568.7432,1465.8799,4322.0878,1669.7573
"038","7am",525.9427,594.9236,1923.5975,1328.9174
"039","7am",757.1057,767.6419,2049.1518,770.1093
"040","7am",1649.8372,1186.3043,4943.7102,2172.6675
