"district","hour","act1","act2","act3","act4","act5"
"9404","8am",0,10193.494,0,0,0
"9405","8am",0,15219.342,0,0,0
"9406","8am",0,9966.267,0,0,0
"9407","8am",0,7064.239,0,0,0
"9408","8am",0,4772.994,0,0,0
"9409","8am",0,12566.988,0,0,0
"9410","8am",0,4316.427,0,0,0
"9411","8am",0,6067.969,0,0,0
"9412","8am",0,0,0,0,0
"9413","8am",0,5204.435,0,0,0
"9414","8am",0,0,0,0,0
"9501","8am",0,5714.559,0,0,0
"9502","8am",0,7526.856,0,0,0
"9503","8am",0,0,0,0,0
"9504","8am",0,0,0,0,0
"9505","8am",0,9014.85,0,0,0
"9506","8am",0,4076.691,0,0,0
"9507","8am",0,0,0,0,0
"9508","8am",0,8032.388,0,0,0
"9509","8am",0,0,0,0,0
"9510","8am",0,0,0,0,0
"9511","8am",0,0,0,0,0
"9512","8am",0,0,0,0,0
"9513","8am",0,0,0,0,0
"7501","9am",0,77523.756,5210.574,0,0
"7502","9am",0,61149.173,20426.99,0,7871.011
"7503","9am",0,115328.607,5581.833,0,4697.543
"7504","9am",0,32643.443,0,0,0
"7505","9am",0,24898.703,0,0,0
"7506","9am",0,46814.022,3628.537,0,0
"7507","9am",0,44745.379,9622.678,0,0
"7508","9am",0,26677.068,0,0,0
"7509","9am",0,55568.026,5935.733,0,4113.09
"7510","9am",0,37079.425,3743.599,0,0
"7511","9am",0,38399.901,5151.691,0,0
"7512","9am",0,19996.973,0,0,0
"7513","9am",0,27569.872,0,0,0
"7514","9am",0,18204.258,0,0,0
"7701","9am",0,35235.505,0,0,0
"7702","9am",0,27636.301,6416.608,0,0
"7703","9am",0,16721.613,0,0,0
"7704","9am",0,5529.987,0,0,0
"7705","9am",0,0,0,0,0
"7706","9am",0,0,0,0,0
"7707","9am",0,0,0,0,0
"7708","9am",0,3154.966,0,0,0
"7709","9am",0,10748.455,0,0,0
"7710","9am",0,5155.926,0,0,0
"7711","9am",0,15334.954,0,0,0
"7712","9am",0,6213.835,0,0,0
"7713","9am",0,0,0,0,0
"7714","9am",0,4030.586,3354.864,0,0
"7715","9am",0,0,0,0,0
"7716","9am",0,20063.305,0,0,0
"7801","9am",0,5485.175,0,0,0
"7802","9am",0,6806.396,0,0,0
"7803","9am",0,12882.024,0,0,0
"7804","9am",0,3777.612,0,0,0
"7805","9am",0,11215.131,0,0,0
"7806","9am",0,12555.772,0,0,0
"7807","9am",0,4040.206,0,0,0
"7808","9am",0,4729.156,0,0,0
"7809","9am",0,7616.216,0,0,0
"7810","9am",0,0,0,0,0
"7811","9am",0,6964.26,0,0,0
"7812","9am",0,42324.382,6891.869,0,0
"7813","9am",0,5399.909,0,0,0
"7814","9am",0,0,0,0,0
"7815","9am",0,2622.116,0,0,0
"7816","9am",0,35154.42,0,0,0
"9101","9am",0,22786.518,0,0,0
"9102","9am",0,6572.186,0,0,0
"9103","9am",0,4430.091,0,0,0
"9104","9am",0,3734.314,0,0,0
"9105","9am",0,14978.369,0,0,0
"9106","9am",0,13537.131,0,0,0
"9107","9am",0,4756.808,0,0,0
"9108","9am",0,4933.019,0,0,0
"9109","9am",0,10440.555,0,0,0
"9110","9am",0,6221.831,0,0,0
"9111","9am",0,25001.246,0,0,0
"9112","9am",0,9058.389,0,0,0
"9113","9am",0,24171.397,4173.143,0,0
"9114","9am",0,4623.041,0,0,0
"9201","9am",0,22205.705,0,0,0
"9202","9am",0,15150.344,0,0,0
"9203","9am",0,44491.009,6316.882,0,0
"9204","9am",0,48363.223,5323.654,0,0
"9205","9am",0,69027.527,0,0,0
"9206","9am",0,31421.743,0,0,0
"9207","9am",0,15182.196,0,0,0
"9208","9am",0,18508.934,0,0,0
"9209","9am",0,36342.192,0,0,0
"9210","9am",0,22180.15,3730.438,0,0
"9211","9am",0,19172.538,0,0,0
"9212","9am",0,15740.372,0,0,0
"9302","9am",0,5641.548,0,0,0
"9303","9am",0,25183.226,0,0,0
"9304","9am",0,28211.019,0,0,0
"9305","9am",0,7552.801,0,0,0
"9306","9am",0,11163.231,0,0,0
"9307","9am",0,6660.804,0,0,0
"9308","9am",0,9443.353,0,0,0
"9309","9am",0,24210.426,0,0,0
"9310","9am",0,12597.068,0,0,0
"9311","9am",0,15650.736,4314.059,0,0
"9312","9am",0,52615.322,5620.913,0,0
"9402","9am",0,21969.57,0,0,0
"9403","9am",0,32384.609,0,0,0
"9404","9am",0,15131.905,0,0,0
"9405","9am",0,27748.761,0,0,0
"9406","9am",0,20992.634,4272.464,0,0
"9407","9am",0,15206.105,0,0,0
"9408","9am",0,10320.816,4228.444,0,0
"9409","9am",0,26055.921,0,0,0
"9410","9am",0,8635.719,0,0,0
"9411","9am",0,10778.672,0,0,0
"9412","9am",0,3669.048,0,0,0
"9413","9am",0,7783.703,0,0,0
"9414","9am",0,4628.965,0,0,0
"9501","9am",0,13888.286,3059.054,0,0
"9502","9am",0,16640.434,0,0,0
"9503","9am",0,4462.437,0,0,0
"9504","9am",0,0,0,0,0
"9505","9am",0,15527.261,0,0,0
"9506","9am",0,8005.115,0,0,0
"9507","9am",0,6664.228,0,0,0
"9508","9am",0,13361.161,0,0,0
"9509","9am",0,4287.907,0,0,0
"9510","9am",0,7018.341,0,0,0
"9511","9am",0,7744.967,0,0,0
"9512","9am",0,4264.174,0,0,0
"9513","9am",0,0,0,0,0
"7501","10am",0,122324.91,9263.095,0,9432.487
"7502","10am",0,100083.275,29251.152,0,10806.175
"7503","10am",0,177274.288,11281.869,0,14775.537
"7504","10am",0,48755.615,8959.211,0,11531.65
"7505","10am",0,33591.233,7672.119,0,0
