"district","hour","age1","age2","age3","age4"
"9106","5am",16.275848,19.921466,48.49646,15.306227
"9107","5am",9.250965,15.408576,57.95207,17.38839
"9108","5am",13.185519,18.091625,52.65354,16.06932
"9109","5am",9.2748,16.714457,55.8331,18.17764
"9110","5am",11.571232,20.535486,53.41173,14.481554
"9111","5am",10.401714,18.116075,56.27007,15.212146
"9112","5am",8.8855,15.731871,59.05875,16.323881
"9113","5am",9.922544,17.501359,54.90722,17.668878
"9114","5am",13.841924,13.729022,55.65496,16.774098
"9201","5am",11.725143,20.773047,53.56361,13.938204
"9202","5am",10.860206,19.240253,55.67534,14.224198
"9203","5am",9.58147,20.605578,51.91778,17.89517
"9204","5am",15.048677,18.611478,52.82927,13.510578
"9205","5am",11.109787,24.992726,49.90208,13.995406
"9206","5am",8.424286,13.65122,61.99367,15.930824
"9207","5am",9.217005,10.608906,61.10969,19.064397
"9208","5am",9.408205,18.239368,53.79326,18.559163
"9209","5am",11.2375,20.896683,53.40554,14.46028
"9210","5am",9.985345,15.455616,54.99048,19.56856
"9211","5am",12.44705,25.697805,44.01878,17.836366
"9212","5am",11.599195,15.641914,52.68915,20.069744
"9302","5am",11.151597,20.152136,48.39565,20.300615
"9303","5am",10.841176,17.948446,57.62023,13.590146
"9304","5am",6.110814,19.925477,60.07462,13.88909
"9305","5am",10.794886,15.890564,58.0452,15.269346
"9306","5am",9.882068,22.332483,49.38995,18.395496
"9307","5am",14.078659,15.479526,56.17827,14.263544
"9308","5am",11.288988,15.827175,58.08261,14.801229
"9309","5am",12.390069,17.791708,57.45362,12.364601
"9310","5am",11.818532,18.756093,54.3784,15.04698
"9311","5am",13.980261,19.683627,52.9785,13.357609
"9312","5am",11.414073,26.805735,50.3457,11.434496
"9402","5am",12.981218,21.323933,50.90177,14.793076
"9403","5am",10.550463,21.778454,52.15074,15.520345
"9404","5am",10.180088,13.047904,61.09815,15.673858
"9405","5am",6.941187,17.610028,59.77154,15.677247
"9406","5am",16.85665,17.862061,51.06823,14.213056
"9407","5am",9.037887,21.616111,53.05736,16.288639
"9408","5am",7.622339,19.675684,51.78094,20.921032
"9409","5am",6.837977,20.867703,54.05574,18.238579
"9410","5am",15.182993,19.154359,51.78161,13.881033
"9411","5am",10.206068,20.659838,53.06298,16.071117
"9412","5am",9.236422,17.191818,57.94273,15.629034
"9413","5am",11.530466,18.604525,53.91909,15.945922
"9414","5am",13.696089,12.319915,58.47102,15.512973
"9501","5am",16.751611,23.825418,53.46302,5.959948
"9502","5am",13.420555,22.76326,51.21773,12.59846
"9503","5am",10.299232,19.871666,53.86769,15.961415
"9504","5am",8.355751,16.539911,58.69794,16.406401
"9505","5am",7.726446,18.040811,58.93803,15.294708
"9506","5am",15.534902,20.391321,53.465,10.608773
"9507","5am",12.475009,22.966787,51.36483,13.193372
"9508","5am",10.706407,17.896049,58.64825,12.749296
"9509","5am",7.644469,14.432862,65.58292,12.339753
"9510","5am",8.395352,16.481322,57.5844,17.538924
"9511","5am",6.300986,17.806765,56.17259,19.719655
"9512","5am",10.920029,18.817068,53.46119,16.801715
"9513","5am",7.257555,11.33755,65.93182,15.473078
"7501","6am",9.207654,19.187119,57.31247,14.292753
"7502","6am",14.935883,13.980293,51.07172,20.012104
"7503","6am",10.274083,15.451231,59.54783,14.726856
"7504","6am",8.400063,23.697824,56.22129,11.680828
"7505","6am",9.470245,17.18368,59.24977,14.096303
"7506","6am",9.027058,23.188619,50.05012,17.734206
"7507","6am",16.448399,19.543425,47.6222,16.385971
"7508","6am",12.059828,22.311603,48.03136,17.597205
"7509","6am",12.468509,19.197986,49.92519,18.408316
"7510","6am",8.540649,16.481973,50.98314,23.994237
"7511","6am",12.127913,19.476808,51.28443,17.110851
"7512","6am",10.980524,31.512411,44.83641,12.670651
"7513","6am",11.026359,18.12918,55.92012,14.924337
"7514","6am",10.115635,22.374177,51.85798,15.652205
"7701","6am",10.688237,26.316274,55.31764,7.677844
"7702","6am",8.792574,17.093929,63.32212,10.791376
"7703","6am",12.921392,22.602268,52.92992,11.546425
"7704","6am",13.942816,11.314541,57.80197,16.940673
"7705","6am",13.06922,9.460234,65.88787,11.582676
"7706","6am",8.665157,15.932342,56.68475,18.717749
"7707","6am",8.837558,12.756924,59.70527,18.70025
"7708","6am",12.596746,12.726089,57.72097,16.956198
"7709","6am",8.300077,12.504122,65.1937,14.002098
"7710","6am",9.289844,16.047477,60.82862,13.834061
"7711","6am",14.010525,9.774054,62.98618,13.229238
"7712","6am",9.968531,20.978412,50.64184,18.411221
"7713","6am",10.307535,13.4071,56.18663,20.098737
"7714","6am",14.046862,16.524504,48.46106,20.967569
"7715","6am",7.018466,13.925745,57.81888,21.236908
"7716","6am",14.517474,19.618467,57.8708,7.993254
"7801","6am",12.408877,15.47574,57.79325,14.322129
"7802","6am",8.406982,13.742655,57.19541,20.654949
"7803","6am",11.25653,13.419862,57.57392,17.749689
"7804","6am",12.962955,11.695013,55.76239,19.579646
"7805","6am",9.486912,18.179851,56.0398,16.293433
"7806","6am",8.661052,16.078288,58.92097,16.339685
"7807","6am",16.573328,17.46948,45.20235,20.754845
"7808","6am",11.162444,12.34214,65.41116,11.084261
"7809","6am",12.201925,21.409113,54.03531,12.353654
"7810","6am",7.586942,16.861664,53.76325,21.788141
"7811","6am",7.008507,16.413586,53.02863,23.549279
"7812","6am",12.09933,17.378233,49.68875,20.833691
"7813","6am",12.007313,7.25483,66.58847,14.149387
"7814","6am",7.997135,15.785957,56.42681,19.7901
"7815","6am",6.533844,20.54497,57.84914,15.072042
"7816","6am",10.779425,21.875473,59.74997,7.595128
"9101","6am",16.600594,23.418716,50.8257,9.154994
"9102","6am",8.017323,15.005649,61.07438,15.902647
"9103","6am",5.58791,17.445078,58.94448,18.022532
"9104","6am",5.996209,17.851127,55.47698,20.675679
"9105","6am",10.177147,16.036475,61.97357,11.812804
"9106","6am",15.923833,20.551439,47.89403,15.630703
"9107","6am",9.506374,15.513966,57.1112,17.868464
"9108","6am",13.455585,18.462178,51.68378,16.398453
"9109","6am",9.438132,16.720228,55.34389,18.497753
"9110","6am",11.928173,20.53938,52.60418,14.928271
"9111","6am",10.185187,17.738962,57.18037,14.895483
"9112","6am",8.455612,15.087057,59.9998,16.457528
"9113","6am",9.708037,17.604398,54.7963,17.891261
"9114","6am",13.841924,13.729022,55.65496,16.774098
"9201","6am",11.747211,20.72065,53.5677,13.964437
"9202","6am",11.463816,18.790618,55.38389,14.361678
"9203","6am",9.890149,20.761284,51.31817,18.030394
"9204","6am",14.416963,19.234681,52.7615,13.58686
"9205","6am",11.53694,24.70869,49.72091,14.033457
"9206","6am",8.571433,13.533534,62.10155,15.793486
"9207","6am",9.249515,10.293608,61.32524,19.13164
"9208","6am",9.399295,18.055861,54.00326,18.541587
"9209","6am",11.25706,20.933055,53.32444,14.485449
"9210","6am",10.220176,15.714654,54.47279,19.592385
"9211","6am",12.506022,26.107817,43.46529,17.920872
"9212","6am",11.660232,15.724224,52.44019,20.175355
"9302","6am",11.674808,19.332966,47.73914,21.253081
"9303","6am",10.881731,18.358199,57.11909,13.640985
"9304","6am",6.180734,20.153465,59.61779,14.048009
