"district","hour","dep1","dep2","dep3","dep4","dep5"
"9407","12am",4849.0158,3369.00412,67516.68149,2920.4721,8945.848
"9408","12am",2585.549,4036.17938,53164.28689,0,3912.092
"9409","12am",10504.3906,6429.74011,80140.07174,2799.6585,8791.396
"9410","12am",1608.9045,704.58596,27469.15242,573.2856,2909.349
"9411","12am",0,467.19793,31222.62028,0,8764.782
"9412","12am",1340.8544,89.51429,18687.11507,0,1614.878
"9413","12am",327.7541,2415.1109,33598.76497,0,3593.318
"9414","12am",0,370.11316,18618.22008,0,2647.602
"9501","12am",854.1567,1090.76202,538.63373,2040.8204,56624.651
"9502","12am",0,453.73768,390.88681,2505.5242,61736.455
"9503","12am",949.3427,368.69193,378.29466,0,36332.61
"9504","12am",433.7782,1252.55079,499.33604,881.5049,32355.534
"9505","12am",2340.0071,6413.71986,1843.01664,1184.5277,45551.287
"9506","12am",452.1351,2569.3854,807.74482,617.3117,39070.949
"9507","12am",1746.0549,1108.57566,289.92386,1730.1735,51464.72
"9508","12am",2084.1028,1124.61102,444.1001,5431.196,67474.426
"9509","12am",0,287.35374,0,604.6725,36531.496
"9510","12am",291.0841,957.34306,0,769.2668,52011.762
"9511","12am",1919.4326,1088.11382,823.10759,810.9674,49512.518
"9512","12am",966.2732,439.53897,0,853.4675,43728.026
"9513","12am",1448.1527,775.42009,204.32063,0,29531.961
"7501","1pm",115616.1203,22028.22629,19875.74165,22559.3334,44988.579
"7502","1pm",141229.5938,16061.22891,21107.2258,27106.8466,41907.888
"7503","1pm",113776.1133,18314.75382,20533.20213,38851.8159,64796.57
"7504","1pm",72470.2317,14947.80299,7874.15517,5570.0451,20609.253
"7505","1pm",92296.8165,5903.3017,8674.16089,5365.9265,10515.117
"7506","1pm",80141.0194,9378.8258,19920.64683,6422.3656,24480.018
"7507","1pm",103766.364,9149.81258,16976.74388,11329.2753,24938.198
"7508","1pm",67566.7144,5442.35638,10934.89048,11394.489,14248.49
"7509","1pm",120598.4279,10628.4189,13058.15756,28922.9358,34350.676
"7510","1pm",97848.927,8912.22452,9380.73291,14708.7008,25546.773
"7511","1pm",84156.9834,11196.15047,6347.30405,11816.8406,29678.662
"7512","1pm",93914.5272,14842.85883,5534.77849,6307.706,13749.437
"7513","1pm",89866.0283,6243.35434,1815.64412,6717.0781,18457.884
"7514","1pm",89010.501,8877.133,5405.7583,2387.331,8068.521
"7701","1pm",2711.4519,9195.63985,6922.2738,642.8209,91243.854
"7702","1pm",8482.03,33264.32497,32399.62047,1791.733,38401.144
"7703","1pm",2016.0625,8466.90659,1111.93036,575.6947,61429.837
"7704","1pm",485.4187,1384.36495,359.13158,592.6961,60398.653
"7705","1pm",184.8668,148.9833,0,881.5296,31490.479
"7706","1pm",0,0,0,0,33798.768
"7707","1pm",523.438,0,121.84289,0,44434.919
"7708","1pm",0,4263.62114,0,0,39802.308
"7709","1pm",0,485.45964,2384.64584,0,41028.35
"7710","1pm",159.3696,283.19271,1351.59762,0,43711.507
"7711","1pm",1418.2338,102.11974,1251.30711,0,66440.18
"7712","1pm",618.814,0,50.40954,507.1071,46546.087
"7713","1pm",394.4757,0,0,337.354,22617.115
"7714","1pm",1286.1006,0,0,0,54289.716
"7715","1pm",0,0,0,0,28743.239
"7716","1pm",1283.1929,111.58864,2869.81531,0,58900.132
"7801","1pm",373.3561,0,0,2318.0685,43756.488
"7802","1pm",570.1847,653.99703,255.3811,3632.1808,40982.592
"7803","1pm",1695.2148,696.18667,911.13374,1292.8232,66058.673
"7804","1pm",406.9637,91.90116,0,205.0034,26539.807
"7805","1pm",853.4804,191.23141,117.97894,2461.2394,64901.102
"7806","1pm",641.0553,917.16484,1075.63412,511.0705,63117.271
"7807","1pm",761.9716,0,247.33771,0,37901.709
"7808","1pm",714.1212,0,0,296.4036,38487.515
"7809","1pm",630.1947,0,155.65405,693.8831,44553.236
"7810","1pm",0,0,264.14936,0,15111.081
"7811","1pm",2115.7025,275.69525,233.85945,923.7978,48933.922
"7812","1pm",10093.0262,1124.83163,1341.71722,16755.7522,128716.379
"7813","1pm",0,0,74.70248,1054.3793,27981.98
"7814","1pm",0,0,0,0,13434.662
"7815","1pm",526.7219,0,2329.98453,258.1411,24151.308
"7816","1pm",5269.3543,888.20485,765.71377,8421.6237,95356.052
"9101","1pm",4282.6625,106.23789,3265.99788,0,68546.406
"9102","1pm",1049.3767,620.51795,647.28083,0,34329.666
"9103","1pm",0,0,1934.05211,243.2046,46756.304
"9104","1pm",821.2688,212.75883,0,583.4585,30974.441
"9105","1pm",1683.4629,943.43515,897.81783,850.0461,56576.809
"9106","1pm",3155.823,609.52505,1166.74292,734.5333,61289.039
"9107","1pm",0,154.45177,1710.07408,993.0246,52213.562
"9108","1pm",468.8469,1954.22064,1489.28047,323.3225,38202.694
"9109","1pm",1744.1029,238.05163,1197.78209,1093.2196,46363.491
"9110","1pm",0,166.48462,1034.84833,0,44144.738
"9111","1pm",5127.568,1348.33132,1360.47987,2286.9067,55686.421
"9112","1pm",944.2758,345.98996,1655.17283,563.6652,35355.617
"9113","1pm",4930.5724,230.49091,773.8657,8174.2946,66587.61
"9114","1pm",1757.4906,0,2605.15226,1080.9638,32811.279
"9201","1pm",3602.8779,8765.04357,1252.07299,67348.1104,15880.085
"9202","1pm",3687.5323,3463.46315,785.80686,48474.1436,12566.273
"9203","1pm",19389.6904,9864.43035,8077.30629,99672.1483,24088.366
"9204","1pm",10271.2613,4829.76155,5921.59472,76424.1673,30528.945
"9205","1pm",42212.801,11315.44941,9088.62175,91092.236,48857.925
"9206","1pm",8599.8675,4072.02779,1830.65865,64436.0869,19328.423
"9207","1pm",8071.0266,1127.66934,2781.34271,45930.701,10314.787
"9208","1pm",11461.0494,3811.53467,2548.72927,61513.4653,6953.957
"9209","1pm",17670.0069,3118.55958,8412.66593,70999.9512,21374.742
"9210","1pm",11160.1426,856.07647,2987.63179,72822.4461,16111.232
"9211","1pm",7678.6755,3734.21418,3235.31061,45811.3562,3334.627
"9212","1pm",3598.6969,1719.61199,1195.26021,42980.4312,9802.642
"9302","1pm",482.5615,23990.17816,2186.77154,1685.8184,3310.815
"9303","1pm",7256.1279,69783.03977,4447.97223,4439.7936,6712.585
"9304","1pm",13422.9004,83563.79891,5914.94506,4498.5561,11396.667
"9305","1pm",964.0315,50201.83227,891.89282,1274.9256,5114.736
"9306","1pm",4004.4996,61332.09456,1166.33025,946.8438,4273.891
"9307","1pm",0,49339.53035,293.84538,0,2673.838
"9308","1pm",1239.8262,41637.6022,140.75573,889.0241,5576.303
"9309","1pm",5310.671,70566.77774,1973.45826,892.354,15192.045
"9310","1pm",1547.5078,75784.3509,1148.32965,786.4015,3918.233
"9311","1pm",4287.2093,79037.5203,1079.53812,4847.8873,9400.354
"9312","1pm",25565.3524,112660.42894,7787.76807,15538.0265,32520.852
"9402","1pm",7116.6814,3841.19467,72403.59406,5360.5829,6792.373
"9403","1pm",14845.0427,4840.03295,76429.92428,6912.4654,9172.95
"9404","1pm",1066.4634,939.76359,54097.61419,2433.2589,6862.955
"9405","1pm",4095.9338,1369.58971,44900.00663,4232.4071,11289.088
"9406","1pm",3282.6559,3396.61188,68146.22756,2640.7569,9562.181
"9407","1pm",5919.5319,2377.43174,67104.41003,2376.2087,10053.543
"9408","1pm",2330.1423,4179.08539,49807.82456,0,2943.321
"9409","1pm",8925.1127,9865.86028,81620.94427,3756.5299,9699.262
"9410","1pm",1608.9045,704.58596,28158.14809,573.2856,2476.613
"9411","1pm",812.7131,467.19793,29895.26964,0,8895.74
"9412","1pm",1340.8544,89.51429,18215.25858,0,1341.641
"9413","1pm",327.7541,2415.1109,34354.25173,0,4486.115
"9414","1pm",0,370.11316,18835.29175,0,2804.417
"9501","1pm",854.1567,1090.76202,538.63373,3228.5746,56530.879
"9502","1pm",0,453.73768,390.88681,479.8177,60136.18
"9503","1pm",949.3427,368.69193,0,0,37115.549
"9504","1pm",1101.8199,1252.55079,709.6506,881.5049,31366.232
"9505","1pm",2048.6301,5108.20872,1721.17375,741.6063,45515.598
"9506","1pm",227.0622,2031.39326,807.74482,0,39333.466
"9507","1pm",2022.8108,1263.02742,289.92386,1456.7883,53838.56
"9508","1pm",2084.1028,1520.80894,444.1001,4809.8373,69273.422
"9509","1pm",800.5085,287.35374,0,1105.4476,37858.406
"9510","1pm",0,587.77987,0,769.2668,52420.248
"9511","1pm",1919.4326,1088.11382,823.10759,810.9674,50335.011
"9512","1pm",966.2732,703.67768,0,853.4675,42633.9
"9513","1pm",1448.1527,775.42009,204.32063,0,29711.582
"7501","2pm",121426.7539,21639.31004,21903.41792,23501.993,45331.098
"7502","2pm",148956.4706,16827.48342,19670.98556,28338.4438,40791.128
"7503","2pm",114885.3706,17857.91882,19082.78516,39225.4552,62581.547
"7504","2pm",67179.9008,16228.29192,8554.73599,5132.1753,19337.295
"7505","2pm",88128.0927,8231.89445,9289.39306,6806.7895,9919.056
"7506","2pm",76682.951,9311.06374,19423.25856,5816.6321,25069.389
"7507","2pm",100837.9777,8550.30988,16187.24433,11370.6689,25830.76
"7508","2pm",67713.6502,4161.37679,13144.5621,11693.5435,12117.225
"7509","2pm",116300.5726,10540.08782,12797.87398,31393.386,34258.157
"7510","2pm",101411.1026,8221.42011,9076.65606,17313.4781,23872.149
"7511","2pm",81084.04,11188.09742,6347.30405,12873.8288,28541.082
"7512","2pm",93444.4374,13510.7018,4176.54979,6513.8429,14286.088
"7513","2pm",85471.5826,8287.91285,1409.96466,6024.6996,17082.728
"7514","2pm",87061.0226,8082.33076,5669.27474,2008.483,8585.212
"7701","2pm",3105.9276,7501.57305,7620.40674,642.8209,87748.9
"7702","2pm",9953.0098,25226.5639,31657.75213,2287.452,37139.482
"7703","2pm",2978.0558,10384.08215,1735.38584,575.6947,59262.65
"7704","2pm",485.4187,1384.36495,359.13158,592.6961,58226.071
"7705","2pm",184.8668,148.9833,0,881.5296,30764.187
"7706","2pm",0,0,0,0,33813.87
"7707","2pm",523.438,0,121.84289,0,44160
"7708","2pm",262.8305,4635.71114,0,0,41723.186
"7709","2pm",0,485.45964,2527.07324,0,38500.959
"7710","2pm",159.3696,0,2399.95952,0,41566.415
"7711","2pm",1122.1816,0,1813.47473,0,63721.243
"7712","2pm",618.814,0,50.40954,0,45711.928
"7713","2pm",394.4757,0,0,337.354,23340.64
"7714","2pm",1836.4935,0,0,0,54798.786
"7715","2pm",0,455.3972,0,0,28019.067
"7716","2pm",1283.1929,111.58864,3062.98829,0,62993.997
"7801","2pm",373.3561,0,0,2983.7207,44310.401
"7802","2pm",570.1847,287.27022,255.3811,3707.6445,39490.188
"7803","2pm",1865.6099,696.18667,829.67502,2110.0207,66142.802
"7804","2pm",406.9637,91.90116,0,205.0034,27565.511
"7805","2pm",853.4804,191.23141,117.97894,2122.2639,62653.706
"7806","2pm",1403.0269,270.53676,1075.63412,1073.9897,64412.627
"7807","2pm",0,755.39704,247.33771,0,38395.316
"7808","2pm",416.8717,0,0,296.4036,36099.118
"7809","2pm",630.1947,0,155.65405,693.8831,46283.114
"7810","2pm",0,0,264.14936,268.5127,14406.657
"7811","2pm",1734.6941,275.69525,233.85945,627.3212,46283.249
"7812","2pm",10093.0262,1124.83163,1341.71722,14937.3742,134887.755
"7813","2pm",0,0,74.70248,1054.3793,27484.618
"7814","2pm",0,0,0,0,13527.602
"7815","2pm",526.7219,0,427.62209,258.1411,24326.021
"7816","2pm",5357.8852,888.20485,2668.0762,8246.3029,95916.158
"9101","2pm",4282.6625,106.23789,4000.5841,0,67982.445
"9102","2pm",758.4377,851.00887,647.28083,0,33128.829
"9103","2pm",290.939,0,385.96944,243.2046,47895.598
"9104","2pm",821.2688,212.75883,0,583.4585,31011.971
"9105","2pm",1683.4629,943.43515,897.81783,850.0461,57202.129
"9106","2pm",2564.2872,609.52505,670.89788,734.5333,64506.292
"9107","2pm",0,154.45177,1710.07408,993.0246,55005.485
"9108","2pm",468.8469,1954.22064,1512.70316,323.3225,39818.554
"9109","2pm",2041.6599,238.05163,1816.79648,1093.2196,46338.739
"9110","2pm",0,166.48462,826.57279,0,45915.712
"9111","2pm",4628.9545,1348.33132,1631.11648,3644.0476,53324.401
"9112","2pm",1450.9269,345.98996,102.77243,563.6652,33450.642
"9113","2pm",3325.5954,230.49091,2409.03767,7119.9185,65706.833
"9114","2pm",2855.8165,0,1205.91865,1080.9638,32658.366
"9201","2pm",4260.0173,8881.10974,1066.14287,64873.5224,14718.613
"9202","2pm",4508.0122,3872.48519,879.13689,47132.8634,13179.43
"9203","2pm",21553.7271,8517.93563,6602.53418,95146.7868,26557.769
"9204","2pm",10283.6242,6480.75158,6158.81566,74642.6348,32744.56
"9205","2pm",44390.9346,9934.91054,8927.60177,91064.2175,50428.468
"9206","2pm",8788.2691,3752.79959,1830.65865,62581.0452,19293.184
"9207","2pm",9536.3527,1446.27775,3145.269,45422.0455,8450.234
"9208","2pm",12060.6473,3966.54392,2479.47591,59645.3989,7683.8
"9209","2pm",20331.852,3615.83638,9148.40878,70475.4664,20292.929
"9210","2pm",10904.8577,856.07647,3903.73775,73688.9926,15401.455
"9211","2pm",7678.6755,3941.97634,3181.786,45732.058,3574.678
"9212","2pm",3598.6969,1719.61199,988.24536,41545.953,10937.837
"9302","2pm",482.5615,22344.68211,4452.38039,1035.5942,3853.118
"9303","2pm",6802.8464,74386.29585,4447.97223,4137.7658,7189.055
"9304","2pm",13929.4298,80532.1238,7526.21281,4175.9694,12341.387
"9305","2pm",1522.9852,50887.00607,769.46787,1274.9256,4183.986
"9306","2pm",2856.1224,59574.14004,1736.78425,946.8438,4388.507
"9307","2pm",0,49845.246,293.84538,0,2673.838
"9308","2pm",1239.8262,43627.18128,140.75573,667.5161,7166.902
"9309","2pm",6762.703,67433.3984,2013.46866,892.354,14781.618
"9310","2pm",3092.2842,73302.16902,1404.83209,786.4015,3654.361
"9311","2pm",2865.5785,75818.16001,1685.6784,6067.7823,6889.054
"9312","2pm",26500.4888,115325.16039,8136.15417,15265.9884,34673.82
"9402","2pm",6869.9103,3134.40004,70963.48788,5360.5829,6998.868
"9403","2pm",15921.8199,4840.03295,75328.00689,8131.4761,9579.494
"9404","2pm",959.3474,635.45943,54502.01711,1981.0544,7673.056
"9405","2pm",4506.8838,1369.58971,45466.0826,4932.2586,12302.198
"9406","2pm",3070.7229,3396.61188,69476.14937,2640.7569,8612.96
"9407","2pm",7283.8245,3078.05094,66116.5427,2376.2087,10282.771
"9408","2pm",2469.0172,3361.67373,50284.50618,0,2647.942
"9409","2pm",10567.8042,8770.46111,74467.43682,4569.0892,9065.54
"9410","2pm",1608.9045,704.58596,27012.58689,573.2856,2473.313
"9411","2pm",812.7131,467.19793,27715.24399,0,8265.162
"9412","2pm",697.2478,89.51429,19009.74218,0,1341.641
"9413","2pm",327.7541,5019.73752,32937.55191,0,4486.115
"9414","2pm",0,370.11316,17643.56413,0,3076.357
"9501","2pm",854.1567,1328.678,538.63373,3228.5746,54968.784
"9502","2pm",0,453.73768,390.88681,1122.2851,60544.811
"9503","2pm",949.3427,368.69193,183.92644,0,35316.373
"9504","2pm",1693.9947,1252.55079,709.6506,881.5049,31129.908
"9505","2pm",1884.6478,5719.25402,1721.17375,741.6063,45269.777
"9506","2pm",227.0622,1758.74748,807.74482,672.5645,35208.123
"9507","2pm",1434.206,1321.53224,0,1456.7883,56883.68
"9508","2pm",2084.1028,1366.31586,444.1001,5962.4869,70879.105
"9509","2pm",935.632,287.35374,0,1014.2051,33877.113
"9510","2pm",0,587.77987,0,769.2668,54512.921
"9511","2pm",1919.4326,1336.03531,823.10759,810.9674,46391.884
"9512","2pm",966.2732,848.56101,0,1058.4709,40966.105
"9513","2pm",442.0569,775.42009,204.32063,0,27640.14
"7501","3pm",123526.8828,22723.35275,21800.18835,23610.3376,46717.938
"7502","3pm",160302.4991,18995.63007,19206.66827,27758.7401,41828.954
"7503","3pm",119731.5554,19535.2481,20459.44507,41667.4732,60923.465
"7504","3pm",66759.5323,14591.09238,9133.56412,6155.9695,19284.056
"7505","3pm",85096.6055,5695.73394,9410.91198,6586.5597,10066.451
"7506","3pm",74994.0127,8856.47914,15393.24848,5424.0326,24444.723
"7507","3pm",101603.5595,7481.28834,18404.73214,11259.5176,27611.388
"7508","3pm",66604.238,4132.95685,12149.76476,12556.8171,14949.525
"7509","3pm",112636.12,9947.71609,12589.30217,32362.1933,32110.222
"7510","3pm",103502.6551,7938.22898,7508.37392,16223.5215,23634.576
"7511","3pm",81258.819,10129.36898,7300.88347,12199.8505,26170.037
"7512","3pm",91875.8076,12977.95669,3347.93957,6751.1386,15220.869
"7513","3pm",82406.991,6439.91176,2785.55773,5365.6648,17026.271
"7514","3pm",85308.8074,9740.98531,4929.13987,2773.0885,8771.41
"7701","3pm",3844.0228,8251.35069,8007.09152,642.8209,90037.682
"7702","3pm",10781.3346,28672.83143,31985.79546,2287.452,38846.6
"7703","3pm",2978.0558,10512.03731,1735.38584,469.3699,60710.153
"7704","3pm",485.4187,1384.36495,591.67676,231.0786,59830.972
"7705","3pm",184.8668,148.9833,0,1243.1472,30886.15
"7706","3pm",0,0,373.36861,0,34019.374
"7707","3pm",523.438,0,172.25243,0,41788.608
"7708","3pm",1152.2284,3481.11426,0,0,41170.819
"7709","3pm",0,485.45964,2627.37961,0,39631.47
"7710","3pm",159.3696,0,2278.75769,0,40421.45
"7711","3pm",1765.7882,0,1995.92759,0,64624.692
"7712","3pm",191.8657,0,0,0,44327.958
"7713","3pm",394.4757,0,0,337.354,24225.684
"7714","3pm",2263.4418,0,0,0,57168.667
"7715","3pm",0,455.3972,0,0,26619.553
"7716","3pm",1283.1929,111.58864,3142.25192,0,61856.569
"7801","3pm",373.3561,0,327.83692,2980.1707,44618.682
"7802","3pm",570.1847,287.27022,662.72121,3435.2202,38287.422
"7803","3pm",1865.6099,696.18667,829.67502,3000.0999,67940.186
"7804","3pm",406.9637,91.90116,0,205.0034,24213.327
"7805","3pm",1615.452,191.23141,117.97894,2341.404,62486.664
"7806","3pm",641.0553,270.53676,1075.63412,511.0705,61974.549
"7807","3pm",0,755.39704,247.33771,0,40000.326
"7808","3pm",416.8717,0,0,296.4036,35759.243
"7809","3pm",630.1947,0,155.65405,693.8831,49321.594
"7810","3pm",0,0,264.14936,268.5127,13964.348
"7811","3pm",1131.7505,275.69525,233.85945,1880.1803,45463.447
"7812","3pm",10065.0446,1610.13775,1191.52749,15122.7521,135142.894
"7813","3pm",0,0,74.70248,1287.5495,26281.565
"7814","3pm",0,0,0,0,13576.305
"7815","3pm",354.1459,520.21558,427.62209,258.1411,23477.206
"7816","3pm",5357.8852,888.20485,2668.0762,8342.1356,95962.997
"9101","3pm",4282.6625,106.23789,3359.37105,0,70798.261
"9102","3pm",1049.3767,620.51795,647.28083,0,33830.83
"9103","3pm",0,0,385.96944,243.2046,47758.967
"9104","3pm",821.2688,0,329.366,583.4585,28825.701
"9105","3pm",1683.4629,694.58359,897.81783,850.0461,57809.726
"9106","3pm",2564.2872,0,811.7707,734.5333,62951.145
"9107","3pm",0,154.45177,2112.79728,1316.3471,52684.649
"9108","3pm",468.8469,1954.22064,1789.6538,0,39191.615
"9109","3pm",2041.6599,238.05163,1816.79648,1136.5989,47159.542
"9110","3pm",0,413.55553,826.57279,0,43514.189
"9111","3pm",4180.4151,1348.33132,2302.88963,3756.5951,51121.805
"9112","3pm",1450.9269,0,102.77243,563.6652,37650.284
"9113","3pm",4048.1564,230.49091,2492.65774,8067.0877,60572.228
"9114","3pm",2855.8165,0,1462.21873,1373.8537,33839.296
"9201","3pm",4342.2893,9203.10595,799.26127,66929.6051,13280.592
"9202","3pm",3382.1073,4222.05506,920.16915,50592.3104,12339.53
"9203","3pm",20423.1748,8262.8552,6677.3012,100041.8995,25165.513
"9204","3pm",10937.557,6769.13702,5370.53407,72740.6513,32726.144
"9205","3pm",42171.6218,9585.24321,8702.31095,90350.6325,50605.254
"9206","3pm",8898.5164,3830.11601,1925.05002,60552.9666,17459.434
"9207","3pm",8385.5683,1568.17845,3581.50514,41047.0051,9028.856
"9208","3pm",12966.656,3966.54392,1713.66267,62796.4349,8193.67
"9209","3pm",19426.6936,3094.57657,8393.97771,70339.545,21415.545
"9210","3pm",9537.5999,488.66661,5284.97126,70227.4257,17130.014
"9211","3pm",6651.9973,4211.28675,3068.0643,47314.6819,2871.46
"9212","3pm",4417.7412,1719.61199,1388.94095,40800.2927,9816.615
"9302","3pm",482.5615,23226.90529,4452.38039,545.7867,3560.105
"9303","3pm",7251.74,74014.28816,4097.26436,3780.5559,7403.324
"9304","3pm",14540.7407,83061.28711,8100.38315,4699.252,12832.669
"9305","3pm",1522.9852,52007.0357,769.46787,1274.9256,3897.038
"9306","3pm",1306.4035,61995.51705,2776.23787,653.954,4155.954
"9307","3pm",0,48737.31293,1926.43235,0,2947.438
"9308","3pm",1239.8262,42240.33763,0,667.5161,7910.723
"9309","3pm",5220.0178,62932.5357,2013.46866,892.354,17084.98
"9310","3pm",3275.43,72554.17372,1148.32965,786.4015,3370.797
"9311","3pm",2865.5785,80437.50713,1439.0382,4624.5634,8383.353
"9312","3pm",26222.3701,118767.03895,9234.44874,16479.0647,35109.677
"9402","3pm",7114.154,4159.61207,68969.51943,6295.7031,6292.121
"9403","3pm",18080.3844,4482.77953,71871.01484,6314.2223,9465.238
"9404","3pm",1361.1922,635.45943,53899.16845,1274.5878,10801.446
"9405","3pm",3529.851,1230.42375,44725.71169,5120.7305,12195.771
"9406","3pm",3070.7229,3791.8549,69593.67821,2640.7569,8922.789
"9407","3pm",5737.7369,3205.80399,71015.65573,2669.0985,9411.757
"9408","3pm",3884.9554,3361.67373,48353.11097,539.3002,4142.945
"9409","3pm",9602.2182,10071.81211,76121.16352,4717.7177,9116.219
"9410","3pm",1608.9045,704.58596,25833.38299,573.2856,2813.085
"9411","3pm",330.6771,1249.6933,28206.01196,0,9394.919
"9412","3pm",697.2478,0,18027.8367,0,1824.095
"9413","3pm",327.7541,2415.1109,33454.28862,0,4067.065
"9414","3pm",0,816.21514,16721.30702,0,3573.449
"9501","3pm",854.1567,903.19926,538.63373,3228.5746,56522.363
"9502","3pm",0,453.73768,0,816.728,64594.302
"9503","3pm",949.3427,368.69193,183.92644,0,35198.162
"9504","3pm",1693.9947,493.56232,709.6506,881.5049,32040.28
"9505","3pm",1884.6478,5867.60786,1532.59354,741.6063,42876.919
"9506","3pm",227.0622,1521.40351,807.74482,0,35711.595
"9507","3pm",1836.0508,2195.23242,0,2379.6255,54322.476
"9508","3pm",2389.0906,1366.31586,1859.79739,5944.3214,70357.843
"9509","3pm",935.632,416.3248,0,1810.8705,35953.176
"9510","3pm",0,304.58716,0,769.2668,52851.734
"9511","3pm",1919.4326,1620.36792,823.10759,1483.5319,46727.57
"9512","3pm",966.2732,1213.78241,0,1058.4709,43535.823
"9513","3pm",442.0569,775.42009,204.32063,0,26585.725
"7501","4pm",126312.6547,20107.38921,26030.03,24086.7609,43974.084
"7502","4pm",155845.3397,19514.37502,17071.9171,26998.9973,40628.307
"7503","4pm",117637.8602,16913.01587,19931.3906,40589.5693,58904.799
"7504","4pm",66442.8799,13905.90762,9732.4728,6874.3175,17511.241
"7505","4pm",91421.0657,6143.26,7823.2749,5853.5295,7744.701
"7506","4pm",72948.8293,9375.91887,21459.2606,4642.909,22668.338
"7507","4pm",99244.5175,7128.8753,17029.2275,12962.2731,27928.084
"7508","4pm",66603.8704,4335.06588,8828.7572,11906.5658,12235.032
"7509","4pm",113520.9632,7198.72093,12332.1123,30469.8102,28820.469
"7510","4pm",97552.8428,5344.37844,7582.3377,17163.3034,19700.672
"7511","4pm",83422.8613,8786.46215,6957.4138,9535.5847,20111.056
"7512","4pm",94081.5282,9801.88041,2890.2828,6404.552,13433.791
"7513","4pm",82420.898,7859.32496,2785.5577,5329.676,15477.943
"7514","4pm",88333.0224,11090.53175,3822.9236,2433.2313,6715.717
"7701","4pm",3844.0228,9252.23436,7392.5042,510.6205,89217.181
"7702","4pm",8374.6868,31329.02902,30827.6178,1948.5204,38166.733
"7703","4pm",1724.6856,8874.07848,596.1659,469.3699,59229.252
"7704","4pm",485.4187,970.28977,359.1316,231.0786,63452.4
"7705","4pm",184.8668,148.9833,0,1243.1472,30575.809
"7706","4pm",0,0,0,0,34873.468
"7707","4pm",523.438,0,298.1964,0,41926.983
"7708","4pm",262.8305,3328.19078,379.7802,0,40877.899
"7709","4pm",0,768.65236,2542.8182,0,40540.148
"7710","4pm",159.3696,0,3025.9298,0,40905.764
"7711","4pm",1765.7882,0,1349.9976,0,62599.509
"7712","4pm",191.8657,0,204.3206,0,44468.188
"7713","4pm",394.4757,0,0,0,24828.865
"7714","4pm",2263.4418,0,0,0,58077.099
"7715","4pm",0,455.3972,0,0,26342.937
"7716","4pm",1283.1929,111.58864,3136.2705,0,64586.483
"7801","4pm",373.3561,0,0,853.7574,45087.319
"7802","4pm",570.1847,287.27022,662.7212,3243.3617,37922.215
"7803","4pm",1865.6099,696.18667,829.675,2055.2836,65896.555
"7804","4pm",406.9637,91.90116,0,205.0034,25089.499
"7805","4pm",853.4804,191.23141,117.9789,2241.2563,59167.753
"7806","4pm",641.0553,270.53676,1075.6341,511.0705,59262.425
"7807","4pm",0,755.39704,247.3377,0,42192.233
"7808","4pm",416.8717,0,0,296.4036,35441.19
"7809","4pm",630.1947,0,155.654,693.8831,51671.483
"7810","4pm",0,0,264.1494,268.5127,14538.637
"7811","4pm",1777.5944,275.69525,233.8594,662.4482,49048.347
"7812","4pm",9221.571,1443.44004,1191.5275,16490.1441,123745.073
"7813","4pm",245.6854,0,0,1287.5495,24341.028
"7814","4pm",0,0,0,0,14149.957
"7815","4pm",354.1459,520.21558,427.6221,258.1411,22818.783
"7816","4pm",5357.8852,888.20485,765.7138,8722.6949,100443.382
"9101","4pm",3454.8272,106.23789,3169.5748,0,67038.839
"9102","4pm",1049.3767,620.51795,647.2808,0,32938.407
"9103","4pm",697.337,0,385.9694,243.2046,48411.868
"9104","4pm",821.2688,0,329.366,583.4585,34238.721
"9105","4pm",1683.4629,694.58359,897.8178,850.0461,58393.889
"9106","4pm",2564.2872,0,811.7707,235.8842,63754.461
"9107","4pm",0,154.45177,1395.9083,1316.3471,51818.436
"9108","4pm",468.8469,1954.22064,1449.1927,619.6784,38264.907
"9109","4pm",882.7559,238.05163,1816.7965,833.834,49078.111
"9110","4pm",0,413.55553,826.5728,0,44857.735
"9111","4pm",3737.7705,1348.33132,2038.0365,3145.5322,52012.208
"9112","4pm",1450.9269,0,102.7724,563.6652,37761.755
"9113","4pm",4048.1564,230.49091,2492.6577,7117.2205,60334.457
"9114","4pm",2855.8165,0,1462.2187,421.9277,34617.46
"9201","4pm",4592.0681,9972.16133,799.2613,66886.1571,12129.591
"9202","4pm",4225.8584,3872.48519,645.2774,49356.7622,11084.405
"9203","4pm",22704.6493,7082.57839,6233.0894,97527.7894,23581.047
"9204","4pm",11581.452,6089.44591,4976.2823,75790.0979,31002.673
"9205","4pm",41623.2934,9109.01629,8254.0555,87569.5455,51017.865
"9206","4pm",7390.9496,3475.01457,1395.8446,62053.0445,16116.857
"9207","4pm",9218.4035,1896.99007,3103.6643,44450.151,9742.161
"9208","4pm",12418.5964,3696.68654,1481.628,58589.7124,6593.442
"9209","4pm",17454.8216,3094.57657,7803.6117,75573.8973,18758.816
"9210","4pm",9962.0425,1614.56782,5583.0241,71500.4264,15737.472
"9211","4pm",5472.6895,3222.34284,3104.5912,47112.175,3543.947
"9212","4pm",3541.3509,961.12065,1107.5868,40292.0148,11259.41
"9302","4pm",482.5615,26192.41647,5409.3683,545.7867,1561.632
"9303","4pm",7785.4298,81147.44962,4062.1194,3170.7365,7846.084
