"district","hour","rev1","rev2","rev3","rev4"
"7804","1pm",18.343824,36.63732,32.627155,12.391699
"7805","1pm",15.237564,38.16906,26.180662,20.4127168
"7806","1pm",21.538593,43.01486,26.099067,9.3474824
"7807","1pm",42.731484,28.08049,27.197761,1.9902663
"7808","1pm",32.889101,36.92004,15.733341,14.4575147
"7809","1pm",18.154954,31.34831,39.018915,11.4778184
"7810","1pm",12.020439,39.56052,25.858868,22.5601704
"7811","1pm",10.621519,25.31561,32.472887,31.5899869
"7812","1pm",9.927221,30.25125,30.419179,29.4023524
"7813","1pm",13.522759,27.07811,30.198868,29.20026
"7814","1pm",15.083695,38.99129,27.460589,18.4644256
"7815","1pm",15.161353,45.27875,23.960322,15.5995752
"7816","1pm",13.498299,33.71722,30.150524,22.6339611
"9101","1pm",28.659722,35.17018,22.129886,14.0402094
"9102","1pm",13.486387,37.14557,30.020446,19.3475936
"9103","1pm",29.795999,37.99902,22.022762,10.1822151
"9104","1pm",25.90899,36.4669,24.992053,12.6320596
"9105","1pm",15.063278,42.7275,27.106163,15.1030578
"9106","1pm",32.458248,23.67425,26.790639,17.0768625
"9107","1pm",25.572403,32.95414,31.674121,9.7993379
"9108","1pm",21.304644,42.18226,22.139369,14.3737244
"9109","1pm",21.51676,39.5866,20.90853,17.9881114
"9110","1pm",36.476608,31.13792,18.309299,14.0761686
"9111","1pm",12.095635,36.56414,32.117383,19.2228446
"9112","1pm",19.112274,42.6785,23.663583,14.5456403
"9113","1pm",14.036721,29.9549,35.768104,20.24028
"9114","1pm",10.979935,20.33637,48.867582,19.8161115
"9201","1pm",31.8257,37.03842,22.301204,8.8346753
"9202","1pm",21.045659,31.24557,20.055031,27.6537383
"9203","1pm",22.464109,26.82073,28.606943,22.1082223
"9204","1pm",19.774834,31.49359,30.150857,18.5807185
"9205","1pm",11.695021,20.0904,29.666026,38.5485489
"9206","1pm",12.692909,26.91961,34.74241,25.6450672
"9207","1pm",11.399206,22.62693,27.017997,38.9558655
"9208","1pm",14.279454,31.65748,26.199304,27.8637582
"9209","1pm",10.162002,33.16344,30.764551,25.9100096
"9210","1pm",17.609352,28.74091,34.12764,19.5220982
"9211","1pm",21.19975,40.62426,20.665616,17.5103738
"9212","1pm",15.943819,35.36029,26.153891,22.5420042
"9302","1pm",24.367508,39.85171,27.326122,8.4546559
"9303","1pm",35.029659,38.06364,19.441338,7.465359
"9304","1pm",32.790297,36.41737,20.852106,9.9402223
"9305","1pm",48.293544,29.41805,14.25874,8.0296625
"9306","1pm",21.58647,48.60571,23.834475,5.9733411
"9307","1pm",39.818685,33.96789,18.995428,7.2179981
"9308","1pm",34.440219,37.50386,22.779006,5.2769155
"9309","1pm",37.609208,34.28031,17.717875,10.3926053
"9310","1pm",35.004299,39.85217,20.183388,4.9601412
"9311","1pm",51.62086,34.08653,11.237467,3.0551482
"9312","1pm",28.573824,36.4256,20.424436,14.5761438
"9402","1pm",28.918776,46.15162,16.869778,8.0598283
"9403","1pm",28.267761,37.67701,24.78778,9.267452
"9404","1pm",29.583628,42.86675,20.379445,7.1701741
"9405","1pm",20.977073,37.29286,24.07576,17.6543101
"9406","1pm",25.503344,42.85628,20.209843,11.4305283
"9407","1pm",21.62418,30.73058,32.549058,15.0961845
"9408","1pm",9.561547,42.78897,28.906317,18.7431685
"9409","1pm",16.464497,36.12506,31.026362,16.3840774
"9410","1pm",13.411653,49.33431,17.461682,19.7923584
"9411","1pm",34.797732,43.12637,14.146379,7.929515
"9412","1pm",27.194803,45.56097,19.331182,7.9130466
"9413","1pm",44.106743,37.55124,17.994173,0.3478448
"9414","1pm",12.31658,36.50711,30.98693,20.1893753
"9501","1pm",28.392367,34.30075,28.779993,8.5268925
"9502","1pm",31.33489,35.78936,24.719428,8.1563184
"9503","1pm",26.105108,40.25368,22.611954,11.0292576
"9504","1pm",29.487888,27.57578,29.144463,13.791872
"9505","1pm",24.273908,39.99371,27.80675,7.9256345
"9506","1pm",35.492951,41.9394,15.436718,7.1309294
"9507","1pm",34.8375,53.65112,7.657534,3.8538499
"9508","1pm",29.632901,42.8249,18.176906,9.3652903
"9509","1pm",22.659586,36.09882,20.053455,21.1881436
"9510","1pm",23.084851,32.37531,26.901626,17.6382134
"9511","1pm",17.794037,40.35075,32.70321,9.1520078
"9512","1pm",26.195609,38.22254,25.230301,10.3515533
"9513","1pm",12.444281,47.69881,27.460953,12.3959514
"7501","2pm",13.274445,25.86094,30.787717,30.0768986
"7502","2pm",16.897537,27.44387,23.112324,32.5462672
"7503","2pm",14.142363,25.61584,29.991047,30.2507452
"7504","2pm",23.470322,37.72667,22.7123,16.0907111
"7505","2pm",20.539205,33.45707,27.81864,18.1850834
"7506","2pm",20.724417,32.72725,25.773779,20.774549
"7507","2pm",23.605635,29.13374,26.508835,20.7517883
"7508","2pm",14.614687,30.67695,32.246318,22.4620505
"7509","2pm",12.84713,30.96045,25.694135,30.4982825
"7510","2pm",14.690397,29.23929,24.011395,32.0589167
"7511","2pm",14.993953,30.82204,29.320905,24.8631061
"7512","2pm",37.79337,31.26752,19.4822,11.4569147
"7513","2pm",31.145883,28.98247,23.574464,16.2971837
"7514","2pm",31.854682,33.64327,20.632261,13.8697839
"7701","2pm",20.696516,46.34791,26.518015,6.4375588
"7702","2pm",15.767251,37.30883,31.38802,15.5358954
"7703","2pm",20.329555,37.49129,31.525695,10.6534646
"7704","2pm",27.027998,45.47413,18.554978,8.9428994
"7705","2pm",18.454193,50.6687,28.028234,2.8488697
"7706","2pm",22.650694,51.51005,21.286721,4.5525387
"7707","2pm",18.463417,59.83644,16.252534,5.4476073
"7708","2pm",18.021872,46.93712,25.602405,9.4386023
"7709","2pm",15.303844,57.3008,23.495735,3.899626
"7710","2pm",12.95985,54.56045,21.758531,10.7211699
"7711","2pm",32.490986,44.24088,17.469379,5.798756
"7712","2pm",28.893549,29.57021,29.73087,11.805374
"7713","2pm",40.424754,34.16261,17.136286,8.2763487
"7714","2pm",27.153737,31.98823,31.423233,9.4348005
"7715","2pm",32.339434,48.3302,16.844536,2.4858279
"7716","2pm",20.02175,46.53932,23.650656,9.7882776
"7801","2pm",10.162177,36.74213,23.575709,29.5199826
"7802","2pm",18.754266,20.09513,20.190613,40.9599946
"7803","2pm",12.930203,28.66661,32.556343,25.8468434
"7804","2pm",17.982351,43.08981,25.31978,13.6080634
"7805","2pm",16.545281,35.37612,25.83912,22.2394785
"7806","2pm",21.455662,41.80304,28.169274,8.5720253
"7807","2pm",44.712243,26.15814,25.262167,3.8674472
"7808","2pm",33.967209,36.9962,15.954287,13.0823006
"7809","2pm",20.741685,29.7206,37.943778,11.5939344
"7810","2pm",11.018705,39.4401,26.899674,22.6415214
"7811","2pm",9.946057,25.92497,34.341125,29.7878469
"7812","2pm",10.649365,30.36065,30.268214,28.721773
"7813","2pm",14.826617,27.54792,29.784132,27.84133
"7814","2pm",16.588296,37.50522,27.522083,18.3844045
"7815","2pm",16.414728,40.28434,25.801177,17.4997513
"7816","2pm",13.039814,33.30316,32.233574,21.4234553
"9101","2pm",26.643469,35.00861,23.902395,14.445523
"9102","2pm",15.216263,37.3579,30.795223,16.6306093
"9103","2pm",32.079826,33.19667,23.11249,11.6110181
"9104","2pm",26.062873,37.64138,24.682959,11.612789
"9105","2pm",15.806999,43.27504,25.45224,15.4657173
"9106","2pm",30.654262,27.48587,25.906954,15.9529151
"9107","2pm",28.035923,34.07324,29.96928,7.921557
"9108","2pm",19.963382,41.09866,25.391564,13.5463966
"9109","2pm",21.501025,35.76732,25.211881,17.5197708
"9110","2pm",38.68822,30.95148,16.028644,14.3316556
"9111","2pm",12.645823,37.08916,31.698447,18.5665691
"9112","2pm",17.423888,39.64,28.857174,14.078935
"9113","2pm",12.137148,28.43737,37.843694,21.5817874
"9114","2pm",10.383071,21.48161,45.229552,22.9057695
"9201","2pm",30.773075,35.13066,23.477744,10.6185178
"9202","2pm",18.874257,32.23543,20.370641,28.5196717
"9203","2pm",21.579715,28.78695,27.644593,21.9887431
"9204","2pm",17.591615,30.93901,32.926549,18.5428291
"9205","2pm",14.182045,20.17857,29.408379,36.231002
"9206","2pm",12.811314,24.90867,33.754283,28.5257374
"9207","2pm",10.888407,27.79066,24.087461,37.2334737
"9208","2pm",14.465922,32.47253,25.92474,27.1368121
"9209","2pm",10.911007,30.82895,32.784272,25.4757671
"9210","2pm",17.633013,28.67892,34.340019,19.3480475
"9211","2pm",22.9035,40.1792,18.329622,18.587682
"9212","2pm",15.64133,36.26182,25.026597,23.0702564
"9302","2pm",25.456069,32.82176,35.72997,5.9922018
"9303","2pm",37.529913,33.75468,21.713476,7.0019352
"9304","2pm",30.074141,36.09694,23.700522,10.1283958
"9305","2pm",44.327533,31.30075,16.192186,8.1795297
"9306","2pm",23.996052,52.66059,17.450585,5.8927756
"9307","2pm",38.473993,33.22064,21.485445,6.8199222
"9308","2pm",34.20668,38.53183,22.339292,4.9222028
"9309","2pm",37.566682,34.46518,17.637249,10.3308866
"9310","2pm",36.421055,41.64008,17.499632,4.4392335
"9311","2pm",50.122217,36.39878,11.97772,1.5012794
"9312","2pm",28.268653,35.83982,19.616574,16.2749562
"9402","2pm",29.293161,45.29239,17.145072,8.2693777
"9403","2pm",27.356705,36.96694,26.019614,9.6567376
"9404","2pm",28.925049,40.39015,21.263127,9.4216705
"9405","2pm",22.285014,36.51207,23.668099,17.5348214
"9406","2pm",24.751945,43.7939,19.784976,11.6691826
"9407","2pm",22.85033,31.82488,31.900566,13.4242196
"9408","2pm",10.060782,38.24922,30.775101,20.914901
"9409","2pm",18.735077,36.45198,28.838506,15.9744328
"9410","2pm",11.772513,48.83692,20.389501,19.0010623
"9411","2pm",34.531033,46.70191,11.868923,6.8981302
"9412","2pm",30.152965,42.39883,19.029509,8.4186975
"9413","2pm",42.042783,43.69304,13.926602,0.3375778
"9414","2pm",9.928436,39.22981,32.803481,18.0382736
"9501","2pm",29.305272,32.9999,28.713626,8.9811998
"9502","2pm",32.371201,36.05501,23.919308,7.6544775
"9503","2pm",25.987601,41.48996,21.855298,10.6671405
"9504","2pm",24.900189,29.26467,29.947765,15.8873732
"9505","2pm",24.182258,38.33166,28.81346,8.6726237
"9506","2pm",43.615122,36.79304,15.354769,4.2370639
"9507","2pm",35.352053,50.61107,8.565105,5.4717753
"9508","2pm",28.200493,41.7281,18.843111,11.2282976
"9509","2pm",22.064534,35.65516,19.768097,22.5122124
"9510","2pm",22.587843,32.17569,28.255829,16.9806355
"9511","2pm",16.547999,43.17318,33.337808,6.941009
"9512","2pm",29.738819,34.85582,27.939221,7.466143
"9513","2pm",13.369047,45.9552,26.916771,13.7589773
"7501","3pm",13.264546,26.24705,31.76269,28.725715
"7502","3pm",15.046243,27.18143,23.28862,34.483701
"7503","3pm",13.807197,25.69394,31.09358,29.405284
"7504","3pm",23.581792,36.57312,24.85313,14.991959
"7505","3pm",20.923406,34.48045,27.13205,17.464097
"7506","3pm",17.007568,35.02776,25.89816,22.066513
"7507","3pm",23.153882,31.62965,25.17913,20.037343
"7508","3pm",16.402781,28.38024,31.06806,24.148917
"7509","3pm",11.803511,29.82619,26.90476,31.465539
"7510","3pm",15.37135,27.75034,23.83441,33.043902
"7511","3pm",18.072988,30.05192,27.27616,24.598927
"7512","3pm",37.182715,32.07194,19.43306,11.312287
"7513","3pm",32.02222,32.52048,22.6278,12.829504
"7514","3pm",30.044615,36.17865,20.17608,13.600656
"7701","3pm",16.592969,48.77701,27.16555,7.464478
"7702","3pm",17.150773,41.35265,27.1282,14.368369
"7703","3pm",22.040619,36.04046,29.36405,12.554869
"7704","3pm",28.976424,44.8607,19.14106,7.021814
"7705","3pm",18.993221,49.39694,27.24567,4.364177
"7706","3pm",22.322853,51.94805,21.80445,3.924648
"7707","3pm",20.078035,57.05258,16.1545,6.714881
"7708","3pm",18.251524,46.10341,28.84772,6.797344
"7709","3pm",13.987089,57.59407,24.42154,3.997298
"7710","3pm",14.033036,56.66341,17.93865,11.364902
"7711","3pm",36.855349,39.01934,17.643,6.482308
"7712","3pm",31.519355,28.81885,29.15806,10.503742
"7713","3pm",40.994106,35.51894,16.83293,6.65403
"7714","3pm",24.358869,34.45192,30.84523,10.343981
"7715","3pm",33.807872,47.33274,15.27843,3.580966
"7716","3pm",18.004545,47.95323,25.30462,8.737606
"7801","3pm",10.855213,36.74208,23.08211,29.32059
"7802","3pm",17.622045,22.52982,21.35113,38.497008
"7803","3pm",12.885722,26.90552,32.98241,27.226356
"7804","3pm",17.531934,40.39965,27.99944,14.068977
"7805","3pm",16.523532,37.98514,27.36553,18.125792
"7806","3pm",20.842134,45.71596,24.6676,8.774309
"7807","3pm",42.064392,27.03062,27.82098,3.084009
"7808","3pm",35.177566,32.88938,18.71786,13.2152
"7809","3pm",22.577378,27.57455,32.20737,17.640705
"7810","3pm",10.885593,39.95934,26.0739,23.081167
"7811","3pm",9.740635,28.12169,33.24476,28.892916
"7812","3pm",9.061463,31.96186,29.88256,29.09412
"7813","3pm",16.482897,26.64851,28.06361,28.804983
"7814","3pm",14.706757,39.20156,28.50894,17.582751
"7815","3pm",16.480459,40.56413,27.17499,15.780421
"7816","3pm",12.186894,33.81412,31.41138,22.587614
"9101","3pm",28.427048,31.77948,23.8602,15.933269
"9102","3pm",11.870452,40.93816,30.27282,16.918568
"9103","3pm",33.161367,32.86693,23.42435,10.547357
"9104","3pm",24.226428,37.86379,26.10303,11.80675
"9105","3pm",18.904291,40.76644,22.89574,17.433537
"9106","3pm",29.72229,28.20274,26.6161,15.458867
"9107","3pm",22.247852,36.48766,31.05372,10.210765
"9108","3pm",21.650693,40.53023,24.5348,13.284282
"9109","3pm",22.48656,34.75834,25.51463,17.240463
"9110","3pm",38.412823,32.31776,17.51092,11.758498
"9111","3pm",11.409923,37.82341,31.78662,18.980049
"9112","3pm",17.352735,36.33069,29.14108,17.175501
"9113","3pm",10.784987,29.78502,38.01629,21.413704
"9114","3pm",10.338909,21.34007,45.36721,22.953805
"9201","3pm",30.496444,34.71817,23.46272,11.322664
"9202","3pm",21.501603,31.19153,19.38633,27.920533
"9203","3pm",21.078364,28.9196,26.77585,23.226187
"9204","3pm",16.111302,32.09287,32.77252,19.023308
"9205","3pm",13.166776,19.1438,30.20797,37.481455
"9206","3pm",13.6225,26.16995,34.20136,26.006188
"9207","3pm",11.306523,26.135,26.3561,36.202369
"9208","3pm",15.015894,31.11847,27.13051,26.735127
"9209","3pm",10.848175,32.67076,30.94481,25.536261
"9210","3pm",20.077371,27.45613,33.32904,19.137451
"9211","3pm",27.647552,38.82385,18.68004,14.848565
"9212","3pm",17.656841,34.53441,22.78307,25.025679
"9302","3pm",26.688637,34.46738,32.73809,6.105888
"9303","3pm",36.360877,35.46272,21.60718,6.569221
"9304","3pm",32.214013,33.63554,23.32825,10.822196
"9305","3pm",43.345844,33.83335,14.99727,7.823531
"9306","3pm",21.767123,52.94539,20.34263,4.944854
"9307","3pm",38.731008,31.09721,22.67531,7.496477
"9308","3pm",35.076716,39.22752,23.15934,2.536424
"9309","3pm",38.436856,35.17277,16.99976,9.390621
"9310","3pm",34.579777,42.00454,19.70743,3.708252
"9311","3pm",49.649818,36.02045,12.2093,2.120428
"9312","3pm",29.049548,35.56952,19.89994,15.480999
"9402","3pm",30.370206,44.39585,18.75286,6.481091
"9403","3pm",25.496729,38.26693,27.47286,8.763481
"9404","3pm",28.72973,37.84154,20.22419,13.204539
"9405","3pm",22.533345,36.53108,23.06375,17.871826
"9406","3pm",24.296713,44.97253,19.08167,11.649095
"9407","3pm",26.206002,29.17173,31.93396,12.688309
"9408","3pm",10.591815,36.24236,31.67425,21.491574
"9409","3pm",20.858189,34.17682,29.91767,15.047321
"9410","3pm",11.51922,46.20799,21.87009,20.402707
"9411","3pm",36.513028,43.6307,12.9647,6.891569
"9412","3pm",27.594638,40.93906,23.89359,7.572714
"9413","3pm",47.351746,38.05589,14.23236,0.360002
"9414","3pm",10.880296,38.25393,35.89007,14.975701
"9501","3pm",28.917257,34.61199,27.69085,8.779907
"9502","3pm",31.113243,37.11656,25.50952,6.260684
"9503","3pm",25.060467,42.90521,19.94375,12.090574
"9504","3pm",24.232752,28.7653,32.03242,14.969529
"9505","3pm",23.378555,39.56025,28.03161,9.029585
"9506","3pm",42.839662,37.05262,15.7098,4.397923
"9507","3pm",35.29542,48.0806,10.8052,5.818776
"9508","3pm",28.65931,40.98325,17.62678,12.730657
"9509","3pm",23.956289,35.28469,21.31067,19.448352
"9510","3pm",23.033075,35.28013,26.9393,14.747499
"9511","3pm",17.505046,41.75922,31.51077,9.224961
"9512","3pm",27.743275,37.14833,26.27071,8.837687
"9513","3pm",13.079842,47.35293,24.89649,14.670734
"7501","4pm",12.81253,27.67133,32.338617,27.1775247
"7502","4pm",13.662805,26.75322,25.760289,33.8236887
"7503","4pm",12.579441,24.4198,30.142379,32.8583797
"7504","4pm",24.941687,33.61794,24.398707,17.0416654
"7505","4pm",23.382634,32.71267,27.572683,16.3320098
"7506","4pm",19.096544,35.7042,24.343539,20.8557219
"7507","4pm",22.622558,30.94812,25.378036,21.0512892
"7508","4pm",16.190552,30.60409,29.956008,23.2493472
"7509","4pm",12.278965,32.37233,24.987543,30.3611595
"7510","4pm",15.042651,23.943,27.042311,33.9720352
"7511","4pm",19.291542,28.91734,25.162411,26.628709
"7512","4pm",34.511459,31.39431,20.518875,13.5753566
"7513","4pm",31.135825,35.10345,22.597943,11.1627821
"7514","4pm",29.404484,36.23152,20.3398,14.0241985
"7701","4pm",17.580922,48.94076,26.50654,6.971782
"7702","4pm",16.29273,40.98973,30.190737,12.5268047
"7703","4pm",23.05161,35.36625,28.701839,12.8802992
"7704","4pm",28.807773,45.95094,18.499356,6.7419309
"7705","4pm",20.109958,46.79332,29.517642,3.5790826
"7706","4pm",23.795693,51.9153,19.33171,4.9572993
"7707","4pm",19.263631,58.68926,17.221438,4.8256743
"7708","4pm",18.477666,47.62706,27.723029,6.1722494
"7709","4pm",14.704662,56.66246,24.994021,3.6388593
"7710","4pm",13.906671,56.09974,18.984848,11.0087367
"7711","4pm",33.654613,38.37022,21.195202,6.7799612
"7712","4pm",35.278702,31.87663,24.083113,8.7615597
"7713","4pm",42.720455,34.83642,15.968241,6.4748852
"7714","4pm",24.929422,33.41712,31.397485,10.2559761
"7715","4pm",33.414132,47.18891,14.91642,4.4805356
"7716","4pm",18.567529,44.85973,24.995264,11.5774815
"7801","4pm",11.167186,37.90056,22.760805,28.1714485
"7802","4pm",14.715694,24.49544,20.495978,40.2928887
"7803","4pm",17.857064,25.98038,30.541967,25.6205911
"7804","4pm",18.914724,41.06396,27.290691,12.7306209
"7805","4pm",12.862226,41.28929,28.254271,17.5942175
"7806","4pm",19.463955,47.21622,25.105738,8.2140829
"7807","4pm",40.278328,31.08402,25.712651,2.9249993
"7808","4pm",36.376275,27.76721,21.376802,14.4797162
"7809","4pm",21.54289,27.03523,31.874339,19.5475426
"7810","4pm",10.430109,38.97738,28.477127,22.1153875
"7811","4pm",10.481513,22.64377,32.92765,33.9470681
"7812","4pm",8.304313,31.26393,30.702516,29.7292406
"7813","4pm",13.755814,26.00635,29.375063,30.8627723
"7814","4pm",14.248054,34.75606,27.505475,23.4904115
"7815","4pm",17.06849,40.89811,27.721782,14.3116198
"7816","4pm",13.767867,33.11482,29.825222,23.292089
"9101","4pm",29.734306,31.34391,24.545528,14.376252
"9102","4pm",12.345155,41.29312,28.940686,17.4210439
"9103","4pm",31.384125,33.82073,24.884065,9.9110769
"9104","4pm",26.495584,39.52695,25.286539,8.6909314
"9105","4pm",16.751507,42.69476,24.397494,16.156236
"9106","4pm",28.334693,29.09675,26.676061,15.892496
"9107","4pm",22.156147,37.64602,30.879737,9.3180913
"9108","4pm",21.51299,42.44623,25.336105,10.7046711
"9109","4pm",21.792742,33.24915,25.491649,19.466458
"9110","4pm",37.650468,33.295,17.067576,11.9869589
"9111","4pm",12.889652,36.33295,31.581762,19.1956372
"9112","4pm",17.705549,34.33382,30.730937,17.2296988
"9113","4pm",10.782379,30.34439,37.681401,21.1918288
"9114","4pm",10.432108,20.86011,49.215939,19.4918425
"9201","4pm",30.207849,33.42029,24.646481,11.725378
"9202","4pm",22.244103,29.10126,19.287809,29.3668276
"9203","4pm",21.099996,27.70532,28.223689,22.9709992
"9204","4pm",16.488625,31.17122,33.982314,18.3578438
"9205","4pm",13.01711,18.16697,30.060032,38.7558881
"9206","4pm",11.080374,27.01974,34.910473,26.9894103
"9207","4pm",12.207477,27.88356,25.938207,33.970758
"9208","4pm",15.624624,30.14512,27.919466,26.3107874
"9209","4pm",11.116651,32.27491,32.109623,24.4988176
"9210","4pm",18.673453,30.25152,31.808909,19.2661182
"9211","4pm",28.587241,35.81585,19.850641,15.7462654
"9212","4pm",14.18291,36.40107,24.147844,25.2681752
"9302","4pm",24.001841,40.43806,27.205737,8.3543589
"9303","4pm",37.705854,33.61702,22.449554,6.2275676
"9304","4pm",31.362883,33.88552,24.437837,10.3137553
"9305","4pm",44.794065,30.50469,15.531631,9.1696127
"9306","4pm",22.230875,51.02273,20.857238,5.889161
"9307","4pm",39.469177,31.89036,22.78731,5.853155
"9308","4pm",36.13021,39.54704,22.25575,2.067004
"9309","4pm",35.577853,34.38638,18.99846,11.0373064
"9310","4pm",34.835951,42.07305,18.619308,4.4716862
"9311","4pm",45.106446,39.20027,11.381927,4.3113558
"9312","4pm",30.508656,34.1791,20.252465,15.0597827
"9402","4pm",31.138675,44.74785,17.727351,6.3861243
"9403","4pm",23.117582,39.84478,28.404356,8.6332855
"9404","4pm",29.428699,38.8949,18.298807,13.3775948
"9405","4pm",19.520098,38.00361,24.279145,18.197143
"9406","4pm",25.3824,44.03171,17.722295,12.8635903
"9407","4pm",24.809712,30.33102,31.594417,13.2648496
"9408","4pm",10.612236,37.6025,33.02736,18.7579054
"9409","4pm",18.226113,39.61113,27.875428,14.2873334
"9410","4pm",9.1082,50.6989,21.685297,18.5076054
"9411","4pm",38.861815,42.92767,11.547872,6.6626435
"9412","4pm",32.139107,40.45761,20.280949,7.1223377
"9413","4pm",47.991584,35.42793,16.198026,0.3824553
"9414","4pm",9.995216,37.48443,35.416634,17.1037235
"9501","4pm",27.37039,34.31229,25.665545,12.6517763
"9502","4pm",27.943362,39.74904,23.136744,9.1708488
"9503","4pm",23.20545,44.29244,19.483381,13.0187259
"9504","4pm",21.377371,33.13015,31.997093,13.495382
"9505","4pm",23.992119,40.83184,27.321483,7.8545556
"9506","4pm",39.984117,35.68598,13.27499,11.0549178
"9507","4pm",41.65555,46.5507,9.541383,2.2523667
"9508","4pm",29.175275,40.47114,18.469859,11.8837274
"9509","4pm",21.855001,34.86744,24.459614,18.8179506
"9510","4pm",23.367698,35.70241,28.632607,12.2972894
"9511","4pm",17.534727,41.57725,30.748942,10.1390781
"9512","4pm",26.915283,37.23481,28.305838,7.5440739
"9513","4pm",13.964807,47.49081,27.481621,11.0627652
"7501","5pm",13.627044,27.13421,30.659336,28.5794151
"7502","5pm",12.894326,27.07269,24.173867,35.8591192
"7503","5pm",12.395233,23.80187,30.538331,33.2645609
"7504","5pm",24.380803,32.96614,23.654786,18.9982749
"7505","5pm",22.220551,31.4438,30.357745,15.9779075
"7506","5pm",21.994871,33.09227,26.214544,18.6983185
"7507","5pm",23.757488,31.03247,23.970014,21.2400322
"7508","5pm",13.895779,30.48009,33.961692,21.6624353
"7509","5pm",9.603216,31.12455,27.799186,31.473051
"7510","5pm",15.20515,24.47605,27.471752,32.8470458
"7511","5pm",20.372256,27.27781,22.954978,29.3949537
"7512","5pm",34.858765,31.9734,20.826487,12.3413427
"7513","5pm",29.16642,34.58934,23.008192,13.2360509
"7514","5pm",29.262721,34.19929,19.804698,16.7332867
"7701","5pm",18.163912,47.52152,28.377729,5.9368393
"7702","5pm",15.029962,41.60505,31.438642,11.926345
"7703","5pm",22.33498,35.21761,29.375275,13.0721323
"7704","5pm",31.256961,41.71495,18.862369,8.165718
"7705","5pm",21.171344,49.32463,26.469563,3.0344609
"7706","5pm",20.926701,51.15004,22.360271,5.5629831
"7707","5pm",19.893554,59.45228,16.661581,3.9925842
"7708","5pm",18.38896,42.67679,33.872312,5.0619345
"7709","5pm",12.068589,57.15452,27.161837,3.6150572
"7710","5pm",13.615887,58.14911,19.918897,8.3161015
"7711","5pm",31.929373,42.36413,16.393473,9.3130217
"7712","5pm",32.102819,35.96775,22.900454,9.0289749
"7713","5pm",41.205387,34.88143,16.82585,7.0873317
"7714","5pm",25.706042,33.35403,29.301924,11.638004
"7715","5pm",32.740021,46.88559,15.255996,5.1183909
"7716","5pm",19.831717,44.14162,23.914359,12.1122993
"7801","5pm",10.375572,35.87493,23.365897,30.3836002
"7802","5pm",14.424024,22.85528,24.627658,38.093042
"7803","5pm",17.39221,25.51543,31.218509,25.8738479
"7804","5pm",16.794209,34.52259,33.560012,15.123193
"7805","5pm",15.820821,38.72739,26.580242,18.8715511
"7806","5pm",19.804006,43.63813,26.868897,9.6889702
"7807","5pm",46.942226,27.80042,21.235275,4.0220791
"7808","5pm",32.928722,32.93173,21.690447,12.4491037
"7809","5pm",16.880502,30.13278,36.529148,16.4575659
"7810","5pm",12.840408,39.83766,27.16977,20.1521663
"7811","5pm",12.372813,22.20633,34.247367,31.1734864
"7812","5pm",8.464461,31.76271,28.551493,31.2213322
"7813","5pm",14.551642,25.45616,31.471317,28.5208836
"7814","5pm",13.893672,36.85558,27.402053,21.8486973
"7815","5pm",17.155333,38.41846,28.005227,16.4209788
"7816","5pm",14.852077,33.90291,28.885006,22.3600032
"9101","5pm",32.203713,28.44496,24.335462,15.0158665
"9102","5pm",13.289607,43.14159,25.525129,18.0436734
"9103","5pm",30.531272,36.44843,22.580283,10.4400149
"9104","5pm",22.110884,39.49057,26.649364,11.7491791
"9105","5pm",14.250452,41.82927,27.426885,16.4933913
"9106","5pm",28.350723,29.5153,25.577513,16.556467
"9107","5pm",22.309271,39.61212,29.341364,8.7372439
"9108","5pm",22.171545,42.21569,25.320079,10.2926902
"9109","5pm",20.308273,30.61481,28.126888,20.9500293
"9110","5pm",37.52114,35.04975,16.247439,11.1816696
"9111","5pm",13.227084,38.62131,28.561934,19.5896692
"9112","5pm",17.061201,33.76024,29.26146,19.9171017
"9113","5pm",11.411915,29.69842,35.774228,23.1154327
"9114","5pm",9.495571,21.43509,48.984412,20.0849263
"9201","5pm",29.557644,37.62308,21.14682,11.6724548
"9202","5pm",23.304397,30.80034,20.270606,25.6246554
"9203","5pm",20.489425,26.82356,29.503266,23.1837476
"9204","5pm",18.174319,30.66413,31.024974,20.1365773
"9205","5pm",14.079629,17.01967,28.892349,40.0083527
"9206","5pm",12.661566,23.12761,35.253954,28.9568686
"9207","5pm",13.004631,27.55939,22.964923,36.471051
"9208","5pm",13.064004,28.5702,30.305893,28.0599057
"9209","5pm",12.336747,31.60118,31.250384,24.811684
"9210","5pm",18.139727,28.18383,33.549768,20.1266726
"9211","5pm",29.610843,35.30621,18.230476,16.8524674
"9212","5pm",16.00661,33.18809,25.758065,25.0472381
"9302","5pm",26.557666,46.25637,20.209261,6.9767008
"9303","5pm",39.638876,31.19167,22.896985,6.2724642
"9304","5pm",30.373915,34.74889,23.760038,11.1171613
"9305","5pm",43.970296,30.72948,16.558809,8.7414175
"9306","5pm",20.792252,50.20705,18.880515,10.1201786
"9307","5pm",38.683548,36.71305,20.662277,3.9411249
"9308","5pm",35.900989,39.33532,23.935198,0.8284979
"9309","5pm",38.198252,32.01458,18.497882,11.2892837
"9310","5pm",37.276332,41.83592,16.549759,4.3379903
"9311","5pm",45.194257,40.00841,10.827594,3.9697342
"9312","5pm",32.568454,32.66785,19.412217,15.3514827
"9402","5pm",33.88421,42.7044,16.63149,6.7799019
