"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"9107","9am",0,0,0,0
"9108","9am",0,0,3228.897,0
"9109","9am",0,4873.9,4810.882,0
"9110","9am",0,0,0,0
"9111","9am",2305.382,13402.355,7197.028,4259.51
"9112","9am",0,3072.197,3351.579,0
"9113","9am",5465.907,9834.238,9789.392,11649.026
"9114","9am",0,0,0,2799.149
"9201","9am",4240.758,10233.332,9011.538,4991.118
"9202","9am",0,3231.943,6571.888,6398.371
"9203","9am",7317.049,14624.322,14642.892,15532.909
"9204","9am",8511.814,12179.897,22592.146,14444.369
"9205","9am",6894.569,15470.722,21143.156,30172.609
"9206","9am",0,8332.57,10959.041,11144.773
"9207","9am",0,0,6259.948,7276.276
"9208","9am",3556.73,0,4489.6,9415.793
"9209","9am",3991.369,8114.487,9884.673,15677.469
"9210","9am",0,8549.761,7134.463,9286.326
"9211","9am",0,0,6400.278,8241.229
"9212","9am",0,0,6249.004,8101.7
"9302","9am",0,0,0,0
"9303","9am",6390.705,11577.86,7992.859,5825.16
"9304","9am",5189.729,10548.528,7857.46,7008.725
"9305","9am",0,0,0,0
"9306","9am",0,7175.584,4390.127,0
"9307","9am",0,0,0,0
"9308","9am",0,0,0,0
"9309","9am",4513.698,8735.026,9729.668,7182.759
"9310","9am",4581.778,0,4856.974,0
"9311","9am",4563.418,6114.733,4251.402,6187.384
"9312","9am",6913.159,15439.006,17723.241,18720.188
"9402","9am",2988.543,8699.215,10710.377,4830.289
"9403","9am",5360.757,10902.686,9288.62,9847.852
"9404","9am",0,7023.177,5658.832,0
"9405","9am",6120.265,5993.444,7948.803,8936.886
"9406","9am",6072.876,7361.439,6373.839,8024.958
"9407","9am",0,7853.604,4237.778,0
"9408","9am",0,4806.746,7550.623,0
"9409","9am",6178.425,9781.653,7919.09,7372.284
"9410","9am",0,2450.533,4345.145,0
"9411","9am",2414.892,4246.536,4196.133,0
"9412","9am",0,0,0,0
"9413","9am",0,0,0,0
"9414","9am",0,0,0,0
"9501","9am",0,5585.32,4937.626,5916.246
"9502","9am",3732.772,9814.593,3500.61,3547.188
"9503","9am",0,0,0,0
"9504","9am",0,0,0,0
"9505","9am",0,4960.582,4557.914,4331.298
"9506","9am",0,4088.517,0,0
"9507","9am",0,0,0,4039.12
"9508","9am",0,3953.283,5650.404,0
"9509","9am",0,0,0,0
"9510","9am",0,0,0,0
"9511","9am",0,0,0,0
"9512","9am",0,0,0,0
"9513","9am",0,0,0,0
"7501","10am",16807.595,33380.173,40274.475,54841.407
"7502","10am",12440.469,29119.524,44655.168,55048.419
"7503","10am",21137.091,38650.497,69012.023,77888.554
"7504","10am",5632.662,22237.958,22538.042,22454.142
"7505","10am",0,8774.374,13389.083,20907.022
"7506","10am",12813.255,20849.365,23993.722,22648.687
"7507","10am",9219.958,24306.487,20716.448,31551.574
"7508","10am",6824.007,9784.399,11384.591,22825.458
"7509","10am",10751.175,14979.447,35239.635,37085.255
"7510","10am",11759.939,13702.525,24830.111,23302.421
"7511","10am",8041.768,14279.559,25586.57,27476.07
"7512","10am",10975.044,10794.278,10897.405,8751.083
"7513","10am",11888.886,14409.227,12122.314,11970.49
"7514","10am",0,10215.325,9029.938,10199.939
"7701","10am",9105.015,17789.406,14205.832,5336.686
"7702","10am",2719.754,18077.795,13752.762,12767.692
"7703","10am",0,10652.687,7405.958,5308.532
"7704","10am",3673.699,3425.868,0,0
"7705","10am",0,0,0,0
"7706","10am",0,0,0,0
"7707","10am",0,0,0,0
"7708","10am",0,3959.609,0,0
"7709","10am",0,3893.02,0,0
