"secteur","hour","cleduc1","cleduc2","cleduc3","cleduc4"
9407,"4pm","22159.1927432296","25625.6330167865","22445.1734831788","23011.3156453223"
9408,"4pm","10762.4002075243","19251.919585891","16093.5309816504","14265.3772651725"
9409,"4pm","20288.7636641555","23290.0309944921","31801.8142144334","26624.6140870728"
9410,"4pm","8551.34892091119","9256.60656847689","9099.84646309663","4518.13620556098"
9411,"4pm","14895.30914609","12083.885637948","8616.65752028239","3587.48959484842"
9412,"4pm","9449.21945881465","5679.63582067792","3377.48592598926","3970.75427095769"
9413,"4pm","13906.9620495657","11126.5040578593","10310.8559601457","2904.52417972428"
9414,"4pm","4094.94527188824","6596.96744072148","6598.74111432522","2683.50259789283"
9501,"4pm","13054.4197331335","17518.0000184121","18697.7865455149","10843.1407982723"
9502,"4pm","20979.2236467192","24097.1351037353","13868.3268422297","8742.84047252227"
9503,"4pm","10884.5098950885","14328.6272962422","7794.19023476033","3958.63034601745"
9504,"4pm","12291.3028662028","11199.817340882","7107.57191750279","7522.95875677352"
9505,"4pm","16456.2800097412","15103.757934769","14700.3914139698","6763.35614959568"
9506,"4pm","16186.2045349866","12700.8231714357","8542.2901515474","2336.99547452929"
9507,"4pm","27313.3252994976","15566.3148969245","13103.9312862893","6225.76695170726"
9508,"4pm","17758.2512043016","27878.3560452952","19245.959294433","12085.3721811241"
9509,"4pm","12157.269277871","11282.2188000136","13077.6890947371","5417.5668619898"
9510,"4pm","12778.5713945752","20673.777440467","9699.01526837618","7579.65437985352"
9511,"4pm","10886.5135177348","19866.4936560391","10580.9733086487","9104.32660521945"
9512,"4pm","15173.2673744228","13873.2156939594","11932.2544931787","7255.17522536675"
9513,"4pm","8271.48451236857","9012.18605368601","5907.39399132141","4936.17016097021"
7501,"5pm","22818.0821007807","43467.5560527985","54596.2660087163","92995.7954826769"
7502,"5pm","14707.9532867328","32429.8933210316","77057.4579875095","99595.4099996891"
7503,"5pm","25193.6769989381","40670.6075591718","77163.4962755818","102145.449521318"
7504,"5pm","14167.2324908312","22956.1981218487","33665.1751872001","41198.9770161322"
7505,"5pm","12488.8675961024","18625.806584008","27110.9204120781","47211.4949730157"
7506,"5pm","16172.6658112684","24990.3468274134","43058.1948023227","34750.5382272392"
7507,"5pm","18482.2648086475","29330.5235280493","41957.459437144","57113.2338611487"
7508,"5pm","7137.25399687136","13839.3352894332","24072.5795766074","44700.9058174587"
7509,"5pm","24464.4705819055","21874.1036997725","50356.3033208384","84498.589575682"
7510,"5pm","12789.371940721","20805.148377577","42423.6766103998","60232.5238161769"
7511,"5pm","19641.9409092477","20135.2630660333","30940.5782998488","48764.695643522"
7512,"5pm","29125.3297273716","22076.6603941709","30021.3832559179","39336.6866011496"
7513,"5pm","29071.7009477636","28599.7059278518","21417.2664694256","30264.0820267101"
7514,"5pm","32533.8086080363","25898.5066981697","25678.6463935492","27314.7023639045"
7701,"5pm","18742.9211845359","39130.193989877","34190.6974696167","9680.82245667129"
7702,"5pm","19086.84395742","36707.6392524742","21910.3857411652","25786.8036961387"
7703,"5pm","16341.8917944015","25995.4194016023","21368.7572270021","9931.71569834295"
7704,"5pm","24675.1910459309","18046.3418047121","13369.8860453664","6568.28616664094"
7705,"5pm","8891.50061696852","15629.5369712595","4273.76746752216","3108.20940998231"
7706,"5pm","12210.0228951247","15526.9759613978","7139.08577677067","1887.62219809562"
7707,"5pm","17562.4047662249","16645.0674257453","5351.65283775701","3115.08089951395"
7708,"5pm","12043.974785177","21155.9230736889","9200.1170317305","7431.2344924454"
7709,"5pm","14924.1002336598","14378.4701186447","11281.5151188788","2772.50817918644"
7710,"5pm","8281.4216716312","9424.96188105222","22570.8891007362","3446.05303158326"
7711,"5pm","23473.0063098575","26976.4981068499","10755.4603858803","8927.98870999584"
7712,"5pm","13183.6864712017","19732.4903858274","8373.27594391587","8100.33544786928"
7713,"5pm","11287.8874753993","8185.0402893224","4401.86613966837","1262.28617363182"
7714,"5pm","12512.9681122763","21526.1847260346","14060.5145853183","8745.20469396705"
7715,"5pm","9936.926174964","12359.4455040364","3656.94740435981","1724.07811890022"
7716,"5pm","13982.8094591342","27354.0258610949","19648.0317701242","7700.53138605358"
7801,"5pm","12354.388909071","12995.2275819393","10200.2840863254","12062.9337778719"
7802,"5pm","4970.00873234227","9691.75857755995","13398.9985999263","14352.9410765618"
7803,"5pm","10551.7927130286","18412.739614586","21388.8964096259","16097.7407569587"
7804,"5pm","8863.27646852712","9500.84761846361","8559.06912279689","4645.47428419577"
7805,"5pm","9480.832355635","24580.0569705673","20272.0713181771","11241.1382058923"
7806,"5pm","18148.5519228092","26958.449735886","13232.913289872","7147.23855500706"
7807,"5pm","15970.9084870187","13154.7534591879","8160.56559034766","2485.25120858121"
7808,"5pm","13408.2053163614","16666.0640097849","5802.00937644893","3494.45427775005"
7809,"5pm","10314.1133387538","15688.8730285038","11827.9491617055","11360.6728444245"
7810,"5pm","2680.68515077992","5541.86295905662","5209.26407369353","3676.34521020241"
7811,"5pm","9556.27146508025","12852.8975678821","16428.7805768675","17854.319433593"
7812,"5pm","10855.8110490347","35088.276904251","43849.7980854714","48768.0679168903"
7813,"5pm","5528.61220468996","7816.62954818271","8231.402655907","4602.41978014551"
7814,"5pm","1681.93933220885","6432.17372862007","3844.32365432424","2267.93604916938"
7815,"5pm","5818.99571151859","8695.29163743623","6550.71311368606","2809.68842681474"
7816,"5pm","15162.5383049911","36894.6690878128","35122.9145917701","26672.6470282314"
9101,"5pm","17533.5863439045","20852.1189595592","18002.1223836021","14082.7251962863"
9102,"5pm","8236.67194792613","11471.6288645065","9566.84320663393","6326.15086581848"
9103,"5pm","15976.6409212949","15256.3837305861","11813.2703235008","6441.05646808917"
9104,"5pm","9813.27602616272","13904.9260761437","9295.03613907706","3332.72254570853"
9105,"5pm","12241.5578714637","21203.5972839851","15730.7243259738","11144.4798506906"
9106,"5pm","17488.2233372759","18418.6418804129","18801.4478200886","8615.63118536411"
9107,"5pm","16422.745482939","18593.6845866473","11429.2705501283","7232.42636525592"
9108,"5pm","8920.91886204971","17388.9786114034","7956.80262614143","7717.23667026876"
9109,"5pm","11845.1206631467","14930.4000905388","19303.9885580007","8331.28129110803"
9110,"5pm","13370.7297021714","17646.1138320655","11043.8039004974","5362.14075688512"
9111,"5pm","13244.2925463556","18337.117841944","18703.0606493766","11479.253762989"
9112,"5pm","6786.93015373583","10312.3466887407","12679.6850586633","6955.58020451198"
9113,"5pm","8814.69852231885","20682.3269415286","22981.3473901197","24527.7330984669"
9114,"5pm","3973.44915821458","9287.08591211208","14760.4314429878","10671.3762790587"
9201,"5pm","29950.6061158177","20372.2398403392","27149.3974548792","19620.0850383915"
9202,"5pm","11796.3839773506","17568.6954703998","18975.8501635911","14484.1660929582"
9203,"5pm","21241.6531521746","25357.3344414618","44218.8683402188","54440.5875314819"
9204,"5pm","18107.2009326138","32408.9005719771","37823.4648060676","31948.3222398897"
9205,"5pm","14889.0851439357","35631.8939765061","47504.3612055732","84737.4173499052"
9206,"5pm","6595.98495169082","22372.0816052316","24672.0181578756","37804.7610951819"
9207,"5pm","3584.47024123862","12223.353991241","21941.1080712675","25184.6562881564"
9208,"5pm","7727.3364898354","18825.8431428409","23780.1078199768","30587.5923005399"
9209,"5pm","22896.6882760552","22098.4304384619","38045.4258041278","41892.15435629"
9210,"5pm","11974.3033203442","24549.6199852449","26888.7544026798","34516.247094135"
9211,"5pm","15967.6294938729","12487.0854111365","14788.4680683614","19792.0269345027"
9212,"5pm","8296.76879895168","12133.4513696816","14706.350065407","18164.7271299567"
9302,"5pm","9220.0964060183","10555.4637445813","7763.97486307646","2320.01910731656"
9303,"5pm","22882.495791446","25035.4724338442","24116.4328866993","21680.5237876409"
9304,"5pm","41042.2631322713","29615.0081768711","27017.8161475872","23059.6438971333"
9305,"5pm","20766.9720140887","17824.0244140148","15597.9036211936","4860.05977503606"
9306,"5pm","20661.5610092607","25393.5657054513","17573.5156933936","7383.66399616893"
9307,"5pm","21291.8033611335","20585.5542945316","12399.8127999146","4060.19986351765"
9308,"5pm","18596.9744856128","14888.7495501114","9294.51098721673","4673.45870402975"
9309,"5pm","31438.3590066649","25115.8499429715","16604.9644025913","7979.01009565519"
9310,"5pm","24012.1637329807","36292.5221852166","19265.3845606718","3685.34523387757"
9311,"5pm","41489.8393255755","22759.6628643375","21571.5418388745","16086.376489426"
9312,"5pm","53560.8956039728","53116.1286922537","37070.9902800707","47157.5749059373"
9402,"5pm","18988.7839694491","33404.6411719667","23014.2366636805","12447.0841789765"
9403,"5pm","23430.6747037365","29767.9226408803","21843.6587935152","29868.1391014725"
9404,"5pm","20607.6254741092","17204.8386238511","14828.236745919","8189.26657461366"
9405,"5pm","10420.7580630668","16859.5164063867","18457.5693428126","14960.1182951866"
9406,"5pm","19373.6715484945","35310.2895446261","15327.8253043564","15262.869009914"
9407,"5pm","22468.7357747283","26776.8170274391","21537.2346598859","22868.8742998029"
9408,"5pm","10758.5957245135","16591.1622279538","15311.0738912483","15451.296302701"
9409,"5pm","20992.0765889587","23679.3724199295","31925.6397076647","26662.4248468969"
9410,"5pm","8407.15780884761","9519.77814651692","7184.82765367726","4231.40828464188"
9411,"5pm","15514.8133942314","12200.4886908908","8914.66284576282","3219.76206363639"
9412,"5pm","10041.3625403793","5894.91272726089","3365.72071760284","4345.02509601135"
9413,"5pm","13887.7892661825","11633.8799986845","9628.69823090532","3078.02145994309"
9414,"5pm","4332.85510782222","5871.93545649068","7264.11455454381","2616.72982738723"
9501,"5pm","13535.0131979063","16909.7908882974","16903.7285603262","9480.50384315395"
9502,"5pm","18253.6860607029","21084.5938221204","13857.4025586394","7262.90772798681"
9503,"5pm","9745.09311190363","13991.6304103244","8262.44664901208","4006.40374351957"
9504,"5pm","12298.7199248283","11548.9239901607","5061.95652797219","7315.97221799889"
9505,"5pm","16529.6516829307","13759.3129914644","14432.7930212187","6185.68179329525"
9506,"5pm","16661.8287604809","14137.9012015332","10173.0622819727","3071.54661137905"
9507,"5pm","26875.6040044092","15932.2710681015","12517.6600014404","5023.09838524039"
9508,"5pm","18732.6993895905","30595.2458911463","17495.7624623792","11454.3779532353"
9509,"5pm","11585.7397552782","12649.8896832284","13409.1412947547","6461.8642158842"
9510,"5pm","11225.4140793524","23008.1397335758","12082.6655346885","6997.55645066802"
9511,"5pm","11027.6656889975","20117.8783406341","12502.6032796626","8669.77659936737"
9512,"5pm","17016.7496949735","12398.751838673","13555.0568038087","7846.97270505487"
9513,"5pm","9162.96335987816","9700.4678769611","7141.81148672118","6220.24486559744"
7501,"6pm","13103.0964363709","32164.7325053045","43836.4680365655","90350.4435351594"
7502,"6pm","13070.394043471","22620.7350440802","58168.2378014184","84335.3112718509"
7503,"6pm","14771.2518159885","32087.8540746634","50530.4068739098","84936.1175578885"
7504,"6pm","10250.1674330752","20624.5898115047","30420.3587921633","33352.2010266579"
7505,"6pm","15781.9597188494","16633.379001887","27251.4622463906","49125.8834224287"
7506,"6pm","14252.7923916393","23271.6777142394","38130.1389245329","35495.8086875861"
7507,"6pm","19611.9554118838","22490.1681948026","34377.7138733455","53870.5750222402"
7508,"6pm","7862.98417577256","12640.39765041","25913.0610348845","41557.4229990814"
7509,"6pm","23783.9023541584","18320.6506377302","44552.078475708","83604.9281824843"
7510,"6pm","10826.7200877293","17149.2425645793","38514.1820698177","59579.8430891653"
7511,"6pm","19372.2672454107","18108.6332147356","29849.205858597","54633.8388034234"
7512,"6pm","27413.7951963957","22112.0269321502","28639.8969731707","41316.6734173901"
7513,"6pm","35363.437213128","26159.3277408513","18758.5417292845","30533.0982771005"
7514,"6pm","31677.2702039058","24427.759501012","27128.3035352662","29306.819862889"
7701,"6pm","18756.5657871725","35653.5773727723","33898.2349847325","9068.21953535901"
7702,"6pm","20351.5250862233","30630.9625764938","16447.544506135","23895.1153938435"
7703,"6pm","15968.1798793752","27348.8435608924","18917.0923128473","12725.4085682349"
7704,"6pm","23750.261343682","17092.50591598","15071.0611505102","6218.08734819687"
7705,"6pm","8814.25568239695","17467.3353908881","5636.28784418554","4072.82719872345"
7706,"6pm","13291.6968253384","16929.6991003337","7531.81207657329","2056.20512066069"
7707,"6pm","18510.2865398999","17559.9186322598","6362.94013692176","2288.54438570645"
7708,"6pm","13702.1217663527","26765.1905680809","12769.6259835941","7395.80741558459"
7709,"6pm","13934.66578965","14935.980083371","14023.9373385467","2425.61719736248"
7710,"6pm","8133.3268613379","11740.1254765993","20927.3980465402","3210.70343632457"
7711,"6pm","20341.768672716","23196.812072015","16795.0026309504","10389.403786332"
7712,"6pm","13975.7540289428","19239.2479174835","7152.90993983819","6185.75501239742"
7713,"6pm","11345.3085779","8443.37817068095","5448.17425936667","1019.49921617619"
7714,"6pm","12430.2917453082","21988.1335725066","13994.4005901768","8395.34153020643"
7715,"6pm","10235.9650997481","12537.004578202","4091.94727563428","1570.04071047324"
7716,"6pm","14932.7208645903","28894.609224972","16644.5063333579","6767.51898159519"
7801,"6pm","13520.6147285204","13235.5594201971","10940.5687998342","11852.0656804357"
7802,"6pm","5169.23271584325","10690.1917076659","17096.0660541501","15409.5187212087"
7803,"6pm","9719.79470716715","16165.4384034791","25762.9616766597","16740.4665502905"
7804,"6pm","9371.69436085943","9195.0762762836","10674.1095304063","4738.64049423295"
7805,"6pm","8444.15862358631","27029.2495651863","24020.1128558888","9447.49885824829"
7806,"6pm","18311.857570592","30580.5648970235","12865.5029537814","7411.48024051813"
7807,"6pm","15810.4991017688","16650.8326484408","8347.7575322647","2104.47068539523"
7808,"6pm","14124.7061952642","18215.4924012373","5272.29356101213","3816.72772708126"
7809,"6pm","10250.5658233464","17180.3599701825","12375.5896906951","11568.4341369633"
7810,"6pm","2763.40860106768","5849.85886137379","5378.61513800713","4021.10872407797"
7811,"6pm","9215.35480913856","14568.4484643276","20270.1491017622","17678.7901948618"
7812,"6pm","10861.7351690926","31412.0946626538","33354.0156614815","51323.9880754185"
7813,"6pm","5352.41630072143","10629.5426314483","8256.50753357323","6137.14427066265"
7814,"6pm","1481.46582692843","6937.19088820554","4539.93768056456","2916.55817721354"
7815,"6pm","6349.59077384259","10241.9583360889","7860.31958527554","2767.15523000837"
7816,"6pm","14399.23109288","34167.5045928124","32171.3394300147","23445.000114968"
9101,"6pm","16390.4739037025","17653.5000775145","15182.992615439","12244.580153263"
9102,"6pm","7745.24686519966","11757.9942929889","11476.5834388256","7214.31784684763"
9103,"6pm","16067.3514498119","17385.1838016135","11309.1622464767","7119.09483729223"
9104,"6pm","10560.728655215","14617.2219858839","7623.62689363864","4015.96776177729"
9105,"6pm","12608.3239847374","24672.8799238823","17087.3404770806","10764.6944836081"
9106,"6pm","19891.228003848","22007.7712403804","17451.275396553","7455.03477644951"
9107,"6pm","17132.9555322346","22453.9613998987","14602.0666434773","7379.55979160913"
9108,"6pm","7910.14419705798","18971.6437868625","9375.13732240617","8013.16991247116"
9109,"6pm","12933.0299942176","16428.7084089047","19979.9869267913","8192.50452179385"
9110,"6pm","14818.6861440821","17462.4785633385","11298.9234161324","5456.62886478725"
9111,"6pm","12441.5703522992","14186.890968435","17898.8363521957","11509.9133782534"
9112,"6pm","7640.13492041617","12301.5386370283","13654.1555048868","6454.21239579859"
9113,"6pm","8698.47679603001","19112.3157567651","21406.3237660128","21765.1568229732"
9114,"6pm","2394.81196567589","10716.1475861203","12893.4792045443","9171.59408536239"
9201,"6pm","28992.7557759279","16969.3951640674","25598.6349304814","17067.0770438016"
9202,"6pm","13257.7941370291","20090.8357820778","18904.770370555","16667.9551433737"
9203,"6pm","22121.4518064142","23012.2837107608","43189.8603692838","52085.7685506611"
9204,"6pm","18497.2729712028","30083.4146086753","33217.6915601965","26800.7077944077"
9205,"6pm","11227.5040702643","26700.7335785332","40652.0409954166","76872.9894629427"
9206,"6pm","7081.06003185656","19669.252084717","21493.4037629174","32922.8428531429"
9207,"6pm","3035.92885452797","11422.4833203614","21988.5395709751","26908.9228045499"
9208,"6pm","7609.85807750031","19308.7985545834","22335.4787129656","29213.7207109989"
9209,"6pm","21540.1174435679","24303.6898028451","37566.6046489599","44299.2903428594"
9210,"6pm","14385.8839252007","20411.2568508233","25316.7518603809","34271.0302610439"
9211,"6pm","15266.4928494112","12871.9331062783","13718.5351110293","19486.4307646924"
9212,"6pm","8705.84544882915","15049.1353459788","16792.9785573696","17297.4249332148"
9302,"6pm","10181.6263099831","15125.3897677672","8077.81905400191","3096.91265136106"
9303,"6pm","23220.2977739316","23295.5623570714","23989.8851566784","19619.3103347632"
9304,"6pm","35671.7767924792","29292.51709208","23442.173198569","21194.1498896465"
9305,"6pm","22087.2620905244","19596.7919011831","13275.7096849711","4771.81603874633"
9306,"6pm","20991.5269441904","24228.1159274863","19077.2899424181","6960.57942209402"
9307,"6pm","22317.3368016067","20317.6206937292","15858.6481422245","4665.61756893561"
9308,"6pm","16274.2488645133","16611.2351652058","11777.2474846858","4498.82588370143"
9309,"6pm","31081.6643547779","24131.3290192331","16035.7652773719","6879.7119128418"
9310,"6pm","24473.721538037","35599.0981142409","19604.4457293044","4793.55998010176"
9311,"6pm","37628.7204255705","24579.6928538151","20075.1174230255","14401.3244216335"
9312,"6pm","53946.182647519","49878.8571244685","30994.2164688645","36721.530248614"
9402,"6pm","18959.2204851497","37205.2681708011","20592.8846888378","14398.5421604459"
9403,"6pm","27631.2081548679","26274.5813732051","20077.0856683809","26778.0795598386"
9404,"6pm","19997.7604678746","16769.9178609466","14161.0599725443","5690.37431886574"
9405,"6pm","8897.59905185338","17624.4729108025","19136.8728988893","15748.1057667833"
9406,"6pm","19957.7697261856","29356.7418995429","14135.8658698329","14510.8761609325"
9407,"6pm","21378.0462446752","26520.3103426665","21790.2150337257","21883.5281677011"
9408,"6pm","8778.39294699361","17948.6867148212","14590.4163213102","13321.6728596007"
9409,"6pm","21803.1724085579","22710.0522609945","41108.6190495151","32090.0670746862"
9410,"6pm","8931.6541488304","8995.63209837027","6663.49203088682","4215.57548267403"
9411,"6pm","16902.023376201","13151.0443363309","8389.39401454287","2856.80909800386"
9412,"6pm","8910.91662575501","6950.61115489733","3305.07590882588","4031.96431923006"
9413,"6pm","14696.7237445886","14257.2127898601","10243.2008712746","3365.45917320255"
9414,"6pm","4212.77350398928","5757.53069471143","7275.80978821935","3105.22594297009"
9501,"6pm","12601.6737786711","18443.7600863708","16623.5550204857","9086.53477920896"
9502,"6pm","18640.8917303498","18918.9265489459","11718.8360385886","7246.34348704885"
9503,"6pm","10232.923236091","14509.2117606628","8601.79869947984","5753.74812701858"
9504,"6pm","12542.074665352","12191.9964341877","6720.23840402741","6800.88990265256"
9505,"6pm","16920.4544455377","14804.1834917617","13075.5822462018","4545.73319926353"
9506,"6pm","18010.3247997725","12919.1416987579","8473.67383074213","2858.64484648113"
9507,"6pm","28782.5339095832","20425.4505092091","12532.5231482273","3352.06663242002"
9508,"6pm","18890.4641889786","31852.3322443782","20095.4668945909","8796.41702632583"
9509,"6pm","13421.0044820277","14699.886653612","13724.0661851118","6478.44246404722"
9510,"6pm","12931.007154774","20734.089474762","15361.2216790285","7186.59592699753"
9511,"6pm","9761.81452459104","19066.453705675","13311.0137463881","10377.22893454"
9512,"6pm","15357.9120077921","12063.757571143","16855.3028418817","9954.61400934914"
9513,"6pm","9423.87169547489","8996.99921146643","8804.693356662","6443.31809196063"
7501,"7pm","9990.83877802724","22469.2463296572","37127.3297196332","77222.5016220774"
7502,"7pm","13521.0396293009","16166.9429530004","50151.5374552598","80907.4338512779"
7503,"7pm","12457.5817835107","21916.497395357","36207.962862511","77024.316114306"
7504,"7pm","7583.79132424404","16768.7935301479","27855.3665496683","36150.48459429"
7505,"7pm","13667.5104686521","15192.8207758121","23368.9730613216","52611.6991250655"
7506,"7pm","15684.5253971993","20669.4286259501","36650.24519657","44329.0403726778"
7507,"7pm","18574.166179746","17633.6491669571","30386.8758385249","53058.1295328253"
7508,"7pm","7698.76608951286","14425.7861558117","25912.1755156777","43829.9402851349"
7509,"7pm","20247.0445723215","23116.7861457813","40937.7010313115","75538.9662150447"
7510,"7pm","8110.35238524457","13344.6048163865","36463.5940295988","60652.994201404"
7511,"7pm","20998.4373848248","16861.0708452307","32718.7731603065","55050.1047441906"
7512,"7pm","26143.7651407985","21720.4763797292","31180.9405815696","46040.8342863893"
7513,"7pm","36281.6441106879","27397.7320971332","22413.9039956955","32595.988865597"
7514,"7pm","31546.5728871802","25310.7792932931","31383.3407565258","34188.6038085496"
7701,"7pm","16887.7222879061","32528.8183248435","31737.8474474451","9302.7258747682"
7702,"7pm","18749.178238817","34018.7220184952","20092.467521599","21918.2295069279"
7703,"7pm","15160.9663183045","29947.4486798982","19027.1433538661","11649.5270580555"
7704,"7pm","26123.3906036951","17886.0376478825","19040.7794128223","7234.56085585237"
7705,"7pm","10124.9322213684","22603.2965600742","5812.80639498128","3710.76600326824"
7706,"7pm","14611.9400017395","19114.2817820978","8813.30645365102","2029.15734562657"
7707,"7pm","20229.7225757606","18354.8475733337","6722.79021107657","2439.71108627579"
7708,"7pm","13657.353889477","30872.6130460814","14280.0070354993","6752.83043079297"
7709,"7pm","14588.7840266898","13515.8061269721","15036.4325695134","2347.84183050694"
7710,"7pm","8548.2189083556","14493.1745994754","23536.3315061111","4829.14271972226"
7711,"7pm","23546.8360525586","29439.9350237393","17305.8085506194","10628.6353018499"
7712,"7pm","13831.334038868","19709.7216021437","9810.98271813304","7577.51829894752"
7713,"7pm","11573.3165221836","8340.03870336459","6009.63139476961","1160.78692862567"
7714,"7pm","13625.6758957556","22313.9482035965","14737.7813064585","8815.85508360514"
7715,"7pm","10094.7744295097","14129.5426566931","4804.44182771206","1810.71535513656"
7716,"7pm","15399.80234647","28313.9043490815","18468.2661094361","7645.21919551118"
7801,"7pm","14710.8626182426","16555.3152597611","12465.3683030189","13861.2974648924"
7802,"7pm","6022.62279616681","11194.4867893643","17263.13457787","18816.1232615328"
7803,"7pm","10647.3361653958","20086.4616951875","27268.7837673648","19055.5200996289"
7804,"7pm","8793.78783013095","11302.3770355179","11054.2882114016","9473.06539291309"
7805,"7pm","11479.4661312942","27130.8968625139","23890.4189489534","9612.25615785869"
7806,"7pm","18413.0140927819","32910.0908817434","15842.4308091018","6654.43660532397"
7807,"7pm","16184.866605579","18783.5162702897","8676.49804700906","2964.07994492482"
7808,"7pm","17074.1873455746","18977.6853940319","7314.53178768181","3663.56711398111"
7809,"7pm","10564.7722442181","18709.0858471166","13596.2141605059","9921.52974448158"
7810,"7pm","2915.12089058486","8078.24931801258","5587.83102931047","4275.92777616231"
7811,"7pm","9033.8433843288","16349.8261079696","24735.4812732107","19969.0589738674"
7812,"7pm","9320.6546859423","30740.9443178914","30190.4227109044","44040.7828029691"
7813,"7pm","4339.16885849438","12732.7519905883","11095.9028087125","5492.5066099833"
7814,"7pm","1539.95781492754","6846.77440785826","6308.09519356436","4045.90795392203"
7815,"7pm","6546.79437222679","11481.4429423522","7991.52797168865","3884.33985879559"
7816,"7pm","13685.5128337637","32560.7224024786","30508.5645066443","23760.2865638747"
9101,"7pm","15441.7397038032","17929.6122077917","12684.999432795","9385.46435412761"
9102,"7pm","9275.1661762786","13471.0875329402","10687.4723998304","7794.00843797986"
9103,"7pm","16982.3063467882","18536.862310682","13469.3111617318","7580.42744067029"
9104,"7pm","10903.3649902635","18557.4030745931","11019.7438498778","6623.90884091508"
9105,"7pm","12397.2672944623","27372.3879320566","17169.8536552422","8992.44001661437"
9106,"7pm","20889.4319473065","25007.3811399306","20710.2820346563","9207.22662792098"
9107,"7pm","18889.2463776267","25168.6735559158","19041.3128954051","7921.537941926"
9108,"7pm","8757.13658668952","20030.6432697351","11333.4547483501","9275.06715054532"
9109,"7pm","12705.6463516154","17501.1506553749","18632.3653207154","9493.52597685941"
9110,"7pm","16468.8732564328","17389.1333226388","12315.9878429663","6351.43596794085"
9111,"7pm","13226.5766806302","13607.5760665958","16418.7304586065","9089.947586112"
9112,"7pm","7762.58245025586","12368.3522531227","14157.114363738","8151.17145210457"
9113,"7pm","8179.69930337558","20818.4842975326","23537.5624212883","17854.6630162019"
9114,"7pm","3134.08280470156","10321.5421592997","14062.1127256557","11503.8382753149"
9201,"7pm","30488.689774652","18829.0526883992","27575.9477425205","18187.1145696277"
9202,"7pm","14134.9692230125","21731.7409231743","21337.4989368046","16603.7140027326"
9203,"7pm","20348.3900491822","22221.6357376921","38360.2733829016","47003.4285737168"
9204,"7pm","16935.847636003","26982.2582154177","28071.7589149531","17498.9845041993"
9205,"7pm","9747.45700361848","24890.8746897346","31366.7473094451","57140.3066598914"
9206,"7pm","7960.48298455469","19640.6604740872","21078.4526090193","31097.697505405"
9207,"7pm","2584.68799374303","9684.7875956939","23894.3568763614","27963.5568332313"
9208,"7pm","7960.31037570944","20930.7988994821","22422.0457978679","33254.9388905819"
9209,"7pm","18901.8784168421","26284.2783754537","37731.2956170256","43597.040791477"
9210,"7pm","14939.7341046216","20475.6866228087","26695.0140925392","37563.7712038625"
9211,"7pm","17008.0229185748","12892.2616666994","13074.822201261","17306.8177963969"
9212,"7pm","7719.7778172152","16892.1700599352","19167.3879353564","17485.3423072439"
9302,"7pm","11664.3882901508","15011.8145689129","8804.92550546265","3594.09944106996"
9303,"7pm","27429.8475571093","22574.6963349189","24474.1339892596","19659.0797209742"
9304,"7pm","35067.0173403717","33291.945572048","23047.7140896756","16718.7743413031"
9305,"7pm","28631.7956029589","21986.24934229","14408.8159843166","5937.82778470211"
9306,"7pm","25632.0197227928","25048.3475280426","20375.0452651104","7839.58204441398"
9307,"7pm","21722.1403738776","24453.4851093765","16186.6090254816","5741.28739715366"
9308,"7pm","17983.4171377459","17495.3388901168","13950.3962350206","4170.00923734319"
9309,"7pm","31931.3859230507","25032.7965111549","17627.3579355276","5955.56151202701"
9310,"7pm","29525.5977938108","40719.5468969333","25119.4339718815","5649.31203003087"
9311,"7pm","47591.3391610964","29243.903204833","19906.3349888943","13535.2431124162"
9312,"7pm","58164.5097109776","46716.9665376725","27463.917725943","24503.58306544"
9402,"7pm","19679.2038995859","40570.8060180144","19389.6431242768","15873.368255215"
9403,"7pm","27473.4452456374","26871.8525164803","19486.7581183167","24317.7744651137"
9404,"7pm","19484.0790166849","18672.9140892765","15194.5826421378","8018.11167559203"
9405,"7pm","8867.85940578418","17436.1568961324","19972.6401577785","11528.8387690568"
9406,"7pm","20734.1823068589","26294.0802639581","15608.1340855727","10929.7462838749"
9407,"7pm","22875.4800020011","26014.8589300252","21996.6313858317","19202.7998822491"
9408,"7pm","11238.9168762367","16742.7393306164","15098.7312471338","16815.2028306221"
9409,"7pm","19331.4715713745","21414.1259392375","43000.002441615","36345.342230368"
9410,"7pm","10588.3968026391","10803.2605635533","8073.66386328698","5154.77151941371"
9411,"7pm","18429.7646443155","15271.8768229634","9045.78112284092","2500.26823677116"
9412,"7pm","12129.0994086488","8198.59742323892","3806.97292877426","4264.69619768681"
9413,"7pm","14752.0328592364","15256.8338448689","11639.7494552561","4129.64067012385"
9414,"7pm","4593.98692958317","6524.14582835319","7961.37349221794","3405.88778915544"
9501,"7pm","12902.5589867548","20962.6350001759","21252.9002559894","9779.07782032004"
9502,"7pm","18115.3617582999","19853.4451978397","11305.6358764851","5814.33161635574"
9503,"7pm","11728.9613666554","16675.2159074509","9741.24215646919","6344.77675460369"
9504,"7pm","14536.9378884805","15358.8024273689","9101.47255115704","6192.01636105043"
9505,"7pm","18357.0641474719","17235.72148543","13278.3476184216","2025.48215931378"
9506,"7pm","17924.1640860216","13818.1299706559","10373.7059100678","3024.89739782291"
9507,"7pm","27042.279259987","20982.320502519","14312.8154439541","2808.4750453781"
9508,"7pm","20244.6350489745","33060.2158907297","22754.1155632107","8466.22528905121"
