"secteur","hour","cs1","cs2","cs3","cs4","cs5"
7802,"9am","10622.3783363736","2872.48435200688","12884.3090910088","15437.9102343576","5487.55572131389"
7803,"9am","9929.97479588267","13950.3023304811","15819.6379843159","14312.9481990769","11948.2390497583"
7804,"9am","6566.25647710438","8516.59303958609","6107.15945520445","9151.99963039796","4205.16591237872"
7805,"9am","13103.6502973464","16627.5631664838","16690.705281287","14935.4896733293","7654.87677435507"
7806,"9am","11724.2050633326","22596.4677122966","16816.1909299547","13127.9846916744","4482.5026070395"
7807,"9am","10163.3287814987","9855.11390284615","10202.3378407324","7954.43991108406","1267.91552287375"
7808,"9am","7808.35881001756","14281.11242983","8666.5285355071","7129.13349602031","4235.20834049727"
7809,"9am","6827.80354869964","11559.2625780527","10435.7618327569","16309.7499695649","4495.30593949511"
7810,"9am","3256.42812091812","2785.5191734051","1877.43573659384","7224.58914920274","1375.11600563655"
7811,"9am","7509.57000934159","5744.70080597302","7540.46452649138","21480.4872001414","11058.5149207951"
7812,"9am","15747.9305168996","18230.2205049024","26932.2953277765","41620.9068397082","33874.900518318"
7813,"9am","6538.73377858602","5884.45704799839","7768.92267456062","4585.07084208193","3503.4294008764"
7814,"9am","2611.22226254044","2283.82824820906","4416.40891591035","4668.76055273655","1582.27190197068"
7815,"9am","5138.3098279851","5763.2606777666","6824.03554043706","6748.18567134147","1987.6509728993"
7816,"9am","12308.7118076873","19919.273334047","23881.4024373842","25462.693573114","21095.0672701864"
9101,"9am","13520.0819266813","18221.4129827604","11895.5064568652","15727.9146425229","7983.68377791477"
9102,"9am","4716.72659868727","8212.64148834239","8102.46759080579","11943.370400111","4010.04335532127"
9103,"9am","8311.84561324551","13915.9117532698","10412.7330835734","9792.58464560554","6132.18122103014"
9104,"9am","5567.66774120506","7138.47413810175","10135.7620523178","6138.98384305253","3074.50069192076"
9105,"9am","8746.58437674291","16964.8361066954","14857.0493240193","13846.3572582396","6560.21076037185"
9106,"9am","13740.6219387403","22042.6404715019","16410.7238355964","10778.3837613864","6058.03344152894"
9107,"9am","8063.79103407319","15219.0573965934","12766.2425875157","16374.8788076761","4473.4950634423"
9108,"9am","7116.74839984185","9573.36912066075","12215.8477173296","7487.75757325106","5286.49226794981"
9109,"9am","4066.39741839176","15642.3106897954","16093.3899352049","10736.3649857335","5488.88566925748"
9110,"9am","11806.5459555209","17378.6871002007","9789.06754986182","7064.42513844894","2042.36593168988"
9111,"9am","11203.2009578056","17085.450116036","12865.309186479","13332.7640616003","7831.9413429021"
9112,"9am","3603.07603199519","9658.71040277979","9217.53176490335","10502.0755214475","4666.08055622032"
9113,"9am","5713.18670695984","15761.3353704146","13751.4925992627","23514.2545822075","13205.7409021752"
9114,"9am","6691.41304472108","5890.31273739793","4130.23447911664","9923.68013160979","10246.2306091163"
9201,"9am","10197.3592640713","24156.0248876455","23526.8453909877","23441.3253346205","8292.06716904891"
9202,"9am","9523.06097993706","13338.2669133509","18766.3840733923","11930.5689445175","12522.6397936827"
9203,"9am","22788.4462564262","26903.7558094942","25765.6731819409","38057.6153818763","26144.2251641746"
9204,"9am","17098.3099961497","23448.0997134123","26818.4016468371","27814.9848132465","16001.2003487744"
9205,"9am","10906.4401527928","18779.3842326231","30494.8703719575","32337.9972656715","41870.0443388638"
9206,"9am","9093.9722597958","16970.4575446939","18034.176242715","22862.2112145811","17541.0953095664"
9207,"9am","9552.74100425754","6417.41342025363","13070.7442445334","17879.9654882837","17154.7646119845"
9208,"9am","8776.50230287939","9986.46419694895","13160.1041981239","24302.1753227363","19625.3345948219"
9209,"9am","11196.9241183303","16680.3011307359","26249.6655388352","33131.7447900233","24628.3236372672"
9210,"9am","10313.2747904482","19449.6715220173","13656.9995984406","28260.2570039123","24687.3550597054"
9211,"9am","7134.43390832509","17719.4967863753","14205.4854257761","12381.170953899","13838.0842912742"
9212,"9am","8148.56013320934","10729.0192958537","11940.4767909769","15195.7779571297","16221.8379134158"
9302,"9am","4237.27957319189","9009.91180499007","10431.1738647358","6451.76789063875","2764.24132123046"
9303,"9am","24956.049794553","29923.4457659569","16805.2051488357","19416.6009916621","8318.74414463765"
9304,"9am","16192.7237885812","33402.3425879142","26334.2447351356","21783.3009628487","12764.3441697113"
9305,"9am","11791.1587650884","20358.4291606996","11274.3296591882","7690.40585525105","5284.36602493217"
9306,"9am","7870.2236424091","19151.1832638231","23577.7441969799","15755.0634957074","4150.37416093019"
9307,"9am","21135.9970068871","13120.2992519117","10329.6288261221","11443.2659609995","2017.26880471386"
9308,"9am","11797.3518199834","20505.3765380967","7401.67828611669","5547.29587018727","3557.64839092784"
9309,"9am","21983.504630169","23290.7551687378","22794.6366719502","16378.0229973566","6883.53382949011"
9310,"9am","17460.5622338628","25934.3908527991","21885.739005783","14278.6062017861","3843.79714602686"
9311,"9am","26855.9726594624","25231.5555574081","21202.3855258978","16348.8211884823","6286.7245024745"
9312,"9am","41016.3305804042","44639.4035921761","35359.1102474453","35594.3213028399","16576.3460941011"
9402,"9am","15180.2494292259","29878.7499072861","16642.716944212","23545.6985425676","7195.67076819387"
9403,"9am","10471.1311040112","36010.155031111","25069.7799212488","25778.3970863974","15323.8647481387"
9404,"9am","10024.7720225335","22028.4802848329","10838.3356370953","11948.7746832292","6902.08022588876"
9405,"9am","8802.92718656626","14982.7843420711","16449.8004253671","16810.3920279586","8686.43627649481"
9406,"9am","11483.079114511","25185.4314747436","14147.853942646","16622.4381479633","10801.1868832095"
9407,"9am","8483.48409700792","21579.1799585033","18063.5982976446","20275.0728661534","11132.1003728242"
9408,"9am","8231.32513551662","12262.0394516417","11697.5892476905","15582.5958802711","14261.8534359836"
9409,"9am","11575.4140744411","24073.599568503","21184.3184442128","40677.9660272243","20315.8325406131"
9410,"9am","4739.02088703353","7780.06558872215","9114.64916806157","8121.37448323915","3894.0999921676"
9411,"9am","9593.36969978372","10993.9280577476","9744.1761721343","8147.11906196047","3570.68486360603"
9412,"9am","4393.89002087323","7556.30110028436","3610.709741484","6044.61936519446","1147.02613622641"
9413,"9am","9555.1584354879","13751.7813640977","11233.8143739676","3760.6214898445","4149.80929849309"
9414,"9am","5166.95615684282","4059.22846143183","6246.33166163981","4028.85820451835","2574.53142050563"
9501,"9am","6769.23752355895","16288.0946118675","13975.0609517919","17283.7853512656","5924.2620771038"
9502,"9am","10333.7135991917","21386.9856154729","10964.9862743742","12231.7038846738","4012.29989253718"
9503,"9am","6364.44291086075","15408.0037605038","6065.26688501009","9667.11527094075","1921.79875880142"
9504,"9am","6256.35722405961","7495.19543792854","9417.99068620684","6820.58782428959","2409.48369778911"
9505,"9am","8581.53395251185","12475.6098924335","14437.1569730602","13363.2122528708","2694.15923607355"
9506,"9am","9320.99502000511","16277.7465864941","9334.4108721319","5416.22985299887","3573.20324092"
9507,"9am","17314.3830352462","22508.8108947763","8043.50961583368","5963.3283864425","2341.50269829214"
9508,"9am","20633.6753551994","17162.8101988537","18231.5190295539","12758.6263435141","5022.61778089976"
9509,"9am","6323.23859742804","10265.0062844909","8069.71184106853","11483.9858413125","1291.87935697281"
9510,"9am","8435.15269986566","13732.9476215259","16215.4144566049","11435.638412302","3946.01050625497"
9511,"9am","6350.76150512514","12499.8355504516","17448.3963865151","10838.9723131885","9084.8825806829"
9512,"9am","8531.77418992978","9065.14629893648","10770.4120635925","9615.62486432039","9088.54749364504"
9513,"9am","5923.29488353178","10238.5168543757","3383.69764408531","8425.80142054505","2804.96354324033"
7501,"10am","13440.3342941785","23670.5243276586","41330.287411368","49720.9305688248","55067.9791859345"
7502,"10am","21975.7983541411","26671.5466912237","38574.6532891789","52486.626964064","65699.9093479864"
7503,"10am","24434.3269025111","37389.4165536824","53499.4310439945","64850.2763951675","64619.2359067631"
7504,"10am","11133.1749730873","19169.968187175","22105.3019241234","34498.6638189912","23496.2524876378"
7505,"10am","13861.409517621","15099.4670860429","16710.6041553753","25741.635876956","38371.4398755566"
7506,"10am","15459.0794713295","25130.3123586847","33776.8732294229","33465.8813532695","26931.5236807882"
7507,"10am","15541.9258134714","25064.7190390482","29903.167403201","45150.3775735154","48140.5197611212"
7508,"10am","11063.3500968397","13020.1451412825","19449.0319345827","29253.322490169","29247.1119135975"
7509,"10am","22642.2089255149","22202.7388658684","32579.9357424358","62188.4895586846","51176.9122198402"
7510,"10am","20311.9557381223","28182.434981785","16333.3097642929","49734.0500480156","34104.4756432933"
7511,"10am","17086.9141151921","22630.4029953882","23021.2422529833","37356.5004519704","40017.5070137755"
7512,"10am","20662.0443661865","38189.0928035047","15676.3947780228","28158.115587346","23966.9486131086"
7513,"10am","27694.3418917648","22248.7413721114","24090.9572071236","28751.1115727807","21742.2148324457"
7514,"10am","22741.9487853084","21923.133786647","18978.0066323875","26766.8907650914","30242.8581253055"
7701,"10am","7888.50022691346","35222.6852287421","32907.4291335157","22052.6892724445","7678.21034030588"
7702,"10am","13016.4800943653","22281.1915383309","26442.2178021945","36699.0103218414","16954.3442759284"
7703,"10am","8499.41440385029","26043.4405713801","17884.7026344379","15278.3868373435","8080.51200082174"
7704,"10am","11426.0189487307","20516.7781943342","18120.1714773022","10721.5361019101","4105.15016079389"
7705,"10am","3937.76394350536","12782.3055296695","7937.29590838529","7413.08256698106","454.674889730258"
7706,"10am","5978.50916021033","11486.9444597235","10073.3124564368","7099.65597468119","767.888069833426"
7707,"10am","8008.05833369593","14534.4843676043","8750.65241135108","10052.5751066054","2479.97901690585"
7708,"10am","5843.45067163947","6947.01670562358","14674.2240632675","15879.9102699351","3946.47508144375"
7709,"10am","5165.16487950149","16097.0709469302","12252.0866945474","8278.51912770399","1671.85497219076"
7710,"10am","5643.16461239134","16763.4241678243","10414.2084516917","6828.90659325358","6834.04412834193"
7711,"10am","8305.94838922359","22905.567108163","19535.0525695669","7801.31795209178","8383.77700225774"
7712,"10am","12840.698611463","11193.4159279694","11757.1612311429","10766.8325092822","4338.98535538059"
7713,"10am","5484.63014902167","7545.83892524119","5621.31686714016","4279.83220698361","1696.05726786998"
7714,"10am","9423.89897559064","12737.4159078319","15263.361951736","11060.453144121","7455.05377885062"
7715,"10am","6059.65396991251","10112.3929615546","4937.28774738329","4357.27544659068","1544.25909036928"
7716,"10am","8886.30555251585","15804.0362656431","22127.9830671214","12514.3587979718","7124.66698199598"
7801,"10am","3987.69649634694","14786.2784574265","7585.51777888585","11151.5199869922","5235.8535314249"
7802,"10am","11114.3393729167","3932.89727846128","11576.5230511218","15884.4486679924","6387.4694766798"
7803,"10am","10974.6000729127","14356.0166459474","16754.199659946","13000.5248328002","12539.583935645"
7804,"10am","4992.04334111287","7977.43218063016","5976.58935752513","9134.2757785398","3359.75197061299"
7805,"10am","14723.3178150756","15935.216797682","15273.543185293","15722.0701318514","9303.33212916125"
7806,"10am","12025.9506692891","22742.313201567","17378.4102473662","14277.883990558","5073.06331377611"
7807,"10am","10163.3287814987","11646.3827677367","9806.91816356835","8766.67015215155","1608.69344939851"
7808,"10am","6987.30661718753","11846.7501281043","8402.22195339782","6943.60995775593","3857.84945163157"
7809,"10am","6497.32473120321","10944.5022555551","9797.66929992795","15743.593308722","4703.74013334252"
7810,"10am","2895.60310015773","2657.19906678959","1711.13218923169","7814.50725810993","1375.11600563655"
7811,"10am","6788.42960307674","7193.09242199001","6859.25481570423","21110.1192266957","11145.3595331721"
7812,"10am","19411.8606224561","20325.6666365185","28966.5091828357","46856.7399094785","36603.3091089273"
7813,"10am","6670.220040314","5722.9683521431","6939.18954473304","4598.51106619108","3007.00001694257"
7814,"10am","2404.28875666653","2553.68707802383","4128.62075778563","4788.31300712343","1770.22560806818"
7815,"10am","5212.58382124298","5801.02448835144","6901.20804568182","5438.36104371","2353.63282112776"
7816,"10am","12933.0550328979","20831.6291774301","26757.6672571977","27904.9588528849","26289.3937076063"
9101,"10am","13985.0483346469","20811.4516700183","13807.0399351622","18461.8774423808","11484.0611187214"
9102,"10am","4849.3861113033","9695.55042606343","7477.80485975503","11415.3995662554","4010.04335532127"
9103,"10am","7938.66957677564","12786.9811769391","10726.9267932017","9571.04455184345","4827.19194939405"
9104,"10am","6098.38402930114","6739.57980790375","10015.0774238713","5655.76461638872","2699.14179154705"
9105,"10am","8577.83343042922","19056.7620356457","15526.4253042579","13942.3898311936","7850.5189566096"
9106,"10am","13702.6378348017","22357.1612285747","15981.2695767307","9454.35648102211","5188.50139086816"
9107,"10am","7603.9931209489","14295.8452666636","12224.4083010113","17626.6521322638","3452.08611889593"
9108,"10am","7116.74839984185","10785.8142556288","11856.0192019841","6942.91222773981","4882.65954962837"
9109,"10am","3460.23278658361","15438.039188754","16978.5845866525","12719.480728527","5989.8569642428"
9110,"10am","10040.8404354648","16548.4842383594","9334.09354368026","7592.15213802498","2606.64137958156"
9111,"10am","10009.7453379795","17050.2997915964","13467.293753189","13169.9826909348","9275.79845871269"
9112,"10am","4260.99103555622","10346.3833329815","9094.85075906039","9203.44813853054","4343.8041454394"
9113,"10am","5867.7546500758","16689.2797794611","15225.4981667372","24843.5442887331","18744.3502784755"
9114,"10am","6463.42578250767","5679.60062783367","4113.425352644","8806.22753501936","11110.3806491285"
9201,"10am","11031.7793807652","23507.2472849706","22417.311838254","23050.5304263956","9577.26403002318"
9202,"10am","11251.3363049027","13459.4950829023","19169.7494544288","13329.1990796083","12647.4810559825"
9203,"10am","22825.3802186112","30806.187742752","29152.0516166951","42842.6539674856","33423.2515269724"
9204,"10am","17740.3740264716","24262.6849141279","34087.1394976245","35191.587464356","21167.946255419"
9205,"10am","14274.6946581905","22942.1674876246","34635.0690488924","44626.9269275326","63362.6290177389"
9206,"10am","9878.68693030108","17729.4360126787","17721.1573357632","28699.6724742587","17699.8725239699"
9207,"10am","10772.8708960607","8428.74173923381","12939.0249204016","20080.5814169032","18851.314636704"
9208,"10am","8683.21869821694","12132.9258049578","13359.7311503702","23216.7990409354","21902.3727824333"
9209,"10am","11785.8886467985","16100.1854621218","28817.8783816728","36786.3558675207","28482.2987521559"
9210,"10am","12154.1687060856","18742.6223894094","13470.7230079002","34243.9007077969","27850.069012552"
9211,"10am","6589.43344906558","14779.3787790945","14043.4818470824","14619.5972364091","13364.5817699644"
9212,"10am","7322.57275873364","9250.91185153714","12090.8607789398","14418.5256907642","15823.7914564915"
9302,"10am","4064.99545028583","9501.97493064952","9328.78108874413","5979.10334736688","1956.33036654914"
9303,"10am","23049.7655661291","26615.9297275408","15444.5530897325","22937.5814392791","10983.4324841122"
9304,"10am","18412.6491777508","33114.4733473299","25669.4584515413","26927.5203619785","17896.9397354665"
9305,"10am","11613.2220774115","18540.652959379","11484.1806769743","8151.31273376131","4335.4724203084"
9306,"10am","8643.95484332467","19805.4226015127","23478.5671031403","14331.0304180784","5211.82960032811"
9307,"10am","22158.2283954422","12943.9747293503","10243.7395974051","11139.3965058712","1396.75085014431"
9308,"10am","12071.8317597845","22018.4855198646","7285.13191033204","4891.33791179014","3927.91334859336"
9309,"10am","20953.8403849258","24159.6176413378","25630.3606298248","16541.9213634377","7257.51402727201"
9310,"10am","16057.4375656419","22748.9000543752","20634.1566627018","12862.8972116188","3510.21176527301"
9311,"10am","29159.5114695565","27310.5342380701","19799.5712782675","16537.3452964254","6659.44188700066"
9312,"10am","41378.6210810991","43941.5799183554","41917.6226352209","39519.3347389873","30289.2597320251"
9402,"10am","15952.9217769637","28752.68812417","16692.8582980838","27281.3312277737","6042.68560323968"
9403,"10am","10853.8559913746","33882.9803561655","25634.3083657429","23433.0860449117","18739.865360225"
9404,"10am","10024.7720225335","22116.0850075226","10351.1178552228","13596.2718833926","5741.7691274843"
9405,"10am","7659.31122219947","14949.1364715745","16467.8615243659","16033.0159936654","10788.3656400465"
9406,"10am","12186.7009633591","26582.4106364168","15807.3830315735","18496.855706276","12824.2571573683"
9407,"10am","9562.57268404781","20947.4255168975","18712.1494236719","21737.0894415233","13834.4589961769"
9408,"10am","8460.87668940888","15199.6742898941","11143.5784832147","15497.6026427858","12939.3936896292"
9409,"10am","12400.0805102034","24484.7665397024","19081.050388689","39909.095049365","20280.5841797323"
9410,"10am","4614.01448829718","7070.50978752924","9383.35548179757","7419.94038875038","5029.03549286453"
9411,"10am","8895.64930931462","10958.6763963804","9176.78608693637","8688.21997146243","3203.31219498921"
9412,"10am","5306.84878795825","7217.64291888802","4180.70135836217","5954.3237728876","1611.16668555003"
9413,"10am","7717.31083817956","12545.971860662","10766.299660832","4070.00382166983","2694.92839217008"
9414,"10am","4494.52854999738","6148.82434588823","5535.38157594885","3381.43140870124","2779.97146138008"
9501,"10am","6937.64508934564","16127.0483501184","13395.9622870432","18018.2105098235","6591.42917281688"
9502,"10am","10888.100638207","22278.5568636526","12198.3316144509","12407.6193591385","6593.56848325591"
9503,"10am","6202.99017969043","15111.6838349693","6209.49704536259","9612.06679982806","1918.41443552932"
9504,"10am","6773.58741671484","8397.37212568666","9564.91616049521","6218.36281020126","1896.17070566326"
9505,"10am","8272.36522378484","13328.3080836031","14273.962567493","12832.7943944902","3554.52790699868"
9506,"10am","9525.9418989762","14038.1745500977","10492.4364281778","6063.70522317003","2387.61598125713"
9507,"10am","17488.2799147892","21254.1404491099","10002.7841107687","6643.0954916632","2341.50269829214"
9508,"10am","22078.4825665907","17126.989403925","17566.3647284094","14542.1806395842","5449.05845633265"
9509,"10am","5863.25677867526","9295.29846977692","8786.71350970926","11258.4603244199","920.831828756656"
9510,"10am","8435.15269986566","13824.6779659154","18596.4406752346","9342.04527962914","4321.91912094243"
9511,"10am","6653.71561478449","15202.5206535882","15735.5186314485","9428.10720372976","8679.79179840581"
9512,"10am","8919.67112908639","9289.90458710615","9534.2491226735","9347.51863633695","8519.9989790192"
9513,"10am","5923.29488353178","9565.8154326988","3873.42191017359","8213.07444771115","3297.13620696229"
7501,"11am","14357.3733794268","27827.0583279373","48607.647054705","53013.4415132433","61127.186258594"
7502,"11am","24646.1979798514","29659.9802383064","39086.9199878286","61042.4825190687","67496.4026801816"
7503,"11am","27448.1948004458","39670.4124513359","58836.810536466","67376.561456622","64572.0069940831"
7504,"11am","11688.5307973968","20083.6802528809","21195.3761966661","31479.5802447935","27248.9297122681"
7505,"11am","14724.2344543173","14738.8116948318","18129.9845225129","27498.1101080574","38928.4099571363"
7506,"11am","15833.2254908867","23126.0185282568","34130.4600778619","34320.0401094089","27199.9902542544"
7507,"11am","17002.7608971457","26988.6724906554","31536.9994352537","47224.3679566289","45174.4130183018"
7508,"11am","11051.6241651405","14249.1065646885","18077.3108407709","30100.5320182006","29391.6721780159"
7509,"11am","24426.7120402731","24025.4994709991","34262.8575160354","64162.2717548349","55591.1368656152"
7510,"11am","19495.6188648363","26514.9153798531","17241.6857289623","45470.7816483218","35903.0235223945"
7511,"11am","17086.9141151921","23299.1143343386","23556.5319040825","38535.5069688739","41704.9799618979"
7512,"11am","20810.6426811289","39186.0767225787","16662.6997219113","29993.2389687126","23615.7160690284"
7513,"11am","26776.003066644","24466.3640553131","24664.4903090745","28138.6047876893","20627.2522762366"
7514,"11am","19131.4225179317","23645.8869965369","18551.5252652798","27656.6305036793","28705.2965109752"
7701,"11am","7724.86900042552","35648.6434073017","34228.0620083907","22054.6187417584","8296.49410657993"
7702,"11am","13611.9214358392","21987.6653934946","24762.54059657","37945.4633045504","16144.5841196251"
7703,"11am","8174.19352909435","27322.9922631152","19978.5903303173","15102.472413713","9229.38215127773"
7704,"11am","11816.176339839","20748.4036907357","17018.7206352557","11351.3346729345","4105.15016079389"
7705,"11am","3547.60655239711","13219.3169729917","7906.34697399851","6914.61648047005","454.674889730258"
7706,"11am","5725.97656380556","11183.0189032838","9430.95324393068","7741.64701825779","767.888069833426"
7707,"11am","8510.87504200123","14599.8025730623","8692.41559667806","8951.5394235214","2264.09074750271"
7708,"11am","4713.41302365935","8682.19212731559","13717.1330947381","15246.945808274","2643.24474285424"
7709,"11am","5812.54009517761","17192.5978943067","11201.9396373525","8371.5051542533","2941.43602377385"
7710,"11am","5533.32399358821","16384.8559432551","10659.0564519376","7127.04790953966","7151.66743071463"
7711,"11am","6764.71213000492","21987.3789972144","20766.7786789496","7891.62536123022","6869.8462181206"
7712,"11am","12749.4737189754","11670.1394904659","12065.652551379","10766.8325092822","3948.66693368542"
7713,"11am","5484.63014902167","8100.64643608476","5961.82224736971","4378.72052322761","2306.42120060178"
7714,"11am","9148.85501263118","12162.6918711547","14973.2724670246","11332.0850073286","7373.7638670415"
7715,"11am","6096.13485602157","10146.48699609","4937.28774738329","4088.84033623268","1980.43049092381"
7716,"11am","7879.21146181668","15676.5894774751","22384.2334947037","12475.5726503596","7518.53709211991"
7801,"11am","4478.01487717754","13153.300949487","7514.00779781986","12529.0571029264","4428.0571383923"
7802,"11am","9570.48602914055","3570.87798448035","11156.3930899092","13386.9660634881","5139.09245162799"
7803,"11am","11206.4611505889","14307.711109294","16493.9821536818","12974.4900477301","12876.3039432117"
7804,"11am","4090.972686308","8345.77378973754","6129.29582113299","9683.17882543517","2903.94694076192"
7805,"11am","14723.3178150756","15601.7245282916","15289.717298758","14230.1028214187","6804.60134787"
7806,"11am","12360.4163724426","22025.950668196","18056.4010933556","13845.0816840685","4991.08594669881"
7807,"11am","9993.39921069968","12043.3493458246","11170.1669688504","7607.58726327769","1706.14610088088"
7808,"11am","6987.30661718753","11463.1570374655","7666.43736541614","7257.09352914266","3760.39680014921"
7809,"11am","5812.27239191764","10922.9477542716","9108.89094440574","18568.3400315361","4414.0316479498"
7810,"11am","3157.1215194799","2348.46188739031","1890.96093316312","7246.98030575527","1061.58995967199"
7811,"11am","6685.28775749389","6377.89716473961","7130.22283304797","20678.1126033435","11092.2940690172"
7812,"11am","19048.7529604252","22636.7157146916","30746.3570653156","47449.7111733055","36620.9670308541"
7813,"11am","6323.81808064148","6588.69789012185","7812.11481806857","4123.8259329301","3512.39996884953"
7814,"11am","2125.00104797446","2536.82528627112","4130.97862215799","3503.92335870193","1414.50445097284"
7815,"11am","4633.12701609761","4972.24421014213","6119.81305766619","6201.97000294065","2135.02227697641"
7816,"11am","13556.3151124876","20610.9387369663","25672.8726721294","28259.8165198708","26651.0586533556"
9101,"11am","15087.0085147367","20059.5138293229","14370.6182774465","18574.2435339065","11070.1579953721"
9102,"11am","4856.05692976188","8603.04929648009","6930.15562414001","11107.2245786232","4432.26143560422"
9103,"11am","7774.32565311853","14447.1905405145","9768.29594738253","10739.6018421123","5172.70505153302"
9104,"11am","6098.38402930114","7113.65354227316","8716.03933900162","5811.9045374955","2564.62138793571"
9105,"11am","7096.31683823345","19343.9099369354","15707.4204537101","13702.6666509494","7697.0538604705"
9106,"11am","11586.2516963873","22189.92052057","15434.404709073","9796.14679555908","7366.89047382608"
9107,"11am","7471.73746349217","14642.7085215851","11186.0371835491","17190.6593892967","4163.43909968433"
9108,"11am","7116.74839984185","10750.2723868676","10873.7744446507","7317.91635485711","3855.91666345429"
9109,"11am","3460.23278658361","15171.2190532429","17562.8692978421","12159.3627736068","6122.14081601673"
9110,"11am","9289.94920807022","16700.2894414836","9320.21363156339","7294.01795809822","2449.54025878857"
9111,"11am","10897.4383505869","16418.3317110898","14079.2478117311","12890.042800596","9957.9761236509"
9112,"11am","4835.89738559647","10604.0158728537","9220.47938560372","8809.08089417132","4429.34264268276"
9113,"11am","6418.55525672177","17413.7840285246","15667.6378158397","22127.5824208229","17744.5784189"
9114,"11am","6321.26128874364","5930.7658685","4469.08221992756","8900.74240884438","11513.7372212012"
9201,"11am","11779.1065931286","25494.7001393461","24189.9711622067","21904.1650044989","10871.204564778"
9202,"11am","9291.20557547332","13198.6629196244","18800.8317861221","15736.0748274745","13123.9780362042"
9203,"11am","20072.3414136002","30158.0185017685","28809.3258060143","41014.6402414869","33310.1632773866"
9204,"11am","19317.2920356523","24845.9853998613","35373.5032761459","35236.3336083797","21203.3402541616"
9205,"11am","14576.6711616062","26413.2537775077","38679.3911089668","49694.2524819825","67961.515011818"
9206,"11am","10355.2767867671","17731.9162846889","17895.440297934","29954.802512174","19339.5076060366"
9207,"11am","8953.11442331713","9245.60567716276","12939.0249204016","17287.5840575668","18158.2200536777"
9208,"11am","10165.7465382699","11007.3080730633","13858.8458425395","25797.1391020695","20815.9503170166"
9209,"11am","11508.0555103176","16655.8418239343","29821.1976771211","37341.1236261923","28242.1650996752"
9210,"11am","9307.48398139016","18697.1880129166","14093.14474245","34579.0428330608","26928.4431924759"
9211,"11am","5907.46264461091","15362.06813517","13937.6780954733","13826.7798512322","14307.7596340953"
9212,"11am","7322.57275873364","9895.90978477311","11666.0211301452","14751.96592724","16007.9742278236"
9302,"11am","3859.55310642991","9192.59161766736","9054.76592186429","6546.45115291268","1956.33036654914"
9303,"11am","21188.1298314633","24256.9914054107","12362.5854155766","22749.6514327952","11796.7611460013"
9304,"11am","22779.069336183","35286.6139948816","24642.4446974206","25177.4124611978","16834.4639343462"
9305,"11am","10992.8065227549","18837.7587661041","10773.7847465676","7687.99198804144","4247.28943439527"
9306,"11am","8518.86703058291","19503.7369529353","23654.2595566375","13701.486917808","5211.82960032811"
9307,"11am","18739.2265967208","14742.6047230393","9814.0305839768","10190.2484303782","1730.0987720877"
9308,"11am","12441.4602774355","19942.8594441699","7891.03723016622","5184.22775295176","4084.54803840387"
9309,"11am","19910.4222023335","22503.0973757435","21896.5424188051","18507.7332405866","5806.44065574094"
9310,"11am","16442.3466782092","25014.3367313822","20585.397451337","14519.7324836761","3510.21176527301"
9311,"11am","28456.5214638037","26264.6212890977","19913.4984271459","16165.4607256305","7118.6709178048"
9312,"11am","42505.865106651","41946.9452681465","44809.517055136","41139.8941168199","30060.1464046318"
9402,"11am","15469.709105261","28564.5156550997","17000.3020826287","25783.1378989811","7355.51614427222"
9403,"11am","11490.8820585965","30352.6363344114","25274.0918932238","22799.1146781421","17492.1378244867"
9404,"11am","10723.5128145243","22734.1653446846","11779.8914749498","12066.9323756958","6283.73879961507"
9405,"11am","7445.20973581606","14689.0789102599","16152.50221124","17609.6132699145","10850.5898344857"
9406,"11am","12363.6129445971","24956.3931175784","15747.0250092574","19697.1064895662","12598.8296373536"
9407,"11am","9603.35151546968","20279.0953824841","19019.2957430151","22308.3107295576","14438.8049065889"
9408,"11am","8068.69748779541","14849.4107876763","10366.3925878271","15664.0858449346","13220.6598988224"
9409,"11am","12400.0805102034","23476.1625238009","19355.658671867","36171.3848228341","19420.9600192663"
9410,"11am","5200.77071366184","6542.3472773788","9222.4599265125","7183.25818390318","4741.24302455357"
9411,"11am","9073.6181410144","10569.1564009788","9197.06870596465","9397.21520400329","2640.08803971385"
9412,"11am","5281.62878718521","6981.38665322451","4606.83788068291","4683.64410963666","1147.02613622641"
9413,"11am","7648.33844521745","13271.4889045955","11179.3194544872","4198.93959434645","2278.75112391775"
9414,"11am","5216.45085568387","6589.06312649995","5485.96440324362","3210.19151767615","2213.82963096122"
9501,"11am","5761.70625148658","16980.3337532872","12631.8462309406","17209.2521680634","7380.15605666662"
9502,"11am","10935.6393884353","20151.9069073895","13309.6377470049","12537.0436743331","6349.64286662709"
9503,"11am","6896.78130799321","13877.8120801223","6553.7072813187","9725.87434700365","1660.22815313167"
9504,"11am","8136.74872800245","8308.47988426133","9142.24556242722","5929.65878678823","2043.3408304295"
9505,"11am","9995.29999091465","13369.3019077581","15249.1322482578","15334.9054287605","3554.52790699868"
9506,"11am","11036.9186485044","14889.8696560379","10880.528877284","4962.34061046069","2992.11376821545"
9507,"11am","14274.6080122493","24182.4650858168","9328.89127143503","6608.89853784767","2624.20092871441"
9508,"11am","24376.6211947414","17251.3226601066","17520.9597381094","13284.7537517876","6462.53375525629"
9509,"11am","6297.9230911617","9464.44185709601","8831.61351949537","10714.8372799883","1965.51983142781"
9510,"11am","7338.1783422805","13173.4449894197","17636.1729829081","10174.7340437779","3717.42133398412"
